t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,311.08,8,3.207669,0.0000,0.055100,0
1,310.50,8,2.952336,0.0000,0.055200,0
2,310.42,8,3.444393,0.0000,0.050000,0
3,310.08,8,3.055362,0.0000,0.048600,0
4,309.83,8,2.811830,0.0000,0.054000,0
5,309.42,8,2.633410,0.0000,0.052800,0
6,309.17,8,2.938234,0.0000,0.052500,0
7,309.08,8,2.758007,0.0000,0.049300,0
8,308.83,8,2.447097,0.0000,0.053900,0
9,308.50,12,2.075540,0.0000,0.042600,0
10,308.42,12,1.735542,0.0000,0.042500,0
11,308.17,12,1.578759,0.0000,0.046300,0
12,308.08,12,1.520146,0.0000,0.042900,0
13,307.50,12,1.316582,0.0000,0.039800,0
14,307.42,19,1.109010,0.0000,0.020000,0
15,307.17,19,0.937011,0.0000,0.019100,0
16,307.08,19,0.773367,0.0000,0.018800,0
17,306.50,0,0.577787,0.0000,0.021400,0
18,306.42,0,0.401562,0.0000,0.021800,0
19,306.08,3,0.212148,0.0000,0.028400,0
20,305.83,17,0.023444,0.0000,0.047200,0
21,305.42,9,0.278430,0.0000,0.091500,0
22,305.17,9,0.525314,0.0000,0.094400,0
23,305.08,5,0.656725,0.0000,0.154600,0
24,304.58,5,0.835003,0.0000,0.157400,0
25,304.42,5,0.939680,0.0000,0.159500,0
26,304.08,11,1.002486,0.0000,0.223000,0
27,303.83,11,1.010793,0.0000,0.233700,0
28,303.42,11,1.056512,0.0000,0.228600,0
29,303.17,11,1.095118,0.0000,0.224100,0
30,303.08,11,1.049631,0.0000,0.234400,0
31,302.75,5,0.901513,0.0000,0.157700,0
32,302.50,5,0.764059,0.0000,0.160600,0
33,302.42,5,0.778100,0.0000,0.153900,0
34,302.17,5,0.774474,0.0000,0.157500,0
35,302.08,5,0.883577,0.0000,0.156600,0
36,301.50,5,0.771429,0.0000,0.158400,0
37,301.42,5,0.844282,0.0000,0.156800,0
38,301.08,5,0.693157,0.0000,0.156400,0
39,300.83,5,0.612838,0.0000,0.158400,0
40,300.42,9,0.459378,0.0000,0.092300,0
41,300.17,9,0.392386,0.0000,0.095100,0
42,299.50,17,0.170670,0.0000,0.043300,0
43,299.42,17,0.086468,0.0000,0.046900,0
44,299.08,3,0.126141,0.0000,0.027800,0
45,299.00,3,0.179749,0.0000,0.028200,0
46,298.50,0,0.462920,0.0000,0.021400,0
47,298.42,0,0.461315,0.0000,0.020400,0
48,298.08,0,0.658501,0.0000,0.018100,0
49,297.83,19,0.759277,0.0000,0.017900,0
50,297.42,19,1.061679,0.0000,0.019300,0
51,297.17,19,1.130385,0.0000,0.016800,0
52,296.50,12,1.502655,0.0000,0.040100,0
53,296.42,12,1.430355,0.0000,0.043500,0
54,296.08,12,1.543249,0.0000,0.040000,0
55,295.83,12,1.581689,0.0000,0.049500,0
56,295.42,12,1.676628,0.0000,0.043900,0
57,295.17,12,1.597729,0.0000,0.046400,0
58,295.08,12,1.312952,0.0000,0.045500,0
59,294.50,12,1.257671,0.0000,0.039500,0
60,294.42,12,1.284085,0.0000,0.046000,0
61,294.08,12,1.339716,0.0000,0.044700,0
62,293.83,12,1.357597,0.2000,0.044800,0
63,293.42,12,1.476118,0.0000,0.044100,0
64,293.17,12,1.311899,0.0000,0.040100,0
65,293.08,19,1.128096,0.0000,0.018000,0
66,292.50,19,1.165071,0.0000,0.018000,0
67,292.42,19,0.980576,0.0000,0.019500,0
68,292.08,19,1.044950,0.0000,0.019500,0
69,291.58,19,1.012368,0.0000,0.019300,0
70,291.42,19,1.029216,0.0000,0.014100,0
71,291.08,19,0.963162,0.0000,0.018700,0
72,290.83,19,0.845128,0.0000,0.019200,0
73,290.42,19,1.116901,0.0000,0.020600,0
74,290.17,19,0.924801,0.0000,0.018500,0
75,290.08,19,1.052161,0.0000,0.016500,0
76,289.50,19,1.100866,0.0000,0.019600,0
77,289.42,19,0.999567,0.0000,0.020000,0
78,289.08,19,1.218909,0.2000,0.022100,0
79,288.83,19,1.136927,0.0000,0.018900,0
80,288.42,12,1.478550,0.0000,0.041700,0
81,288.17,12,1.418893,0.0000,0.039200,0
82,288.08,12,1.364282,0.0000,0.043100,0
83,287.50,12,1.708427,0.0000,0.040900,0
84,287.42,12,1.511858,0.0000,0.040700,0
85,287.08,12,1.500427,0.0000,0.046000,0
86,286.92,12,1.409751,0.0000,0.042300,0
87,286.42,12,1.409953,0.0000,0.046200,0
88,286.08,12,1.316390,0.0000,0.042000,0
89,285.83,19,1.168630,0.0000,0.020300,0
90,285.42,12,1.286585,0.0000,0.046600,0
91,285.17,19,1.185201,0.0000,0.019000,0
92,285.08,19,1.077780,0.0000,0.020300,0
93,284.50,19,1.211651,0.0000,0.020300,0
94,284.42,19,1.105640,0.0000,0.021600,0
95,284.08,19,1.079654,0.0000,0.020800,0
96,283.75,12,1.269068,0.0000,0.043700,0
97,283.42,19,1.189198,0.0000,0.020400,0
98,283.17,19,1.104891,0.0000,0.019500,0
99,283.08,19,0.890399,0.0000,0.019400,0
100,282.42,19,1.005932,0.0000,0.019400,0
101,282.42,19,0.783287,0.0000,0.022300,0
102,282.08,0,0.660117,0.0000,0.019400,0
103,281.75,19,0.698602,0.0000,0.019400,0
104,281.42,0,0.598653,0.0000,0.022100,0
105,281.08,19,0.784626,0.0000,0.020500,0
106,281.08,0,0.535416,0.0000,0.021400,0
107,280.42,0,0.529442,0.0000,0.020500,0
108,280.42,0,0.607884,0.0000,0.021500,0
109,280.08,0,0.487198,0.0000,0.021500,0
110,279.75,0,0.430655,0.0000,0.020100,0
111,279.42,3,0.298122,0.0000,0.025300,0
112,279.08,0,0.496970,0.0000,0.017400,0
113,278.75,0,0.667376,0.0000,0.022400,0
114,278.42,0,0.434993,0.0000,0.020100,0
115,278.08,3,0.165969,0.0000,0.029800,0
116,278.08,17,0.028540,0.0000,0.047900,0
117,277.75,17,0.173314,0.0000,0.046900,0
118,277.42,9,0.311431,0.0000,0.094000,0
119,277.08,9,0.404405,0.0000,0.098100,0
120,276.75,5,0.529524,0.0000,0.164200,0
121,276.17,5,0.608581,0.0000,0.157900,0
122,276.08,5,0.666646,0.0000,0.159100,0
123,275.42,5,0.756744,0.0000,0.162400,0
124,275.42,5,0.818172,0.0000,0.155700,0
125,275.08,5,0.878111,0.0000,0.153200,0
126,274.42,11,0.958125,0.0000,0.231300,0
127,274.08,11,1.058445,0.0000,0.230400,0
