t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,616.41,8,2.456265,0.0000,0.051800,0
1,616.08,8,2.528169,0.0000,0.055300,0
2,615.51,12,2.322197,0.0000,0.044300,0
3,615.08,8,2.360835,0.0000,0.049200,0
4,614.73,12,2.057648,0.0000,0.039000,0
5,614.08,12,2.180908,0.0000,0.041900,0
6,613.44,12,1.954242,0.0000,0.039500,0
7,613.17,12,1.958622,0.0000,0.043500,0
8,612.58,12,1.842131,0.0000,0.042000,0
9,611.75,12,1.846449,0.0000,0.042700,0
10,611.08,12,1.760714,0.0000,0.046300,0
11,610.52,12,1.581779,0.0000,0.044600,0
12,610.08,12,1.649609,0.0000,0.040000,0
13,610.07,12,1.399375,0.2000,0.041600,0
14,609.09,19,1.091097,0.0000,0.018300,0
15,608.42,12,1.667150,0.0000,0.043800,0
16,608.11,19,1.256417,0.2000,0.018000,0
17,607.42,12,1.501439,0.0000,0.043600,0
18,607.08,19,1.249958,0.0000,0.018100,0
19,606.42,19,1.131412,0.0000,0.019100,0
20,606.08,12,1.328350,0.0000,0.042500,0
21,605.42,12,1.515066,0.0000,0.045100,0
22,605.08,12,1.310694,0.0000,0.040900,0
23,604.75,19,1.155679,0.0000,0.019100,0
24,604.08,19,1.059335,0.0000,0.018600,0
25,603.42,19,0.960947,0.0000,0.019900,0
26,603.08,19,0.825346,0.0000,0.022300,0
27,602.58,19,0.808597,0.0000,0.018800,0
28,602.50,19,0.688758,0.0000,0.020900,0
29,601.83,19,0.955031,0.0000,0.016600,0
30,601.08,19,0.841493,0.0000,0.020000,0
31,600.42,19,0.833387,0.0000,0.017500,0
32,600.12,0,0.547012,0.0000,0.021400,0
33,599.75,0,0.540089,0.0000,0.019100,0
34,599.08,19,0.669097,0.0000,0.017300,0
35,596.08,12,1.887214,0.0000,0.041800,0
36,595.75,19,1.235941,0.0000,0.018600,0
37,595.08,19,1.100372,0.0000,0.018600,0
38,594.08,19,1.157081,0.0000,0.019400,0
39,594.00,19,0.817721,0.0000,0.019000,0
40,593.10,3,0.398073,0.0000,0.029100,0
41,592.42,3,0.204825,0.0000,0.027700,0
42,592.08,17,0.190611,0.0000,0.047000,0
43,591.75,9,0.294114,0.2000,0.095000,0
44,590.08,9,0.211090,0.0000,0.101300,0
45,589.33,9,0.468629,0.2000,0.089300,0
46,587.42,9,0.479141,0.0000,0.098500,0
47,587.33,5,0.718245,0.0000,0.157700,0
48,587.33,5,0.568051,0.0000,0.153500,0
49,585.42,5,0.690103,0.0000,0.153100,0
50,585.08,11,1.116591,0.0000,0.228800,0
51,583.08,11,1.489871,0.0000,0.230900,0
52,582.42,2,1.849366,0.4000,0.401700,0
53,582.08,2,2.218968,0.2000,0.397000,0
54,581.75,2,2.481811,0.0000,0.396400,0
55,581.08,2,2.689411,0.4000,0.400400,0
56,580.42,14,2.911618,0.8000,0.597000,0
57,580.08,14,3.094834,0.2000,0.599900,0
58,579.83,14,3.108730,0.4000,0.609900,0
59,579.08,14,3.105862,0.6000,0.600200,0
60,579.00,14,3.101051,0.8000,0.594100,0
61,578.08,14,2.976990,0.8000,0.600600,0
