t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,577.17,8,2.574710,0.0000,0.054200,0
1,576.58,8,2.799871,0.0000,0.049500,0
2,576.42,8,2.842062,0.0000,0.056700,0
3,576.08,8,2.857213,0.0000,0.053500,0
4,575.83,8,2.879156,0.0000,0.052000,0
5,575.50,8,2.672488,0.0000,0.051000,0
6,575.17,12,2.385115,0.0000,0.045500,0
7,575.08,12,2.121433,0.0000,0.042500,0
8,574.50,12,1.905279,0.0000,0.044700,0
9,574.42,12,1.731183,0.0000,0.043200,0
10,574.25,12,1.539729,0.0000,0.041400,0
11,570.88,12,1.367921,0.0000,0.040700,0
12,570.57,19,1.221944,0.0000,0.018600,0
13,569.73,19,1.033153,0.0000,0.017000,0
14,568.42,19,0.886109,0.0000,0.019700,0
15,568.17,19,0.701714,0.0000,0.018700,0
16,567.42,0,0.432919,0.0000,0.020200,0
17,567.08,3,0.218502,0.0000,0.029100,0
18,566.42,17,0.093973,0.0000,0.042000,0
19,566.08,9,0.383759,0.0000,0.095900,0
20,565.42,5,0.651229,0.0000,0.155100,0
21,565.08,11,1.059374,0.0000,0.232400,0
22,565.08,5,0.818449,0.0000,0.156900,0
23,564.42,11,1.200392,0.0000,0.223200,0
24,564.08,11,1.211433,0.0000,0.232000,0
25,563.75,11,1.282233,0.0000,0.224300,0
26,563.42,11,1.229275,0.0000,0.220700,0
27,563.08,11,1.202301,0.0000,0.226800,0
28,562.75,11,1.098179,0.0000,0.228900,0
29,562.08,11,1.004365,0.0000,0.229100,0
30,561.75,5,0.825669,0.0000,0.148600,0
31,561.42,5,0.750915,0.0000,0.163200,0
32,561.08,5,0.665058,0.0000,0.156200,0
33,560.75,9,0.478808,0.0000,0.091100,0
34,560.42,17,0.193952,0.0000,0.045400,0
35,560.08,17,0.161196,0.0000,0.043900,0
36,560.08,17,0.141175,0.0000,0.046900,0
37,559.42,17,0.161211,0.0000,0.046400,0
38,559.08,17,0.152205,0.0000,0.044200,0
39,558.83,9,0.236587,0.0000,0.093500,0
40,558.42,9,0.273732,0.0000,0.095300,0
41,558.08,9,0.426982,0.2000,0.091700,0
42,558.00,5,0.614759,0.0000,0.156700,0
43,557.42,5,0.605491,0.0000,0.161400,0
44,557.08,5,0.591222,0.0000,0.159200,0
45,556.42,5,0.603614,0.0000,0.152000,0
46,556.08,5,0.603645,0.0000,0.150600,0
47,555.83,5,0.603977,0.0000,0.156700,0
48,555.67,5,0.606940,0.0000,0.155000,0
49,555.42,5,0.608498,0.0000,0.152800,0
50,555.08,5,0.609419,0.0000,0.153400,0
