t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,1196.12,14,3.448148,0.8000,0.601300,0
1,1195.52,14,4.067772,0.2000,0.598200,0
2,1195.12,14,3.773466,0.2000,0.607100,0
3,1194.26,14,3.955038,0.4000,0.603800,0
4,1193.46,14,3.735396,0.6000,0.600400,0
5,1192.60,14,3.925985,1.0000,0.597200,0
6,1192.27,14,3.731882,1.0000,0.598900,0
7,1191.54,14,4.049905,0.4000,0.602900,0
8,1191.27,14,3.931367,0.8000,0.598100,0
9,1190.61,14,3.869618,0.6000,0.607700,0
10,1189.61,14,3.740058,0.6000,0.611400,0
11,1189.55,14,3.375317,0.8000,0.603200,0
12,1188.42,14,2.915993,0.4000,0.602200,0
13,1187.56,11,2.462878,0.2000,0.224400,0
14,1186.83,11,1.077927,0.0000,0.226100,0
15,1186.56,3,0.805501,0.0000,0.028700,0
16,1185.56,17,0.032558,0.0000,0.047200,0
17,1184.50,17,0.003076,0.0000,0.043000,0
18,1183.51,3,0.188784,0.0000,0.028500,0
19,1182.51,3,0.179659,0.0000,0.029000,0
20,1181.45,3,0.176555,0.0000,0.026500,0
21,1180.85,3,0.180111,0.0000,0.027900,0
22,1180.45,3,0.181337,0.0000,0.025700,0
23,1179.59,3,0.184120,0.0000,0.026100,0
24,1178.46,3,0.185544,0.0000,0.025100,0
25,1177.53,3,0.187001,0.0000,0.026700,0
26,1176.54,3,0.189409,0.0000,0.029400,0
27,1175.61,3,0.190321,0.0000,0.032100,0
28,1175.54,3,0.201104,0.0000,0.028300,0
29,1174.54,3,0.210637,0.0000,0.027100,0
30,1173.55,3,0.209407,0.0000,0.030300,0
31,1172.55,3,0.219578,0.0000,0.025700,0
32,1171.89,3,0.239919,0.0000,0.029300,0
33,1171.62,3,0.251055,0.0000,0.030400,0
34,1171.09,3,0.259348,0.0000,0.025500,0
35,1170.63,3,0.261625,0.0000,0.027900,0
36,1169.83,3,0.260349,0.0000,0.026900,0
37,1169.63,3,0.267605,0.0000,0.028000,0
38,1167.64,3,0.270089,0.0000,0.025800,0
39,1166.78,3,0.280564,0.0000,0.025600,0
40,1166.18,3,0.286389,0.0000,0.025400,0
41,1165.78,3,0.288894,0.0000,0.029200,0
42,1164.92,3,0.275517,0.0000,0.026000,0
43,1164.06,3,0.242638,0.0000,0.027700,0
44,1163.92,3,0.189966,0.0000,0.026600,0
45,1163.19,3,0.114816,0.0000,0.026500,0
46,1162.86,17,0.019538,0.0000,0.043000,0
47,1162.20,17,0.128749,0.0000,0.040900,0
48,1161.80,9,0.243399,0.0000,0.094500,0
49,1160.87,9,0.393755,0.0000,0.095400,0
50,1159.08,5,0.566835,0.0000,0.155400,0
51,1158.15,5,0.729135,0.0000,0.155400,0
52,1158.08,5,0.890530,0.0000,0.150800,0
53,1157.35,11,0.967635,0.0000,0.235100,0
54,1156.82,11,0.961829,0.0000,0.225000,0
55,1156.09,5,0.904554,0.0000,0.160000,0
56,1155.16,5,0.851327,0.0000,0.159900,0
57,1155.09,5,0.782058,0.0000,0.158100,0
58,1154.10,5,0.687255,0.0000,0.157500,0
59,1153.90,5,0.606732,0.0000,0.154800,0
60,1153.10,5,0.505894,0.0000,0.156100,0
61,1152.17,9,0.434046,0.0000,0.094800,0
62,1151.24,9,0.363826,0.0000,0.099700,0
63,1150.98,9,0.325126,0.0000,0.093300,0
64,1150.11,9,0.274708,0.0000,0.096000,0
65,1149.78,9,0.226211,0.0000,0.092300,0
66,1149.12,9,0.194377,0.0000,0.095900,0
67,1148.19,17,0.155657,0.0000,0.044200,0
68,1147.06,17,0.122245,0.0000,0.045900,0
69,1146.99,17,0.089142,0.0000,0.043700,0
70,1146.13,17,0.069515,0.0000,0.042200,0
71,1145.27,17,0.051933,0.0000,0.048900,0
72,1145.14,17,0.010636,0.0000,0.041800,0
73,1144.27,17,0.009268,0.0000,0.045700,0
74,1144.01,17,0.038166,0.0000,0.047600,0
75,1143.14,3,0.060965,0.0000,0.031200,0
76,1142.55,3,0.086691,0.0000,0.027100,0
77,1142.15,3,0.107667,0.0000,0.027900,0
78,1141.15,3,0.150423,0.0000,0.025700,0
79,1141.09,3,0.184416,0.0000,0.027400,0
80,1140.09,3,0.175992,0.0000,0.028800,0
81,1139.56,3,0.149998,0.0000,0.027300,0
82,1139.23,3,0.108602,0.0000,0.026500,0
83,1139.09,3,0.057609,0.0000,0.030700,0
84,1138.16,17,0.043754,0.0000,0.042400,0
85,1137.17,17,0.024862,0.0000,0.045800,0
86,1136.24,17,0.010148,0.0000,0.046900,0
87,1136.11,17,0.003120,0.0000,0.043800,0
88,1135.18,17,0.040319,0.0000,0.044800,0
89,1134.18,17,0.046647,0.0000,0.044200,0
90,1133.25,17,0.028190,0.0000,0.046300,0
91,1132.26,17,0.043928,0.0000,0.043300,0
92,1131.26,17,0.049695,0.0000,0.044900,0
93,1131.19,17,0.047227,0.0000,0.047200,0
94,1130.20,17,0.046944,0.0000,0.037200,0
95,1130.20,17,0.061477,0.0000,0.046200,0
96,1129.27,17,0.078688,0.0000,0.043400,0
97,1128.34,17,0.101540,0.0000,0.044400,0
98,1127.54,17,0.110482,0.0000,0.044800,0
99,1126.21,17,0.064005,0.0000,0.045400,0
100,1125.29,17,0.007492,0.0000,0.044700,0
101,1124.82,3,0.070054,0.0000,0.031800,0
102,1124.29,3,0.121321,0.0000,0.028800,0
103,1123.56,3,0.162480,0.0000,0.026800,0
104,1123.36,3,0.195826,0.0000,0.027700,0
105,1122.36,3,0.212214,0.0000,0.025800,0
106,1121.37,3,0.208457,0.0000,0.027600,0
107,1120.57,3,0.198999,0.0000,0.028700,0
108,1120.37,3,0.185233,0.0000,0.031000,0
109,1119.38,3,0.164290,0.0000,0.026400,0
110,1118.38,3,0.142347,0.0000,0.028000,0
111,1117.52,3,0.163450,0.0000,0.029700,0
112,1117.39,3,0.177124,0.0000,0.032400,0
113,1116.46,3,0.182444,0.0000,0.029700,0
114,1115.66,3,0.182849,0.0000,0.026300,0
115,1115.46,3,0.184341,0.0000,0.028400,0
116,1114.53,3,0.179081,0.0000,0.029800,0
117,1114.13,3,0.178156,0.0000,0.027300,0
118,1113.47,3,0.160618,0.0000,0.027500,0
119,1112.34,3,0.155041,0.0000,0.030600,0
120,1111.21,3,0.151566,0.0000,0.026200,0
121,1111.15,3,0.144240,0.0000,0.028800,0
122,1110.55,3,0.142892,0.0000,0.027200,0
123,1109.88,3,0.138609,0.0000,0.029600,0
124,1109.62,3,0.155954,0.0000,0.031400,0
125,1109.55,3,0.166608,0.0000,0.030100,0
126,1108.56,3,0.188658,0.0000,0.030200,0
127,1107.10,3,0.203511,0.0000,0.027800,0
128,1106.83,3,0.221969,0.0000,0.029700,0
129,1106.56,3,0.231591,0.0000,0.029100,0
130,1105.57,3,0.238705,0.0000,0.028500,0
131,1105.10,3,0.245408,0.0000,0.027500,0
132,1104.11,3,0.253475,0.0000,0.026700,0
133,1103.84,3,0.261018,0.0000,0.027300,0
134,1103.78,3,0.271158,0.0000,0.031200,0
135,1102.71,3,0.278154,0.0000,0.026500,0
136,1101.65,3,0.280620,0.0000,0.029300,0
137,1101.12,3,0.262699,0.0000,0.025100,0
138,1100.66,3,0.229553,0.0000,0.024800,0
139,1099.86,3,0.194210,0.0000,0.026500,0
140,1099.66,3,0.151362,0.0000,0.029300,0
141,1098.66,3,0.157898,0.0000,0.026800,0
142,1097.07,3,0.153472,0.0000,0.030100,0
143,1096.94,3,0.145675,0.0000,0.028500,0
144,1096.14,3,0.084254,0.0000,0.030000,0
145,1095.88,17,0.010182,0.0000,0.047400,0
146,1095.15,17,0.033189,0.0000,0.046300,0
147,1094.81,17,0.055166,0.0000,0.041500,0
148,1094.08,3,0.091442,0.0000,0.026500,0
149,1093.75,3,0.128078,0.0000,0.032000,0
150,1093.09,3,0.134552,0.0000,0.026800,0
151,1092.29,3,0.132906,0.0000,0.024800,0
152,1092.09,3,0.121631,0.0000,0.029700,0
153,1091.16,3,0.102204,0.0000,0.028700,0
154,1091.10,3,0.080723,0.0000,0.027400,0
155,1090.30,3,0.056876,0.0000,0.027100,0
156,1089.90,3,0.056328,0.0000,0.028400,0
157,1089.10,17,0.046738,0.0000,0.043600,0
158,1088.84,17,0.033181,0.0000,0.045400,0
159,1088.11,17,0.015006,0.0000,0.045200,0
160,1087.25,17,0.004521,0.0000,0.045100,0
161,1087.18,17,0.021999,0.0000,0.043600,0
162,1086.18,17,0.032727,0.0000,0.044700,0
163,1086.12,17,0.044675,0.0000,0.045500,0
164,1085.19,17,0.018040,0.0000,0.044600,0
165,1085.12,17,0.003495,0.0000,0.043500,0
166,1084.13,17,0.006570,0.0000,0.047000,0
167,1083.93,17,0.008090,0.0000,0.044800,0
168,1083.40,17,0.007522,0.0000,0.044100,0
169,1082.40,17,0.003463,0.0000,0.047300,0
170,1081.40,17,0.005056,0.0000,0.042400,0
171,1081.07,17,0.017842,0.0000,0.049400,0
172,1080.47,17,0.027243,0.0000,0.047000,0
173,1079.08,17,0.037560,0.0000,0.047100,0
174,1078.08,17,0.042437,0.0000,0.044500,0
175,1077.49,17,0.043471,0.0000,0.044200,0
176,1077.09,17,0.041760,0.0000,0.047000,0
177,1076.23,17,0.048827,0.0000,0.047500,0
178,1076.16,3,0.060693,0.0000,0.027300,0
179,1075.16,3,0.091338,0.0000,0.027700,0
180,1075.10,3,0.118557,0.0000,0.029100,0
181,1074.17,3,0.134157,0.0000,0.025500,0
182,1073.57,3,0.148248,0.0000,0.027100,0
183,1073.17,3,0.158869,0.0000,0.030300,0
184,1072.51,3,0.168954,0.0000,0.026300,0
185,1071.25,3,0.188826,0.0000,0.028200,0
186,1071.18,3,0.191503,0.0000,0.027600,0
187,1070.18,3,0.195231,0.0000,0.027600,0
188,1069.19,3,0.187838,0.0000,0.028300,0
189,1068.26,3,0.163994,0.0000,0.027400,0
190,1067.53,3,0.114651,0.0000,0.030500,0
191,1067.40,17,0.052754,0.0000,0.044900,0
192,1067.06,17,0.020251,0.0000,0.045500,0
193,1066.20,17,0.018524,0.0000,0.043000,0
194,1065.47,3,0.066783,0.0000,0.028600,0
195,1064.41,3,0.096384,0.0000,0.027800,0
196,1064.21,9,0.455294,0.0000,0.093800,0
197,1062.49,11,2.147497,0.0000,0.226000,0
198,1062.08,11,1.630814,0.4000,0.231300,0
199,1061.75,2,1.863909,0.4000,0.408500,0
200,1061.42,2,2.055223,0.4000,0.403700,0
201,1061.08,2,2.275308,0.0000,0.394100,0
202,1060.75,2,2.470787,0.4000,0.390300,0
203,1060.42,2,2.667144,0.4000,0.398800,0
204,1060.08,14,2.896682,0.6000,0.613000,0
205,1059.75,14,3.118121,0.6000,0.606500,0
206,1059.50,14,3.303737,0.8000,0.598200,0
207,1059.17,14,3.556070,0.4000,0.600400,0
208,1059.08,14,3.748416,0.6000,0.603500,0
209,1058.75,14,3.984183,0.6000,0.587000,0
210,1058.42,6,4.184772,0.2000,0.772100,0
211,1058.08,6,4.410208,1.0000,0.771700,0
212,1057.75,6,4.489921,0.8000,0.774100,0
213,1057.42,6,4.566799,0.6000,0.778500,0
214,1057.17,6,4.561406,0.6000,0.768400,0
215,1056.75,6,4.537747,0.4000,0.764500,0
216,1056.42,6,4.478913,0.6000,0.779600,0
217,1056.08,6,4.386368,0.8000,0.776600,0
218,1055.75,6,4.260091,1.0000,0.774400,0
219,1055.34,14,4.096946,0.6000,0.598300,0
220,1054.08,14,3.902258,0.6000,0.595500,0
221,1053.08,14,3.675385,1.0000,0.599100,0
222,1052.50,14,3.411863,0.4000,0.611400,0
223,1052.08,14,3.104322,0.8000,0.603400,0
224,1051.75,2,2.741137,0.8000,0.390000,0
225,1051.17,2,2.331183,0.0000,0.404000,0
226,1050.75,2,2.149844,0.2000,0.396100,0
227,1050.08,2,1.917748,0.0000,0.411600,0
228,1049.75,2,1.736453,0.0000,0.402900,0
229,1049.08,11,1.495990,0.0000,0.225700,0
230,1048.75,11,1.248750,0.2000,0.238300,0
231,1048.13,11,1.093662,0.0000,0.220200,0
232,1048.08,5,0.925029,0.0000,0.161600,0
233,1047.75,5,0.734114,0.0000,0.160800,0
234,1047.17,5,0.644888,0.0000,0.160900,0
235,1046.75,5,0.560887,0.0000,0.162700,0
236,1046.08,9,0.389101,0.0000,0.094000,0
237,1045.75,9,0.283020,0.0000,0.091200,0
238,1045.17,9,0.279875,0.0000,0.097100,0
239,1045.08,9,0.284310,0.0000,0.094300,0
