t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,490.75,2,1.871817,0.2000,0.398600,0
1,490.50,2,1.998406,0.2000,0.394800,0
2,490.42,2,1.942120,0.4000,0.405800,0
3,490.33,2,1.880421,0.4000,0.390700,0
4,490.17,2,1.800418,0.0000,0.400800,0
5,490.08,2,1.729252,0.2000,0.390700,0
6,489.92,2,1.746251,0.4000,0.391500,0
7,489.83,2,1.679229,0.4000,0.399500,0
8,489.75,2,1.852271,0.4000,0.397800,0
9,489.75,2,1.766806,0.0000,0.402200,0
10,489.50,2,1.985982,0.2000,0.394600,0
11,489.33,2,1.901878,0.0000,0.401400,0
12,489.17,2,1.905033,0.2000,0.406400,0
13,489.08,2,1.909771,0.2000,0.398800,0
14,488.92,2,1.953610,0.2000,0.396900,0
15,488.92,2,1.948010,0.4000,0.397900,0
16,488.75,2,1.996207,0.0000,0.398600,0
17,488.58,2,2.042078,0.4000,0.394500,0
18,488.50,2,2.266992,0.4000,0.399400,0
19,488.25,2,2.355244,0.4000,0.403100,0
20,488.08,2,2.313792,0.0000,0.392200,0
21,488.00,2,2.559232,0.0000,0.400300,0
22,487.83,2,2.617242,0.6000,0.406600,0
23,487.50,14,3.026170,0.8000,0.599700,0
24,487.42,14,3.293200,0.6000,0.606600,0
25,487.33,14,3.105393,0.2000,0.604600,0
26,487.33,14,2.971792,0.8000,0.599400,0
27,487.17,14,2.896295,0.2000,0.608500,0
28,487.17,14,2.846526,0.6000,0.605900,0
29,487.08,2,2.592823,0.4000,0.401500,0
30,487.00,2,2.392243,0.4000,0.398000,0
31,486.83,2,2.171013,0.2000,0.396600,0
32,486.58,2,2.478091,0.6000,0.395900,0
33,486.50,2,2.421576,0.0000,0.399600,0
34,486.42,2,2.424705,0.6000,0.393500,0
35,486.17,2,2.455940,0.6000,0.404300,0
36,486.17,2,2.492009,0.6000,0.386300,0
37,486.08,2,2.708468,0.8000,0.392600,0
38,486.00,2,2.686548,0.6000,0.393500,0
39,485.83,2,2.517260,0.2000,0.397500,0
40,485.75,2,2.501988,0.2000,0.399900,0
41,485.50,2,2.251581,0.8000,0.400000,0
42,485.42,2,2.134386,0.2000,0.398600,0
43,485.17,2,1.959565,0.2000,0.401000,0
44,485.08,2,2.436472,0.6000,0.397700,0
45,484.83,2,2.236377,0.2000,0.395800,0
46,484.75,2,2.473468,0.2000,0.397000,0
47,484.67,2,2.412098,0.6000,0.400900,0
48,484.50,2,2.405754,0.0000,0.395700,0
49,484.08,2,2.348892,0.0000,0.390900,0
50,483.83,2,2.273875,0.2000,0.399500,0
51,483.75,2,2.657609,0.4000,0.402500,0
52,483.67,2,2.472622,0.8000,0.392600,0
53,483.50,2,2.421281,0.2000,0.394100,0
54,483.25,2,2.484027,0.4000,0.400500,0
55,483.17,2,2.641711,0.6000,0.400800,0
56,483.08,2,2.597250,0.4000,0.397300,0
57,482.83,2,2.414421,0.6000,0.396700,0
58,482.75,2,2.414103,0.2000,0.395400,0
59,482.58,2,2.752240,1.0000,0.392600,0
60,482.50,2,2.508423,0.4000,0.398500,0
61,482.42,2,2.674381,0.4000,0.398200,0
62,482.33,2,2.646731,0.2000,0.398400,0
63,482.08,2,2.708394,1.0000,0.397200,0
64,481.83,14,2.729009,0.6000,0.603200,0
65,481.50,2,2.702766,0.6000,0.389400,0
66,481.42,2,2.724421,0.4000,0.391400,0
67,481.33,2,2.715954,0.4000,0.404900,0
68,481.17,2,2.606210,0.2000,0.399000,0
69,481.08,14,2.775340,0.6000,0.611900,0
70,480.83,2,2.629108,0.6000,0.406100,0
71,480.58,2,2.581020,0.4000,0.397500,0
72,480.50,2,2.592262,0.6000,0.399800,0
73,480.42,2,2.498692,0.4000,0.388600,0
74,480.25,2,2.382457,0.4000,0.392600,0
75,480.17,2,2.395801,0.6000,0.393900,0
76,480.08,2,2.392736,0.4000,0.396900,0
77,480.00,2,2.154370,0.2000,0.398200,0
78,479.83,2,1.966845,0.2000,0.406200,0
79,479.67,2,1.790701,0.4000,0.405300,0
80,479.50,11,1.631454,0.0000,0.225600,0
81,479.50,11,1.628598,0.2000,0.221600,0
82,479.25,11,1.423028,0.0000,0.225700,0
83,479.17,11,1.364779,0.0000,0.234000,0
84,479.08,11,1.276619,0.0000,0.227500,0
85,478.92,11,1.150798,0.0000,0.231700,0
86,478.83,11,1.030504,0.2000,0.225400,0
87,478.75,11,1.060012,0.0000,0.232500,0
88,478.58,11,0.968025,0.0000,0.230000,0
89,478.50,11,0.963430,0.0000,0.234600,0
90,478.33,5,0.827515,0.0000,0.155000,0
91,478.08,5,0.762089,0.2000,0.154400,0
92,478.00,5,0.722844,0.0000,0.160900,0
93,477.83,5,0.607548,0.2000,0.157300,0
94,477.58,5,0.562081,0.0000,0.154200,0
95,477.50,5,0.543283,0.0000,0.161400,0
96,477.42,5,0.518084,0.0000,0.157400,0
97,477.33,9,0.393988,0.0000,0.097000,0
98,477.08,3,0.157503,0.0000,0.031500,0
99,476.92,17,0.003962,0.0000,0.042300,0
100,476.83,17,0.069608,0.0000,0.043900,0
101,476.75,17,0.160806,0.0000,0.045300,0
102,476.50,9,0.244989,0.0000,0.085900,0
103,476.42,9,0.328230,0.0000,0.096400,0
104,476.17,9,0.427622,0.0000,0.091000,0
105,476.08,5,0.552851,0.0000,0.164800,0
106,475.83,5,0.665464,0.0000,0.156800,0
107,475.83,5,0.671969,0.0000,0.157000,0
108,475.75,5,0.722874,0.0000,0.155900,0
109,475.42,5,0.748371,0.0000,0.151300,0
110,475.17,5,0.795458,0.0000,0.167900,0
111,475.08,5,0.770911,0.0000,0.160100,0
112,474.50,5,0.777734,0.0000,0.148600,0
113,474.17,5,0.741420,0.0000,0.160000,0
114,474.08,5,0.664685,0.0000,0.151000,0
115,473.50,5,0.639886,0.0000,0.152300,0
116,473.42,5,0.628685,0.0000,0.162800,0
117,473.08,5,0.605951,0.0000,0.156100,0
118,472.50,5,0.587261,0.0000,0.156400,0
119,472.08,9,0.333305,0.0000,0.096200,0
120,471.42,17,0.069809,0.0000,0.044700,0
121,471.17,17,0.023348,0.0000,0.047100,0
122,471.08,17,0.024469,0.0000,0.046100,0
123,470.92,17,0.002254,0.0000,0.039700,0
124,470.42,17,0.009200,0.0000,0.045700,0
125,470.08,17,0.032022,0.0000,0.045000,0
126,470.00,17,0.032622,0.0000,0.042800,0
127,469.75,17,0.029109,0.0000,0.048800,0
128,469.33,17,0.058736,0.0000,0.042800,0
129,468.75,17,0.052894,0.0000,0.047200,0
130,468.42,17,0.044418,0.0000,0.046800,0
131,468.08,17,0.047032,0.0000,0.046000,0
132,467.83,17,0.050298,0.0000,0.045700,0
133,467.42,17,0.042003,0.0000,0.047200,0
134,467.25,17,0.042375,0.0000,0.043500,0
135,467.08,17,0.062020,0.0000,0.041800,0
136,466.50,17,0.050175,0.0000,0.044100,0
137,466.42,17,0.068866,0.0000,0.046300,0
138,466.17,17,0.092549,0.0000,0.043400,0
139,466.08,17,0.134456,0.0000,0.045600,0
140,465.75,9,0.194270,0.0000,0.095100,0
141,465.42,9,0.232971,0.0000,0.094100,0
142,465.17,9,0.262630,0.0000,0.094800,0
143,465.08,9,0.261139,0.0000,0.101600,0
144,464.50,9,0.258944,0.2000,0.092600,0
145,464.42,9,0.259105,0.0000,0.095700,0
146,464.17,9,0.258871,0.0000,0.095300,0
147,464.08,9,0.261751,0.0000,0.094600,0
148,463.50,9,0.265344,0.0000,0.097300,0
149,463.42,9,0.271138,0.0000,0.094300,0
150,463.08,9,0.310033,0.0000,0.095400,0
151,462.83,9,0.335558,0.0000,0.100000,0
152,462.42,9,0.289127,0.0000,0.097700,0
153,462.08,9,0.222524,0.0000,0.093400,0
154,461.50,9,0.193645,0.0000,0.090700,0
155,461.33,9,0.213657,0.0000,0.095700,0
156,461.11,9,0.235587,0.0000,0.095300,0
157,460.85,9,0.187889,0.0000,0.097200,0
158,460.58,9,0.238615,0.0000,0.090900,0
159,460.08,17,0.170276,0.0000,0.047600,0
160,459.83,17,0.158820,0.0000,0.044300,0
161,459.42,17,0.160770,0.0000,0.048500,0
162,459.17,17,0.146164,0.0000,0.044200,0
163,459.08,17,0.123935,0.0000,0.048500,0
164,458.42,17,0.122782,0.0000,0.043600,0
165,458.08,17,0.106498,0.0000,0.048600,0
166,457.83,17,0.133898,0.0000,0.047200,0
167,457.50,17,0.145174,0.0000,0.046200,0
168,457.42,17,0.136442,0.0000,0.047000,0
169,457.08,17,0.095779,0.2000,0.047600,0
