t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,17.42,2,2.286413,0.2000,0.399900,0
1,17.17,2,2.322931,0.4000,0.406200,0
2,17.08,2,2.325216,0.4000,0.407800,0
3,16.83,2,2.351287,0.4000,0.396800,0
4,16.42,2,2.353266,0.4000,0.396300,0
5,16.17,2,2.378292,0.4000,0.400800,0
6,16.08,2,2.374652,0.4000,0.396000,0
7,15.42,2,2.419505,0.6000,0.388900,0
8,15.42,2,2.420146,0.2000,0.399500,0
9,15.08,2,2.503675,0.0000,0.397700,0
10,14.83,2,2.545249,0.8000,0.404700,0
11,14.50,2,2.590683,0.6000,0.396200,0
12,14.17,2,2.631888,0.6000,0.402100,0
13,14.08,2,2.679043,0.4000,0.400600,0
14,13.83,2,2.720573,0.4000,0.395000,0
15,13.50,14,2.748115,0.6000,0.603900,0
16,13.17,14,2.802676,0.8000,0.606100,0
17,13.08,14,2.859787,0.4000,0.608900,0
18,12.83,14,2.890287,0.4000,0.606000,0
19,12.50,14,2.943429,0.4000,0.603700,0
20,12.42,14,3.000810,0.0000,0.599300,0
21,12.17,14,3.057419,0.8000,0.605100,0
22,12.08,14,3.055269,0.8000,0.597700,0
23,11.83,14,3.056149,0.8000,0.592300,0
24,11.70,14,3.082197,0.4000,0.605400,0
25,11.42,14,3.058258,0.8000,0.609200,0
26,11.17,14,3.067974,1.0000,0.599900,0
27,10.83,14,3.057109,0.8000,0.609300,0
28,10.50,14,3.051731,0.8000,0.596400,0
29,10.42,14,2.991061,0.8000,0.598700,0
30,10.17,14,2.963687,0.8000,0.592500,0
31,10.08,14,2.890871,0.6000,0.602900,0
32,9.83,14,2.836861,0.4000,0.591500,0
33,9.42,14,2.803417,0.8000,0.606700,0
34,9.17,14,2.793925,0.6000,0.601300,0
35,9.08,14,2.770425,1.0000,0.603900,0
36,8.83,14,2.816213,1.0000,0.609500,0
37,8.50,14,2.810969,0.4000,0.604000,0
38,8.42,14,2.814009,0.8000,0.599100,0
39,8.17,14,2.871453,0.8000,0.595600,0
40,8.08,14,2.852161,0.4000,0.596300,0
41,7.83,14,2.855296,0.4000,0.610400,0
42,7.50,14,2.850548,0.4000,0.605000,0
43,7.42,14,2.883534,0.8000,0.595800,0
44,7.17,14,3.106576,0.6000,0.598700,0
45,7.08,14,3.055803,0.8000,0.604400,0
46,6.83,14,3.082527,0.4000,0.602200,0
47,6.50,14,3.080526,0.4000,0.607400,0
48,6.50,14,3.052099,0.8000,0.604100,0
49,4.24,14,3.728397,0.8000,0.601400,0
50,4.18,14,4.195437,0.8000,0.601300,0
51,4.06,6,4.399082,0.6000,0.771100,0
52,3.87,6,4.814321,1.0000,0.780800,0
53,3.50,6,5.309661,0.8000,0.766700,0
54,3.50,6,5.602808,0.8000,0.777000,0
55,3.25,6,6.036686,1.0000,0.775200,0
56,3.06,15,6.583167,1.0000,0.861700,0
57,2.98,15,7.001152,1.0000,0.852200,0
58,2.87,15,7.449656,1.0000,0.859100,0
59,2.68,15,7.942282,0.8000,0.857000,0
60,2.25,1,8.711503,1.0000,0.905600,0
61,2.06,1,9.346020,1.0000,0.899700,0
62,1.87,1,10.112891,0.8000,0.902200,0
63,1.24,10,12.265801,0.8000,0.903000,0
64,1.13,10,12.568904,1.0000,0.895600,0
65,0.82,10,13.815601,1.0000,0.897500,0
66,0.04,4,18.230628,1.0000,0.880900,0
67,0.01,4,18.693554,1.0000,0.875100,0
