t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,1141.16,14,3.620665,0.6000,0.598800,0
1,1140.83,14,3.541169,0.8000,0.609700,0
2,1140.77,2,3.049995,0.0000,0.390400,0
3,1139.58,2,2.512379,0.6000,0.395100,0
4,1139.58,2,2.121255,0.2000,0.399300,0
5,1138.92,2,1.982312,0.0000,0.387500,0
6,1137.92,11,1.680350,0.0000,0.234000,0
7,1137.13,11,1.512992,0.2000,0.218500,0
8,1136.93,11,1.485366,0.0000,0.230400,0
9,1135.94,11,1.511552,0.0000,0.232000,0
10,1135.08,11,1.332473,0.0000,0.225200,0
11,1134.16,11,1.243540,0.2000,0.229900,0
12,1133.89,11,1.295456,0.0000,0.225400,0
13,1133.10,11,1.305752,0.0000,0.228500,0
14,1132.18,11,1.222227,0.0000,0.227300,0
15,1132.11,11,1.216886,0.0000,0.226500,0
16,1131.12,11,1.101496,0.0000,0.224400,0
17,1130.99,5,0.928131,0.0000,0.155200,0
18,1129.99,5,0.817735,0.0000,0.170900,0
19,1128.47,5,0.669315,0.0000,0.157200,0
20,1127.42,5,0.712742,0.0000,0.164200,0
21,1127.09,5,0.881305,0.0000,0.152600,0
22,1126.23,11,1.008024,0.0000,0.232700,0
23,1126.16,11,1.052203,0.0000,0.232100,0
24,1125.17,9,0.596988,0.0000,0.092900,0
25,1124.51,5,0.521152,0.0000,0.157600,0
26,1124.18,5,0.570882,0.0000,0.156500,0
27,1123.25,5,0.611062,0.0000,0.156400,0
28,1123.12,5,0.654100,0.0000,0.155200,0
29,1122.06,5,0.525444,0.0000,0.164400,0
30,1122.06,5,0.701878,0.0000,0.163900,0
31,1121.46,9,0.471721,0.0000,0.091000,0
32,1120.21,9,0.423043,0.0000,0.089900,0
33,1120.14,9,0.424696,0.0000,0.087600,0
34,1119.08,9,0.414803,0.0000,0.091700,0
35,1119.08,9,0.399441,0.0000,0.091900,0
36,1118.16,9,0.392767,0.0000,0.095000,0
37,1117.56,9,0.379706,0.0000,0.093300,0
38,1116.37,9,0.370630,0.0000,0.093800,0
39,1116.10,9,0.443315,0.0000,0.096600,0
40,1115.24,5,0.525635,0.0000,0.159700,0
41,1115.18,5,0.594828,0.0000,0.158200,0
42,1114.25,5,0.680962,0.0000,0.161900,0
43,1114.19,5,0.755908,0.0000,0.161400,0
44,1112.27,5,0.833181,0.0000,0.157000,0
45,1111.21,5,0.899054,0.0000,0.159800,0
46,1110.22,11,0.951540,0.0000,0.227100,0
47,1109.55,11,0.987574,0.2000,0.232100,0
48,1109.22,11,1.012804,0.0000,0.225900,0
49,1108.23,11,1.036142,0.0000,0.227300,0
50,1107.24,11,1.052280,0.0000,0.231100,0
51,1106.58,11,1.038668,0.0000,0.225000,0
52,1106.24,11,0.991010,0.0000,0.230000,0
53,1105.52,17,0.590105,0.0000,0.043700,0
54,1105.32,17,0.146906,0.0000,0.046600,0
55,1104.33,17,0.129546,0.0000,0.047900,0
56,1103.33,17,0.128158,0.0000,0.046500,0
57,1102.54,17,0.132712,0.0000,0.048000,0
58,1102.34,17,0.139163,0.0000,0.044600,0
59,1101.35,17,0.139765,0.0000,0.047900,0
60,1100.36,17,0.142030,0.0000,0.043100,0
61,1099.63,17,0.140939,0.0000,0.044600,0
62,1099.36,17,0.139466,0.0000,0.045200,0
63,1098.57,17,0.137125,0.0000,0.043600,0
64,1098.50,17,0.136438,0.0000,0.044000,0
65,1097.38,17,0.132994,0.0000,0.048100,0
66,1096.45,17,0.127463,0.0000,0.045600,0
67,1095.46,17,0.118214,0.0000,0.047000,0
68,1094.80,17,0.106902,0.0000,0.044100,0
69,1094.47,17,0.090545,0.0000,0.042900,0
70,1093.47,17,0.066687,0.0000,0.046700,0
71,1092.48,17,0.032256,0.0000,0.044500,0
72,1091.49,17,0.001114,0.0000,0.045800,0
73,1090.50,17,0.011865,0.0000,0.043900,0
74,1089.57,17,0.021342,0.0000,0.047200,0
75,1089.50,17,0.064273,0.0000,0.046300,0
76,1088.05,17,0.096791,0.0000,0.047000,0
77,1087.92,17,0.120431,0.0000,0.047100,0
78,1087.59,11,1.757149,0.0000,0.229200,0
79,1086.59,11,1.274508,0.0000,0.230000,0
80,1085.93,11,1.310828,0.0000,0.230900,0
81,1085.47,11,1.403144,0.0000,0.230200,0
82,1084.54,11,1.433639,0.0000,0.232400,0
83,1084.48,11,1.466739,0.4000,0.226400,0
84,1083.48,11,1.462345,0.2000,0.225200,0
85,1081.17,11,1.471840,0.0000,0.222700,0
86,1080.18,11,1.499211,0.0000,0.225100,0
87,1079.85,11,1.528730,0.2000,0.226800,0
88,1079.05,11,1.562369,0.2000,0.221000,0
89,1078.79,11,1.587553,0.0000,0.228500,0
90,1077.20,11,1.607744,0.0000,0.232200,0
91,1076.21,11,1.609317,0.2000,0.226500,0
92,1075.09,11,1.588425,0.2000,0.226400,0
93,1074.16,11,1.504720,0.0000,0.224100,0
94,1074.09,11,1.420102,0.0000,0.230200,0
95,1073.17,11,1.357157,0.0000,0.223300,0
96,1072.90,11,1.299006,0.0000,0.238800,0
97,1072.11,11,1.253557,0.0000,0.223100,0
98,1071.18,11,1.217281,0.0000,0.233900,0
99,1070.92,11,1.167754,0.0000,0.234000,0
100,1070.06,11,1.113567,0.0000,0.228600,0
101,1069.13,11,1.042948,0.0000,0.232000,0
102,1068.07,11,0.953941,0.0000,0.229400,0
103,1068.01,5,0.863409,0.0000,0.160500,0
104,1067.15,5,0.778387,0.0000,0.158400,0
105,1066.55,5,0.661357,0.0000,0.157500,0
106,1066.16,5,0.538005,0.0000,0.160200,0
107,1065.16,9,0.260695,0.0000,0.095900,0
108,1065.10,9,0.199151,0.0000,0.095000,0
109,1064.37,9,0.202520,0.0000,0.092100,0
110,1064.04,9,0.205719,0.2000,0.094500,0
111,1063.11,9,0.190636,0.0000,0.099800,0
112,1062.92,9,0.191886,0.0000,0.091400,0
113,1062.12,9,0.179641,0.0000,0.097100,0
114,1061.46,17,0.166767,0.0000,0.045200,0
115,1061.13,17,0.159096,0.0000,0.049600,0
116,1060.20,17,0.146561,0.0000,0.040700,0
117,1060.14,17,0.131459,0.0000,0.043900,0
118,1059.15,17,0.112143,0.0000,0.048800,0
119,1059.01,17,0.082261,0.0000,0.044800,0
120,1058.09,17,0.042378,0.0000,0.044900,0
121,1057.49,17,0.015385,0.0000,0.045600,0
122,1057.16,3,0.071485,0.0000,0.029000,0
123,1056.17,3,0.129529,0.0000,0.026500,0
124,1056.10,3,0.167361,0.0000,0.026200,0
125,1055.11,3,0.156754,0.0000,0.024100,0
126,1055.05,3,0.116781,0.0000,0.027600,0
127,1054.05,17,0.053852,0.0000,0.046000,0
128,1053.19,17,0.005763,0.0000,0.044100,0
129,1053.13,17,0.043848,0.0000,0.046200,0
130,1052.20,17,0.073540,0.0000,0.043900,0
131,1051.14,17,0.091059,0.0000,0.041900,0
132,1050.15,17,0.097415,0.0000,0.045700,0
133,1049.56,17,0.101291,0.0000,0.045500,0
134,1049.16,17,0.102860,0.0000,0.045400,0
135,1048.50,17,0.109285,0.0000,0.042600,0
136,1048.17,17,0.115927,0.0000,0.042100,0
137,1047.24,17,0.130425,0.0000,0.046800,0
138,1047.18,17,0.139423,0.0000,0.040400,0
139,1046.38,17,0.154381,0.0000,0.043900,0
140,1045.52,17,0.167674,0.0000,0.049000,0
141,1045.19,9,0.173557,0.0000,0.093300,0
142,1044.27,9,0.178286,0.0000,0.099700,0
143,1044.20,17,0.169731,0.0000,0.046100,0
144,1043.27,17,0.162088,0.0000,0.048000,0
145,1042.55,17,0.149192,0.0000,0.046600,0
146,1042.35,17,0.131631,0.0000,0.043500,0
147,1041.49,17,0.116977,0.0000,0.044900,0
148,1040.30,17,0.109813,0.0000,0.044700,0
149,1039.31,17,0.105014,0.0000,0.039300,0
150,1038.84,17,0.102411,0.0000,0.045300,0
151,1038.31,17,0.105225,0.0000,0.040000,0
152,1037.52,17,0.112127,0.0000,0.045200,0
153,1037.32,17,0.113679,0.0000,0.046200,0
154,1036.40,17,0.128248,0.0000,0.048900,0
155,1036.33,17,0.132676,0.0000,0.046200,0
156,1035.34,17,0.137347,0.0000,0.046600,0
157,1034.41,17,0.127882,0.0000,0.040300,0
158,1033.88,17,0.111609,0.0000,0.047700,0
159,1033.42,17,0.099605,0.0000,0.046900,0
160,1032.56,17,0.086705,0.0000,0.045400,0
161,1032.43,17,0.068835,0.0000,0.043400,0
162,1031.43,17,0.060213,0.0000,0.048500,0
163,1030.44,17,0.058987,0.0000,0.044400,0
164,1029.65,17,0.058428,0.0000,0.045100,0
165,1029.45,17,0.057196,0.0000,0.042700,0
166,1028.59,17,0.064838,0.0000,0.045700,0
167,1028.46,17,0.069340,0.0000,0.043900,0
168,1027.47,17,0.081617,0.0000,0.047700,0
169,1026.47,17,0.090058,0.0000,0.045000,0
170,1025.81,17,0.090819,0.0000,0.044700,0
171,1025.48,17,0.086373,0.0000,0.043400,0
172,1024.56,17,0.079817,0.0000,0.039500,0
173,1023.56,17,0.069024,0.0000,0.045300,0
174,1022.84,17,0.057098,0.0000,0.042700,0
175,1022.57,17,0.044383,0.0000,0.042900,0
176,1021.58,17,0.037220,0.0000,0.043100,0
177,1020.59,17,0.034885,0.0000,0.045200,0
178,1019.86,17,0.035016,0.0000,0.045200,0
179,1019.60,17,0.037432,0.0000,0.044500,0
180,1018.60,17,0.040757,0.0000,0.048000,0
181,1017.61,17,0.043315,0.0000,0.046600,0
182,1016.82,17,0.044006,0.0000,0.047900,0
183,1016.62,17,0.044941,0.0000,0.045800,0
184,1015.69,17,0.043093,0.0000,0.045300,0
185,1015.17,17,0.040700,0.0000,0.045500,0
186,1014.70,17,0.032948,0.0000,0.041900,0
187,1013.84,17,0.022353,0.0000,0.049300,0
188,1013.12,17,0.012351,0.0000,0.046000,0
189,1012.72,17,0.003038,0.0000,0.046000,0
190,1012.12,17,0.005126,0.0000,0.047200,0
191,1011.06,17,0.016546,0.0000,0.047500,0
192,1010.93,17,0.029161,0.0000,0.046100,0
193,1010.07,17,0.039357,0.0000,0.044100,0
194,1009.87,17,0.046283,0.0000,0.043500,0
195,1009.15,17,0.052934,0.0000,0.047100,0
196,1008.75,17,0.042356,0.0000,0.044300,0
197,1008.09,17,0.011496,0.0000,0.048100,0
198,1007.30,17,0.045214,0.0000,0.044800,0
199,1007.10,17,0.099327,0.0000,0.044700,0
200,1006.10,17,0.148500,0.0000,0.047900,0
201,1005.91,9,0.189744,0.0000,0.093300,0
202,1005.11,9,0.219641,0.0000,0.095900,0
203,1004.85,9,0.234535,0.0000,0.096200,0
204,1004.12,9,0.247667,0.0000,0.093500,0
205,1003.19,9,0.261907,0.0000,0.094100,0
206,1003.13,9,0.267312,0.0000,0.092400,0
207,1002.07,9,0.282405,0.0000,0.089300,0
208,1001.87,9,0.294293,0.0000,0.094500,0
209,1000.22,17,0.130851,0.0000,0.046700,0
210,1000.09,9,0.294234,0.0000,0.098100,0
211,999.10,9,0.403933,0.0000,0.092400,0
212,998.90,9,0.483854,0.0000,0.096700,0
213,998.10,5,0.545318,0.0000,0.158200,0
214,997.57,5,0.599188,0.0000,0.153400,0
215,997.31,5,0.643866,0.0000,0.160600,0
216,996.32,5,0.683649,0.0000,0.155800,0
217,995.33,5,0.717716,0.0000,0.159000,0
218,995.00,5,0.747496,0.0000,0.151100,0
219,994.40,5,0.766968,0.0000,0.152600,0
220,993.34,5,0.768193,0.0000,0.159800,0
221,992.42,5,0.762617,0.0000,0.162000,0
222,991.49,5,0.747096,0.0000,0.156700,0
223,991.16,5,0.727209,0.0000,0.158700,0
224,990.43,5,0.693603,0.0000,0.157900,0
225,989.18,5,0.670810,0.0000,0.155500,0
226,988.32,5,0.655085,0.2000,0.157900,0
227,987.59,5,0.651572,0.0000,0.162400,0
228,987.52,5,0.658672,0.0000,0.158400,0
229,986.60,5,0.660805,0.0000,0.161000,0
