t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,359.08,12,2.266369,0.0000,0.042800,0
1,358.83,8,2.388808,0.0000,0.052400,0
2,358.42,8,2.661418,0.0000,0.051100,0
3,358.17,8,2.440356,0.0000,0.055300,0
4,358.08,8,2.493809,0.0000,0.053800,0
5,357.42,8,3.245550,0.0000,0.052100,0
6,357.17,8,3.007675,0.0000,0.052300,0
7,357.08,8,2.776928,0.0000,0.053600,0
8,356.42,8,2.498253,0.0000,0.054100,0
9,356.17,12,2.210592,0.0000,0.041800,0
10,355.50,12,2.023258,0.0000,0.043600,0
11,355.42,12,1.751375,0.0000,0.040400,0
12,355.17,12,1.520586,0.0000,0.040300,0
13,355.08,19,1.272249,0.0000,0.017100,0
14,354.50,19,0.990521,0.0000,0.018300,0
15,354.42,19,0.732971,0.0000,0.018400,0
16,354.08,0,0.563203,0.0000,0.021300,0
17,353.83,0,0.410566,0.0000,0.019300,0
18,353.42,3,0.202454,0.0000,0.025300,0
19,353.17,17,0.036391,0.0000,0.043700,0
20,353.08,9,0.213915,0.0000,0.091500,0
21,352.42,9,0.485011,0.0000,0.091100,0
22,352.33,5,0.737625,0.0000,0.157600,0
23,352.08,5,0.846913,0.0000,0.157500,0
24,351.50,11,0.999177,0.0000,0.225600,0
25,351.42,11,1.042644,0.2000,0.225400,0
26,351.17,11,1.059697,0.0000,0.232500,0
27,351.08,11,1.054250,0.0000,0.226800,0
28,350.83,11,1.114179,0.0000,0.226200,0
29,350.59,11,1.092443,0.0000,0.225700,0
30,350.42,11,1.025012,0.0000,0.231500,0
31,350.08,5,0.910206,0.0000,0.158000,0
32,349.57,5,0.828461,0.0000,0.156200,0
33,349.42,5,0.755182,0.0000,0.155300,0
34,349.08,5,0.544594,0.0000,0.157500,0
35,348.50,9,0.384377,0.0000,0.096200,0
36,348.42,9,0.383745,0.0000,0.091200,0
37,348.08,9,0.395163,0.0000,0.090200,0
38,347.50,9,0.474492,0.0000,0.094200,0
39,347.17,5,0.521568,0.0000,0.153100,0
40,346.42,9,0.495497,0.0000,0.095100,0
41,346.08,5,0.512370,0.0000,0.155500,0
42,346.08,5,0.508678,0.0000,0.158300,0
43,345.50,5,0.510428,0.0000,0.166400,0
44,345.42,5,0.517905,0.0000,0.152900,0
45,345.08,5,0.511540,0.0000,0.159100,0
46,344.42,5,0.530981,0.0000,0.152600,0
47,344.17,5,0.538702,0.0000,0.156300,0
48,344.08,5,0.523188,0.2000,0.149500,0
49,343.83,5,0.521416,0.0000,0.155000,0
50,343.50,5,0.508606,0.0000,0.155200,0
51,343.42,9,0.476502,0.0000,0.092300,0
52,343.08,9,0.427227,0.0000,0.100600,0
53,342.83,9,0.423361,0.0000,0.096300,0
54,342.50,9,0.418715,0.0000,0.094700,0
55,342.42,9,0.386359,0.0000,0.095600,0
56,342.08,9,0.210070,0.0000,0.095300,0
57,341.83,9,0.185775,0.0000,0.094400,0
58,341.42,17,0.169119,0.0000,0.045900,0
59,341.08,9,0.179073,0.0000,0.093700,0
60,340.81,17,0.168350,0.0000,0.043600,0
61,340.08,9,0.201201,0.0000,0.091400,0
62,339.83,9,0.257337,0.0000,0.093100,0
63,339.75,9,0.308876,0.0000,0.097100,0
64,339.17,9,0.303408,0.0000,0.096800,0
