t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,404.83,12,1.841542,0.0000,0.039000,0
1,404.58,12,1.586466,0.0000,0.041000,0
2,404.58,12,1.310486,0.0000,0.041200,0
3,404.17,19,1.125393,0.0000,0.021400,0
4,404.08,19,0.866822,0.0000,0.020000,0
5,403.83,0,0.652732,0.0000,0.020500,0
6,403.42,0,0.460942,0.0000,0.020700,0
7,403.17,3,0.170572,0.0000,0.026600,0
8,403.08,9,0.247752,0.0000,0.087800,0
9,402.50,9,0.498553,0.0000,0.094200,0
10,402.17,5,0.638208,0.0000,0.164900,0
11,402.08,5,0.851196,0.0000,0.165200,0
12,401.83,11,0.952507,0.0000,0.227300,0
13,401.75,11,1.031404,0.2000,0.232000,0
14,401.50,11,1.051028,0.0000,0.221600,0
15,401.17,11,1.094840,0.0000,0.235600,0
16,401.08,11,1.144653,0.2000,0.225800,0
17,400.42,11,1.102320,0.0000,0.234400,0
18,400.25,11,0.985866,0.0000,0.236000,0
19,400.25,5,0.918942,0.0000,0.163000,0
20,399.83,5,0.870827,0.0000,0.154300,0
21,399.42,5,0.649939,0.0000,0.156300,0
22,399.17,9,0.317213,0.0000,0.094100,0
23,399.00,9,0.245259,0.0000,0.095300,0
24,398.83,9,0.233988,0.0000,0.092500,0
25,398.50,9,0.220321,0.0000,0.093000,0
26,398.50,9,0.193469,0.0000,0.096900,0
27,398.08,17,0.162318,0.0000,0.050700,0
28,397.83,9,0.182860,0.0000,0.090300,0
29,397.50,17,0.152829,0.0000,0.045700,0
30,397.50,17,0.101417,0.0000,0.046000,0
31,397.08,17,0.130999,0.0000,0.043200,0
32,396.75,17,0.166210,0.0000,0.041600,0
33,396.58,17,0.136639,0.0000,0.047600,0
34,396.08,17,0.161044,0.0000,0.044000,0
35,395.83,17,0.144686,0.0000,0.043600,0
36,395.67,17,0.053220,0.0000,0.047600,0
37,395.67,17,0.095958,0.0000,0.045100,0
38,395.17,17,0.006212,0.0000,0.044600,0
39,395.08,17,0.002774,0.2000,0.041500,0
40,394.67,17,0.005336,0.0000,0.046900,0
41,394.00,17,0.012636,0.0000,0.044600,0
42,393.75,17,0.014291,0.0000,0.044600,0
43,393.17,17,0.039615,0.0000,0.040100,0
44,393.08,17,0.103483,0.0000,0.045400,0
45,392.83,17,0.092672,0.0000,0.043300,0
46,392.50,17,0.086477,0.0000,0.046000,0
47,392.08,17,0.102326,0.0000,0.047000,0
48,391.50,17,0.107643,0.0000,0.046100,0
49,391.50,17,0.104456,0.0000,0.046600,0
50,391.08,3,0.095460,0.0000,0.028000,0
51,390.75,17,0.171879,0.0000,0.050500,0
52,390.75,9,0.176413,0.0000,0.097500,0
53,390.17,17,0.136923,0.0000,0.047200,0
54,389.92,17,0.117263,0.0000,0.043100,0
55,389.92,17,0.109190,0.0000,0.042900,0
56,389.08,17,0.089367,0.0000,0.048900,0
57,389.00,17,0.068156,0.0000,0.046800,0
58,388.75,17,0.058783,0.0000,0.045400,0
59,388.08,17,0.060922,0.0000,0.044300,0
60,387.83,17,0.069426,0.0000,0.044100,0
61,387.75,17,0.074193,0.0000,0.042400,0
62,387.50,17,0.082738,0.0000,0.050700,0
63,387.17,17,0.070316,0.0000,0.041000,0
64,387.08,17,0.046791,0.0000,0.048600,0
65,386.83,17,0.036056,0.0000,0.044400,0
66,386.50,17,0.027490,0.0000,0.046200,0
67,386.50,17,0.017863,0.0000,0.044800,0
68,386.08,17,0.012532,0.0000,0.044100,0
69,385.83,17,0.019919,0.0000,0.043300,0
70,385.42,17,0.033324,0.0000,0.048400,0
71,385.08,17,0.028411,0.0000,0.042800,0
72,384.75,17,0.022102,0.0000,0.046400,0
73,384.42,17,0.018555,0.0000,0.045600,0
74,384.17,17,0.115240,0.0000,0.045300,0
75,384.08,17,0.128196,0.0000,0.043300,0
76,383.83,17,0.138142,0.0000,0.045900,0
77,383.42,17,0.111493,0.0000,0.046200,0
78,383.08,17,0.117326,0.0000,0.050900,0
79,382.42,17,0.131181,0.0000,0.045500,0
80,382.17,17,0.136037,0.0000,0.046800,0
81,381.75,17,0.117507,0.2000,0.045800,0
82,381.17,17,0.107081,0.0000,0.044000,0
83,380.83,9,0.207344,0.0000,0.091600,0
84,380.42,9,0.216079,0.0000,0.091500,0
85,380.42,9,0.231470,0.0000,0.097500,0
86,379.75,9,0.270814,0.0000,0.092400,0
87,379.42,9,0.317222,0.0000,0.098200,0
88,379.17,9,0.355228,0.0000,0.092500,0
89,379.08,9,0.328086,0.0000,0.091300,0
90,378.67,9,0.378284,0.0000,0.098100,0
91,378.42,9,0.453103,0.0000,0.094500,0
92,378.08,5,0.694042,0.0000,0.152600,0
93,377.83,5,0.922020,0.0000,0.161700,0
94,377.42,11,0.981164,0.0000,0.238500,0
95,377.08,5,0.913834,0.0000,0.158600,0
96,376.83,11,0.944295,0.0000,0.227000,0
97,376.42,5,0.828390,0.0000,0.156700,0
98,376.08,5,0.797588,0.0000,0.160900,0
99,375.75,5,0.787795,0.0000,0.163200,0
100,375.42,5,0.682520,0.0000,0.160900,0
101,375.08,5,0.582669,0.0000,0.155900,0
102,374.50,9,0.485381,0.0000,0.093000,0
103,374.42,9,0.438558,0.0000,0.094300,0
104,374.08,9,0.370694,0.0000,0.092000,0
105,373.50,9,0.204861,0.0000,0.094100,0
106,373.42,17,0.109883,0.0000,0.043300,0
107,373.08,17,0.029414,0.0000,0.044800,0
108,372.42,3,0.175648,0.0000,0.025900,0
109,372.08,3,0.275032,0.0000,0.027400,0
110,371.75,3,0.309192,0.0000,0.028200,0
111,371.08,0,0.498878,0.0000,0.020500,0
112,371.08,0,0.460069,0.0000,0.022000,0
113,370.83,0,0.428120,0.0000,0.018900,0
114,370.42,0,0.514391,0.0000,0.022200,0
115,370.08,0,0.473143,0.0000,0.019500,0
116,369.75,0,0.506155,0.0000,0.020100,0
117,369.42,0,0.547020,0.0000,0.018800,0
118,369.08,19,0.720572,0.0000,0.020100,0
119,368.50,19,0.884372,0.0000,0.019800,0
120,368.42,19,0.798205,0.0000,0.019500,0
121,368.08,19,0.903628,0.0000,0.018800,0
122,367.50,19,0.956309,0.0000,0.018400,0
123,367.42,19,0.956346,0.0000,0.020200,0
124,366.75,19,0.921189,0.0000,0.019200,0
125,366.50,19,0.871934,0.0000,0.019400,0
126,366.08,19,0.778261,0.0000,0.016500,0
127,365.50,19,0.869940,0.0000,0.018600,0
128,365.08,19,0.865097,0.0000,0.018000,0
129,364.50,19,0.828122,0.0000,0.019300,0
130,364.42,19,0.811624,0.0000,0.018600,0
131,364.08,19,0.911247,0.0000,0.018000,0
132,363.42,19,0.899495,0.0000,0.018600,0
133,363.08,19,0.870130,0.0000,0.019000,0
134,362.83,19,0.895081,0.0000,0.020800,0
135,362.50,19,0.810230,0.0000,0.020100,0
136,362.42,19,0.784230,0.0000,0.018700,0
137,362.08,19,0.781286,0.0000,0.019300,0
138,361.50,19,0.812670,0.0000,0.019800,0
139,361.42,19,0.773015,0.0000,0.019800,0
140,361.08,19,0.758662,0.0000,0.018800,0
141,360.42,19,0.836070,0.0000,0.019200,0
142,360.08,19,0.820591,0.0000,0.019800,0
143,359.50,19,0.838581,0.0000,0.020000,0
144,359.17,19,0.811891,0.0000,0.020000,0
145,359.08,19,0.720873,0.0000,0.019300,0
146,358.42,19,0.769895,0.0000,0.020100,0
147,358.08,19,0.704968,0.0000,0.020800,0
148,357.42,19,0.823597,0.0000,0.019500,0
149,357.08,19,0.684897,0.0000,0.021000,0
150,356.83,0,0.621300,0.0000,0.018900,0
151,356.08,19,0.743302,0.0000,0.017500,0
152,355.75,19,0.708903,0.0000,0.019600,0
153,355.50,19,0.697535,0.0000,0.020900,0
154,355.42,0,0.643281,0.0000,0.020800,0
155,355.17,0,0.617054,0.0000,0.019900,0
156,354.42,19,0.740434,0.0000,0.020300,0
157,354.17,19,0.676174,0.0000,0.019400,0
158,354.08,0,0.598394,0.0000,0.019100,0
159,353.75,0,0.575339,0.0000,0.017500,0
160,353.08,0,0.626524,0.0000,0.020500,0
161,353.08,0,0.525821,0.0000,0.019600,0
162,352.33,0,0.581370,0.0000,0.020800,0
163,352.08,0,0.506387,0.0000,0.020600,0
164,351.83,0,0.655516,0.0000,0.018800,0
165,351.50,0,0.531159,0.0000,0.021100,0
166,350.75,19,0.821474,0.0000,0.019700,0
167,350.42,19,0.917793,0.0000,0.018700,0
