t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,40.83,12,1.725051,0.0000,0.042400,0
1,40.08,12,1.795099,0.0000,0.045300,0
2,39.42,12,2.454776,0.0000,0.041400,0
3,39.42,8,2.577215,0.0000,0.055700,0
4,39.08,8,2.693323,0.0000,0.052300,0
5,38.42,8,3.193887,0.0000,0.056600,0
6,38.42,8,3.330790,0.0000,0.052400,0
7,37.75,8,3.575457,0.0000,0.050900,0
8,37.42,8,3.716927,0.0000,0.053500,0
9,37.08,8,3.398735,0.0000,0.057200,0
10,36.75,8,3.046845,0.0000,0.052700,0
11,36.42,8,2.700289,0.0000,0.053900,0
12,36.17,12,2.378475,0.0000,0.047900,0
13,36.17,12,2.096481,0.0000,0.042800,0
14,33.94,12,1.911993,0.0000,0.044300,0
15,33.69,12,1.749955,0.0000,0.048000,0
16,33.50,12,1.458567,0.0000,0.041700,0
17,33.24,19,1.193551,0.0000,0.020200,0
18,33.11,19,1.004671,0.0000,0.018200,0
19,32.92,19,0.849236,0.0000,0.021000,0
20,32.54,0,0.619800,0.0000,0.019300,0
21,32.48,0,0.418621,0.0000,0.021600,0
22,32.22,3,0.185577,0.0000,0.026700,0
23,31.97,17,0.104280,0.2000,0.046600,0
24,31.40,9,0.432078,0.0000,0.090600,0
25,31.21,5,0.638406,0.2000,0.159700,0
26,30.44,5,0.797452,0.0000,0.154600,0
27,30.25,11,0.958926,0.0000,0.237700,0
28,30.00,11,1.114771,0.0000,0.226900,0
29,29.43,11,1.147024,0.0000,0.232000,0
30,29.17,11,1.118108,0.0000,0.231400,0
31,29.11,11,1.084335,0.0000,0.234800,0
32,29.05,11,1.121362,0.0000,0.232400,0
33,28.47,11,1.076947,0.0000,0.229300,0
34,28.22,11,0.977002,0.0000,0.226800,0
35,28.16,11,0.955527,0.0000,0.228400,0
36,27.78,5,0.704044,0.0000,0.161600,0
37,27.46,9,0.304998,0.0000,0.091800,0
38,27.33,17,0.095205,0.0000,0.046200,0
39,27.14,17,0.091748,0.0000,0.043900,0
40,26.50,17,0.093405,0.0000,0.048400,0
41,26.25,17,0.090993,0.0000,0.045100,0
42,26.25,17,0.095203,0.0000,0.044100,0
43,26.12,17,0.052172,0.0000,0.043900,0
44,25.42,17,0.077812,0.0000,0.045200,0
45,25.36,17,0.099313,0.0000,0.048000,0
46,25.17,17,0.098439,0.0000,0.045900,0
47,24.85,17,0.103822,0.0000,0.044500,0
48,24.53,17,0.108822,0.0000,0.048700,0
49,24.22,17,0.106860,0.0000,0.042600,0
50,24.15,17,0.103396,0.0000,0.042300,0
51,24.09,17,0.089470,0.0000,0.046400,0
52,24.09,17,0.087012,0.0000,0.045800,0
53,23.45,17,0.107874,0.0000,0.040100,0
54,23.20,17,0.157214,0.0000,0.047000,0
55,22.88,17,0.155178,0.0000,0.044700,0
56,22.56,9,0.218594,0.0000,0.099100,0
57,22.56,9,0.209108,0.0000,0.097900,0
58,22.25,9,0.215997,0.0000,0.090300,0
59,22.25,9,0.209976,0.0000,0.094100,0
60,21.23,9,0.227439,0.0000,0.092600,0
61,21.23,9,0.227421,0.0000,0.093900,0
62,20.91,9,0.218493,0.0000,0.097900,0
63,20.47,5,0.936004,0.0000,0.156300,0
64,20.47,11,1.042135,0.0000,0.223400,0
65,19.67,11,0.980723,0.2000,0.224700,0
66,19.67,11,0.954373,0.0000,0.233800,0
67,19.26,11,0.950247,0.0000,0.234500,0
68,19.26,11,0.945535,0.0000,0.235500,0
69,18.56,11,0.939967,0.0000,0.228100,0
70,18.30,5,0.921728,0.0000,0.163800,0
71,17.99,5,0.898275,0.0000,0.157300,0
72,17.67,5,0.899751,0.2000,0.164600,0
73,17.67,5,0.898136,0.0000,0.153700,0
74,17.35,5,0.900110,0.0000,0.148300,0
75,17.35,5,0.897729,0.0000,0.154400,0
76,16.75,5,0.892180,0.0000,0.153400,0
77,16.08,5,0.889539,0.0000,0.161200,0
78,15.70,5,0.834536,0.0000,0.157800,0
79,15.32,5,0.744476,0.0000,0.159200,0
80,15.06,5,0.736056,0.0000,0.161500,0
81,15.06,5,0.735452,0.0000,0.157000,0
82,15.06,5,0.710253,0.0000,0.161900,0
83,15.06,5,0.610217,0.0000,0.159800,0
84,9.49,14,9.665108,0.4000,0.601900,0
85,8.54,6,6.572061,0.8000,0.773000,0
86,8.54,15,7.097822,0.6000,0.850300,0
87,7.85,15,7.922166,0.8000,0.856700,0
88,7.85,1,8.646789,1.0000,0.899700,0
89,6.97,1,11.695712,0.8000,0.903200,0
90,6.97,10,11.948904,1.0000,0.902000,0
91,3.91,7,50.312902,1.0000,0.846500,0
92,3.91,4,20.498709,0.8000,0.878300,0
93,3.66,18,66.593083,1.0000,0.897200,0
94,3.66,7,26.470237,1.0000,0.847500,0
95,3.63,18,31.623240,1.0000,0.896900,0
96,3.63,18,26.574390,0.8000,0.897600,0
