t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,1122.00,14,4.076212,0.8000,0.604000,0
1,1121.83,14,3.605266,0.6000,0.597600,0
2,1121.50,14,3.181100,0.8000,0.600600,0
3,1121.25,14,3.112069,0.6000,0.600100,0
4,1121.17,14,3.063883,0.6000,0.608100,0
5,1121.08,14,3.060092,0.6000,0.608700,0
6,1120.83,14,2.930553,0.2000,0.607200,0
7,1120.75,14,2.792850,0.4000,0.598400,0
8,1120.50,2,2.651803,0.4000,0.399300,0
9,1120.17,2,2.600293,0.2000,0.391500,0
10,1120.08,2,2.441112,0.8000,0.386100,0
11,1119.83,2,2.320822,0.2000,0.393200,0
12,1119.50,2,2.056340,0.2000,0.404400,0
13,1119.42,2,2.017969,0.4000,0.395600,0
14,1119.17,2,1.771237,0.0000,0.404800,0
15,1119.08,11,1.627271,0.4000,0.231400,0
16,1118.83,11,1.392650,0.2000,0.227000,0
17,1118.50,11,1.236775,0.0000,0.230000,0
18,1118.42,11,1.176887,0.0000,0.232300,0
19,1118.17,11,1.206121,0.2000,0.232000,0
20,1118.08,11,1.180357,0.0000,0.228100,0
21,1117.83,11,1.063385,0.0000,0.231900,0
22,1117.50,11,0.954901,0.0000,0.221300,0
23,1117.42,5,0.900985,0.2000,0.161000,0
24,1117.08,11,1.018730,0.0000,0.230300,0
25,1116.83,11,1.113992,0.0000,0.229500,0
26,1116.75,11,1.146828,0.0000,0.232600,0
27,1116.50,11,1.169218,0.0000,0.232400,0
28,1116.08,11,1.200518,0.0000,0.220400,0
29,1115.83,11,1.244316,0.0000,0.227800,0
30,1115.50,11,1.327122,0.0000,0.229100,0
31,1115.42,11,1.431563,0.0000,0.224900,0
32,1115.17,11,1.566075,0.0000,0.224800,0
33,1115.08,2,1.725080,0.2000,0.400300,0
34,1114.75,2,1.867391,0.0000,0.397600,0
35,1114.58,2,1.878828,0.4000,0.396000,0
36,1114.08,2,1.985910,0.0000,0.401900,0
37,1113.50,2,2.003707,0.0000,0.400700,0
38,1113.42,2,1.986622,0.0000,0.397500,0
39,1113.08,2,2.018669,0.4000,0.397600,0
40,1112.50,2,2.018382,0.4000,0.402600,0
41,1112.42,2,2.000449,0.2000,0.398200,0
42,1112.08,2,1.979224,0.0000,0.395900,0
43,1111.83,2,1.915195,0.2000,0.401200,0
44,1111.75,11,1.581635,0.0000,0.233900,0
45,1111.33,11,1.229520,0.0000,0.231800,0
46,1110.75,5,0.897199,0.0000,0.152400,0
47,1110.42,5,0.674333,0.0000,0.162900,0
48,1110.17,9,0.454701,0.0000,0.097500,0
49,1110.08,9,0.386345,0.0000,0.094500,0
50,1109.42,9,0.258794,0.0000,0.096900,0
51,1109.17,9,0.225776,0.0000,0.094500,0
52,1109.08,9,0.234484,0.0000,0.099800,0
53,1108.50,9,0.224087,0.0000,0.094100,0
54,1108.42,9,0.215556,0.0000,0.093800,0
55,1108.17,17,0.167753,0.0000,0.047000,0
56,1107.75,17,0.104111,0.0000,0.042800,0
57,1106.75,17,0.117888,0.0000,0.043500,0
58,1106.50,17,0.036786,0.0000,0.046300,0
59,1106.08,17,0.021573,0.0000,0.041600,0
60,1105.83,17,0.010724,0.0000,0.045200,0
61,1105.42,17,0.013090,0.0000,0.044400,0
62,1105.33,17,0.007862,0.0000,0.045300,0
63,1103.42,17,0.024193,0.0000,0.045600,0
64,1102.92,17,0.060381,0.0000,0.043600,0
65,1102.17,17,0.073087,0.0000,0.046600,0
66,1102.08,17,0.076142,0.0000,0.044000,0
67,1101.92,17,0.074351,0.0000,0.046400,0
