t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,234.50,8,4.022146,0.0000,0.053100,0
1,234.08,8,3.990748,0.0000,0.051600,0
2,233.83,8,3.793290,0.0000,0.052800,0
3,233.42,8,3.699926,0.0000,0.054600,0
4,233.17,8,3.591152,0.0000,0.049700,0
5,233.08,8,3.487501,0.0000,0.052500,0
6,232.83,8,3.216583,0.0000,0.055400,0
7,232.42,8,2.929933,0.0000,0.049600,0
8,232.08,8,2.624968,0.0000,0.055400,0
9,231.42,8,2.368453,0.0000,0.054100,0
10,231.08,12,2.127941,0.0000,0.040100,0
11,230.42,12,1.922973,0.0000,0.044000,0
12,230.17,12,1.768379,0.0000,0.044100,0
13,229.50,12,1.592878,0.0000,0.044200,0
14,229.17,12,1.427290,0.0000,0.043700,0
15,228.83,19,1.209816,0.0000,0.020700,0
16,228.42,19,0.998526,0.0000,0.020700,0
17,228.42,19,0.750102,0.0000,0.017600,0
18,227.50,0,0.559894,0.0000,0.017900,0
19,227.42,3,0.323092,0.0000,0.026900,0
20,227.08,3,0.167140,0.0000,0.027800,0
21,226.83,17,0.126976,0.2000,0.043500,0
22,226.42,9,0.339370,0.0000,0.096900,0
23,226.17,5,0.557610,0.0000,0.161200,0
24,226.08,5,0.663402,0.0000,0.159400,0
25,225.50,5,0.782978,0.0000,0.154600,0
26,225.42,5,0.887846,0.0000,0.151900,0
27,225.08,5,0.862592,0.0000,0.160400,0
28,224.83,5,0.884931,0.0000,0.158700,0
29,224.42,5,0.827722,0.0000,0.156800,0
30,224.17,5,0.754946,0.0000,0.152500,0
31,224.08,5,0.709025,0.0000,0.155900,0
32,223.50,5,0.618109,0.0000,0.157900,0
33,223.42,5,0.594713,0.0000,0.155400,0
34,223.08,5,0.629186,0.0000,0.159800,0
35,222.50,5,0.591284,0.0000,0.156500,0
36,222.42,5,0.588860,0.0000,0.154800,0
37,222.17,5,0.593154,0.0000,0.160800,0
38,222.08,5,0.597159,0.0000,0.152600,0
39,221.83,5,0.597040,0.0000,0.156100,0
40,221.50,5,0.597826,0.0000,0.163400,0
41,221.42,5,0.590191,0.0000,0.158900,0
42,221.08,5,0.579191,0.0000,0.162700,0
43,220.83,5,0.555505,0.0000,0.150500,0
44,220.42,5,0.549235,0.0000,0.153300,0
45,220.08,5,0.556183,0.0000,0.153200,0
46,219.75,5,0.556581,0.0000,0.158600,0
47,219.71,5,0.548794,0.0000,0.157500,0
48,218.83,5,0.515831,0.0000,0.160100,0
49,218.42,9,0.465796,0.0000,0.090100,0
50,218.17,9,0.397450,0.0000,0.092600,0
51,218.08,9,0.348347,0.0000,0.094700,0
52,217.50,9,0.376031,0.0000,0.091800,0
53,217.42,9,0.366158,0.0000,0.098600,0
54,217.17,9,0.339874,0.0000,0.091800,0
55,217.08,9,0.310301,0.0000,0.093100,0
56,216.50,9,0.305224,0.0000,0.098500,0
57,216.42,9,0.251237,0.0000,0.093100,0
58,216.17,9,0.238295,0.0000,0.099300,0
59,216.08,9,0.213273,0.0000,0.100700,0
60,215.42,17,0.126543,0.0000,0.044800,0
61,215.17,17,0.101798,0.0000,0.044700,0
62,214.83,17,0.174714,0.0000,0.045100,0
63,214.75,9,0.213074,0.0000,0.089800,0
64,214.17,9,0.213129,0.0000,0.099500,0
65,214.08,9,0.195764,0.0000,0.095200,0
66,213.67,9,0.184465,0.0000,0.097800,0
67,213.08,9,0.199736,0.0000,0.097200,0
68,212.42,9,0.202729,0.0000,0.097900,0
69,212.08,9,0.201309,0.0000,0.095200,0
70,211.42,9,0.316962,0.0000,0.093500,0
71,211.17,9,0.308105,0.0000,0.096400,0
72,211.17,9,0.423839,0.0000,0.090900,0
73,210.50,9,0.428289,0.0000,0.098400,0
74,210.42,9,0.434241,0.0000,0.094700,0
75,210.17,9,0.446661,0.0000,0.096500,0
76,210.08,9,0.457314,0.0000,0.097400,0
77,209.83,9,0.454088,0.0000,0.093400,0
78,209.50,9,0.459877,0.0000,0.092500,0
79,209.42,9,0.459589,0.0000,0.101800,0
80,209.17,9,0.465971,0.0000,0.092200,0
81,209.08,5,0.575479,0.0000,0.154900,0
82,208.83,5,0.557918,0.0000,0.164700,0
83,208.42,5,0.558152,0.0000,0.163900,0
84,208.08,5,0.559882,0.0000,0.155900,0
85,207.83,5,0.566379,0.0000,0.158500,0
86,207.50,5,0.541861,0.0000,0.154700,0
87,207.50,5,0.545433,0.0000,0.159800,0
88,207.17,5,0.553822,0.0000,0.156900,0
89,207.08,5,0.571155,0.0000,0.158600,0
90,206.42,5,0.564460,0.0000,0.159200,0
91,206.08,5,0.551583,0.0000,0.155000,0
92,205.75,5,0.552618,0.0000,0.157000,0
93,205.42,5,0.544126,0.0000,0.157300,0
94,205.17,5,0.542972,0.0000,0.162700,0
95,205.08,5,0.553139,0.0000,0.161600,0
96,204.17,5,0.575598,0.0000,0.160100,0
97,204.08,5,0.555560,0.0000,0.159300,0
98,203.75,5,0.540647,0.0000,0.160700,0
99,203.50,5,0.525182,0.2000,0.162800,0
100,203.42,9,0.473032,0.0000,0.091800,0
101,203.17,9,0.489634,0.0000,0.094300,0
102,203.08,5,0.562390,0.0000,0.160500,0
103,202.50,5,0.558581,0.0000,0.159300,0
104,202.42,5,0.560993,0.0000,0.153700,0
105,202.17,5,0.568382,0.0000,0.158000,0
106,202.08,5,0.568983,0.0000,0.155200,0
107,201.75,5,0.565277,0.0000,0.158200,0
108,201.50,5,0.566260,0.2000,0.165900,0
109,201.08,5,0.567628,0.0000,0.155800,0
110,200.42,5,0.498864,0.0000,0.154000,0
111,200.33,17,0.155481,0.0000,0.046400,0
112,200.08,17,0.051510,0.0000,0.046200,0
113,199.83,17,0.093996,0.0000,0.043000,0
114,199.50,17,0.131344,0.0000,0.041900,0
115,199.08,17,0.105971,0.0000,0.040400,0
116,198.42,9,0.207883,0.0000,0.092200,0
117,198.08,9,0.327078,0.0000,0.097500,0
118,198.08,9,0.454885,0.0000,0.096000,0
119,197.42,9,0.489004,0.0000,0.093900,0
120,197.08,9,0.473300,0.0000,0.095700,0
121,196.42,5,0.517881,0.0000,0.153700,0
122,196.17,5,0.515913,0.0000,0.150800,0
123,196.00,5,0.540641,0.0000,0.157600,0
124,195.08,5,0.577070,0.0000,0.154900,0
125,194.50,5,0.593974,0.0000,0.157400,0
126,194.42,5,0.601693,0.0000,0.158500,0
127,194.08,5,0.596148,0.0000,0.159800,0
128,193.42,5,0.612581,0.2000,0.163100,0
129,193.42,5,0.616561,0.0000,0.153900,0
130,193.08,5,0.596324,0.0000,0.152900,0
131,192.75,5,0.611766,0.0000,0.165100,0
132,192.42,5,0.618819,0.0000,0.157700,0
133,192.33,5,0.597926,0.0000,0.161900,0
134,192.33,5,0.615222,0.0000,0.159900,0
135,191.75,5,0.612012,0.0000,0.157000,0
136,191.42,5,0.587871,0.0000,0.158100,0
137,191.08,5,0.553012,0.0000,0.160400,0
138,190.42,9,0.472471,0.0000,0.095800,0
139,190.42,5,0.508817,0.0000,0.157900,0
140,190.08,9,0.449716,0.0000,0.094600,0
141,189.75,9,0.451194,0.0000,0.092900,0
142,189.42,9,0.431504,0.0000,0.096100,0
143,189.08,9,0.411687,0.0000,0.098000,0
144,188.42,9,0.407793,0.0000,0.096700,0
145,188.42,9,0.397611,0.0000,0.101200,0
146,188.08,9,0.376759,0.0000,0.098000,0
147,187.42,9,0.275801,0.0000,0.094500,0
148,187.33,9,0.189754,0.0000,0.096200,0
149,187.08,9,0.173578,0.0000,0.094900,0
150,186.50,17,0.169867,0.0000,0.044100,0
151,186.08,17,0.124625,0.0000,0.044600,0
152,186.00,17,0.119271,0.0000,0.046900,0
153,185.42,17,0.116050,0.0000,0.049200,0
154,185.08,17,0.119120,0.0000,0.050100,0
155,184.58,17,0.153479,0.0000,0.042200,0
156,184.42,17,0.167213,0.0000,0.044500,0
157,184.08,5,0.556274,0.0000,0.159700,0
158,184.08,9,0.355418,0.0000,0.098400,0
159,183.75,5,0.573325,0.0000,0.157300,0
160,183.42,5,0.543244,0.0000,0.159500,0
161,183.08,5,0.557769,0.0000,0.152200,0
162,182.58,5,0.581831,0.0000,0.161200,0
163,182.42,5,0.595048,0.0000,0.161400,0
164,182.08,5,0.621650,0.0000,0.157500,0
165,181.42,5,0.597388,0.0000,0.157600,0
166,181.42,5,0.562372,0.0000,0.155400,0
167,181.08,5,0.566660,0.0000,0.154000,0
168,180.75,5,0.564373,0.0000,0.155400,0
169,180.42,5,0.549446,0.0000,0.162700,0
170,180.08,5,0.540499,0.0000,0.153300,0
171,179.42,5,0.516606,0.0000,0.154100,0
172,179.42,5,0.540378,0.0000,0.151600,0
173,179.08,5,0.500189,0.0000,0.156400,0
174,178.42,5,0.517294,0.0000,0.153900,0
175,178.08,5,0.539017,0.0000,0.158500,0
176,177.42,5,0.541563,0.0000,0.157100,0
