t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,19.42,6,4.360262,0.6000,0.782700,0
1,19.08,6,4.460604,0.8000,0.776300,0
2,18.75,6,4.558408,0.8000,0.772400,0
3,18.42,6,4.678347,0.8000,0.771400,0
4,18.17,6,4.754866,0.6000,0.777000,0
5,17.75,6,4.956733,0.4000,0.774300,0
6,17.42,6,5.201584,1.0000,0.779300,0
7,17.17,6,5.343685,1.0000,0.771800,0
8,17.17,6,5.403204,0.8000,0.781500,0
9,16.83,6,5.630737,0.8000,0.774500,0
10,16.79,6,5.732991,1.0000,0.767400,0
11,16.42,6,5.918216,0.6000,0.769500,0
12,16.42,15,6.011181,1.0000,0.859200,0
13,16.08,15,6.092037,0.6000,0.855200,0
14,15.75,15,6.099080,0.6000,0.864200,0
15,15.42,15,6.166301,1.0000,0.861100,0
16,15.42,15,6.252068,1.0000,0.855900,0
17,15.08,15,6.274882,0.8000,0.858900,0
18,14.75,15,6.254607,0.8000,0.857200,0
19,14.42,15,6.407936,0.8000,0.846600,0
20,14.17,15,6.389046,0.8000,0.856000,0
21,13.75,15,6.348230,1.0000,0.863800,0
22,13.42,15,6.516393,0.6000,0.859200,0
23,13.16,15,6.695582,0.8000,0.857600,0
24,13.16,15,6.698706,0.8000,0.859000,0
25,12.76,15,6.793310,1.0000,0.860600,0
26,12.75,15,6.772401,0.8000,0.850400,0
27,12.42,15,6.707003,0.8000,0.863400,0
28,12.08,15,6.597672,0.8000,0.860900,0
29,11.83,15,6.723214,0.8000,0.856900,0
30,11.42,15,6.764712,1.0000,0.858700,0
31,11.33,15,6.771607,0.8000,0.857600,0
32,7.84,1,9.549202,1.0000,0.899900,0
33,5.97,1,12.052966,0.8000,0.902200,0
34,5.37,10,13.396298,1.0000,0.898200,0
35,4.43,4,15.329401,1.0000,0.875000,0
36,3.39,4,17.230138,1.0000,0.871000,0
37,3.06,4,18.415209,0.8000,0.875400,0
38,2.40,7,20.442162,1.0000,0.836900,0
39,2.12,7,22.080368,1.0000,0.847200,0
40,2.07,7,23.200313,1.0000,0.833300,0
41,1.73,18,24.831323,0.8000,0.897300,0
42,1.03,18,27.650792,1.0000,0.901400,0
43,0.48,18,30.563764,1.0000,0.903500,0
44,0.30,18,32.466074,1.0000,0.901400,0
45,0.05,18,35.240324,1.0000,0.903800,0
