t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,442.88,2,2.414745,0.4000,0.403500,0
1,442.68,14,3.003096,0.4000,0.601500,0
2,442.15,14,2.747323,0.8000,0.600400,0
3,441.95,14,2.881945,0.6000,0.597100,0
4,441.75,2,2.662944,0.8000,0.390800,0
5,441.15,14,2.920836,0.4000,0.595100,0
6,441.09,14,2.791101,0.4000,0.603800,0
7,440.82,14,3.031638,0.6000,0.594000,0
8,440.09,14,3.144302,0.6000,0.609100,0
9,439.83,14,3.133681,0.4000,0.601800,0
10,439.69,14,2.973977,0.6000,0.601100,0
11,439.16,14,2.759397,1.0000,0.600400,0
12,439.10,2,2.509441,0.6000,0.391400,0
13,438.17,2,2.056470,0.2000,0.404200,0
14,438.10,5,1.413480,0.0000,0.152500,0
15,437.24,5,0.654337,0.0000,0.156000,0
16,437.17,5,0.695257,0.0000,0.155600,0
17,436.37,5,0.735464,0.0000,0.151400,0
18,435.91,5,0.850785,0.0000,0.153200,0
19,435.05,5,0.892057,0.0000,0.154600,0
20,434.05,11,0.948334,0.2000,0.227400,0
21,432.46,11,0.973802,0.0000,0.232600,0
22,432.19,11,1.026060,0.0000,0.240100,0
23,431.19,11,1.036479,0.0000,0.222200,0
24,431.13,5,0.924601,0.0000,0.158900,0
25,430.13,5,0.916057,0.0000,0.163700,0
26,430.00,5,0.817581,0.0000,0.162600,0
27,429.27,5,0.819217,0.0000,0.159100,0
28,429.14,5,0.829177,0.0000,0.157300,0
29,427.54,5,0.754879,0.0000,0.159200,0
30,426.28,5,0.837846,0.2000,0.164300,0
31,425.55,11,0.960196,0.0000,0.227300,0
32,425.09,11,1.009807,0.0000,0.226500,0
33,424.22,11,0.977796,0.0000,0.230200,0
34,423.23,11,0.987035,0.0000,0.230200,0
35,422.10,11,0.971873,0.0000,0.220600,0
36,422.10,5,0.923346,0.0000,0.154400,0
37,421.17,5,0.877764,0.0000,0.151300,0
38,420.64,5,0.809920,0.0000,0.156700,0
39,420.18,5,0.762550,0.0000,0.158200,0
40,418.45,5,0.788156,0.0000,0.150500,0
41,417.25,5,0.741247,0.0000,0.158000,0
42,417.19,5,0.703575,0.0000,0.157200,0
43,416.13,5,0.685969,0.0000,0.162700,0
44,415.26,5,0.670605,0.0000,0.157500,0
45,414.53,5,0.692838,0.0000,0.162900,0
46,414.47,5,0.723971,0.0000,0.162700,0
47,413.54,5,0.734584,0.0000,0.159200,0
48,413.27,5,0.736612,0.0000,0.160300,0
49,412.61,5,0.732593,0.0000,0.154300,0
50,412.28,5,0.735762,0.0000,0.156100,0
51,411.54,5,0.736955,0.0000,0.162300,0
52,411.28,5,0.738738,0.0000,0.163300,0
53,410.55,5,0.745503,0.0000,0.154700,0
54,410.28,5,0.747792,0.0000,0.162100,0
55,409.35,5,0.746192,0.0000,0.157700,0
56,408.36,5,0.748009,0.0000,0.162600,0
57,407.50,5,0.749355,0.0000,0.157400,0
58,407.36,5,0.753462,0.0000,0.155200,0
59,406.37,3,0.636369,0.0000,0.029600,0
60,405.24,3,0.168110,0.0000,0.026500,0
61,404.51,3,0.196888,0.0000,0.030100,0
62,403.51,3,0.200026,0.0000,0.025700,0
63,402.65,3,0.193711,0.0000,0.027600,0
64,401.65,3,0.199541,0.0000,0.025500,0
65,401.45,3,0.202071,0.0000,0.032100,0
66,400.46,3,0.194039,0.0000,0.027300,0
67,399.66,3,0.206438,0.0000,0.028200,0
68,399.33,3,0.208881,0.0000,0.027500,0
69,398.60,3,0.201941,0.0000,0.028500,0
70,398.47,3,0.207881,0.0000,0.028500,0
71,397.54,3,0.214524,0.0000,0.030900,0
72,397.47,3,0.224923,0.0000,0.030900,0
73,396.54,3,0.227429,0.0000,0.029600,0
74,395.55,3,0.238310,0.0000,0.028800,0
75,394.09,3,0.238692,0.0000,0.028500,0
76,393.82,3,0.239072,0.0000,0.027900,0
77,392.56,3,0.241848,0.0000,0.028600,0
78,391.63,3,0.237607,0.0000,0.027400,0
79,391.43,3,0.244154,0.0000,0.029300,0
80,390.57,3,0.250070,0.0000,0.028100,0
81,390.50,3,0.253924,0.0000,0.026700,0
82,389.11,3,0.256739,0.0000,0.027900,0
83,389.11,3,0.255962,0.0000,0.029900,0
84,387.18,3,0.251458,0.0000,0.028400,0
85,386.19,3,0.240632,0.0000,0.028200,0
86,385.79,3,0.227932,0.0000,0.028400,0
87,385.06,3,0.248565,0.0000,0.027600,0
88,384.79,3,0.253413,0.0000,0.030600,0
89,383.93,3,0.237437,0.0000,0.027700,0
90,383.80,3,0.203334,0.0000,0.024700,0
91,382.80,3,0.137999,0.0000,0.029600,0
92,382.27,3,0.070907,0.0000,0.025400,0
93,381.80,3,0.077874,0.0000,0.027900,0
94,381.07,3,0.061746,0.0000,0.025300,0
95,380.28,17,0.008742,0.0000,0.047900,0
96,380.08,17,0.011164,0.0000,0.045200,0
97,379.08,17,0.023852,0.0000,0.046300,0
98,378.88,3,0.070361,0.0000,0.026400,0
99,378.22,3,0.093411,0.0000,0.027800,0
100,377.22,3,0.189646,0.0000,0.027300,0
101,376.36,3,0.189879,0.0000,0.026800,0
102,376.09,3,0.154136,0.0000,0.027200,0
103,375.83,3,0.118007,0.0000,0.028600,0
104,375.10,3,0.098171,0.0000,0.028700,0
105,374.17,3,0.082989,0.0000,0.027300,0
106,374.10,3,0.078015,0.0000,0.028200,0
107,373.90,17,0.051105,0.0000,0.047000,0
108,372.97,17,0.034490,0.0000,0.044800,0
109,372.58,17,0.023392,0.0000,0.044000,0
110,371.18,17,0.013177,0.0000,0.046800,0
111,371.12,17,0.004358,0.0000,0.040800,0
112,370.98,17,0.001408,0.0000,0.043500,0
113,369.46,17,0.007763,0.0000,0.045200,0
114,369.12,17,0.008854,0.0000,0.043700,0
115,368.19,17,0.002606,0.0000,0.043600,0
116,368.13,17,0.011285,0.0000,0.043000,0
117,367.20,17,0.036412,0.0000,0.044200,0
118,367.13,3,0.059073,0.0000,0.026300,0
119,366.14,3,0.075389,0.0000,0.029800,0
120,366.00,3,0.090005,0.0000,0.028000,0
121,365.21,3,0.097123,0.0000,0.027500,0
122,364.14,3,0.102958,0.0000,0.031000,0
123,364.08,3,0.130221,0.0000,0.029600,0
124,363.08,3,0.154506,0.0000,0.028600,0
125,363.02,3,0.174104,0.0000,0.028600,0
126,362.15,3,0.192462,0.0000,0.027300,0
127,361.56,3,0.191539,0.0000,0.026200,0
128,361.16,3,0.126122,0.0000,0.027100,0
129,361.09,17,0.093975,0.0000,0.044600,0
130,360.10,17,0.162561,0.0000,0.044800,0
131,360.10,9,0.228733,0.0000,0.092300,0
132,359.10,9,0.281436,0.0000,0.093500,0
133,358.44,9,0.323463,0.0000,0.092500,0
134,358.17,9,0.330318,0.0000,0.096500,0
135,357.17,9,0.280850,0.0000,0.089500,0
136,356.11,17,0.135041,0.0000,0.045600,0
137,356.11,9,0.196463,0.0000,0.088600,0
138,355.51,17,0.060898,0.0000,0.041000,0
139,354.52,3,0.150888,0.0000,0.029600,0
140,354.19,3,0.170717,0.0000,0.028200,0
141,353.32,3,0.201864,0.0000,0.028000,0
142,353.19,3,0.212280,0.0000,0.025500,0
143,352.20,3,0.204131,0.0000,0.027000,0
144,351.13,3,0.191789,0.0000,0.029200,0
145,351.07,3,0.172300,0.0000,0.026900,0
146,350.20,3,0.141700,0.0000,0.030500,0
147,349.87,3,0.134324,0.0000,0.027800,0
148,349.21,3,0.124267,0.0000,0.026500,0
149,348.54,3,0.112939,0.0000,0.031300,0
150,348.34,3,0.106212,0.0000,0.026800,0
151,347.48,3,0.093863,0.0000,0.029200,0
152,346.29,3,0.075600,0.0000,0.027200,0
153,345.29,3,0.061069,0.0000,0.027400,0
154,344.89,17,0.050948,0.0000,0.044800,0
155,344.30,17,0.042060,0.0000,0.046900,0
156,343.56,17,0.034027,0.0000,0.044300,0
157,343.30,17,0.029810,0.0000,0.045300,0
158,342.37,17,0.035145,0.0000,0.045500,0
159,341.37,17,0.043797,0.0000,0.045400,0
160,340.84,17,0.053170,0.0000,0.042600,0
161,340.38,3,0.064728,0.0000,0.028100,0
162,339.58,3,0.065365,0.0000,0.027300,0
163,339.05,3,0.066972,0.0000,0.029600,0
164,338.52,3,0.069222,0.0000,0.028800,0
165,338.39,3,0.071283,0.0000,0.028600,0
166,337.26,3,0.071888,0.0000,0.028500,0
167,336.40,3,0.072016,0.0000,0.029100,0
168,335.67,3,0.075487,0.0000,0.027500,0
169,335.47,3,0.076308,0.0000,0.026500,0
170,334.54,3,0.084355,0.0000,0.030000,0
171,334.47,3,0.089372,0.0000,0.027300,0
