t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,458.58,8,3.512886,0.0000,0.051400,0
1,458.58,8,3.313156,0.0000,0.052800,0
2,458.08,8,3.307275,0.0000,0.052400,0
3,457.83,8,3.131407,0.0000,0.050400,0
4,457.42,8,3.052814,0.0000,0.048300,0
5,457.17,8,2.726465,0.0000,0.053100,0
6,457.08,12,2.376978,0.0000,0.046700,0
7,456.42,8,2.917790,0.0000,0.053500,0
8,456.08,8,2.592751,0.0000,0.051600,0
9,455.42,12,2.359729,0.0000,0.044100,0
10,455.17,12,2.115072,0.0000,0.041100,0
11,455.08,12,1.884808,0.0000,0.040600,0
12,454.50,12,1.735613,0.0000,0.042500,0
13,454.42,12,1.548278,0.0000,0.038400,0
14,453.83,12,1.368373,0.0000,0.042700,0
15,453.50,19,1.189496,0.0000,0.020800,0
16,453.17,19,1.019315,0.0000,0.018300,0
17,452.42,0,0.712844,0.0000,0.021400,0
18,452.42,19,0.832951,0.0000,0.019300,0
19,451.50,0,0.490396,0.0000,0.021600,0
20,451.42,3,0.242226,0.0000,0.025800,0
21,451.08,17,0.035318,0.0000,0.042000,0
22,450.83,9,0.279879,0.0000,0.090700,0
23,450.42,9,0.484724,0.0000,0.094200,0
24,450.17,5,0.634677,0.0000,0.156200,0
25,450.08,5,0.788022,0.2000,0.159300,0
26,449.83,5,0.931199,0.0000,0.154100,0
27,449.42,5,0.922729,0.0000,0.159600,0
28,449.08,11,0.998502,0.0000,0.226900,0
29,448.83,11,0.960908,0.0000,0.227100,0
30,448.42,11,1.005574,0.0000,0.221100,0
31,448.08,5,0.932708,0.0000,0.157000,0
32,447.83,5,0.890604,0.0000,0.154900,0
33,447.42,5,0.809679,0.0000,0.158100,0
34,447.17,5,0.747820,0.0000,0.153000,0
35,447.08,5,0.722545,0.0000,0.154100,0
36,446.83,9,0.492203,0.0000,0.100000,0
37,446.42,9,0.413500,0.0000,0.090400,0
38,446.17,9,0.346580,0.0000,0.091500,0
39,446.08,9,0.294495,0.0000,0.096200,0
40,445.83,9,0.289184,0.0000,0.095300,0
41,445.42,9,0.309507,0.0000,0.092500,0
42,445.08,9,0.283436,0.2000,0.093800,0
43,444.42,9,0.253164,0.0000,0.094200,0
44,444.08,9,0.221772,0.0000,0.093700,0
45,443.75,9,0.222612,0.0000,0.092700,0
46,443.08,9,0.234116,0.0000,0.091400,0
47,442.42,9,0.241317,0.0000,0.087000,0
48,442.42,9,0.245260,0.0000,0.095800,0
49,442.08,9,0.279725,0.0000,0.093500,0
50,441.83,9,0.262051,0.0000,0.094400,0
51,441.50,9,0.251502,0.0000,0.089900,0
52,441.42,9,0.271282,0.0000,0.092100,0
53,441.17,9,0.275350,0.0000,0.089200,0
54,441.08,9,0.282929,0.0000,0.101600,0
55,440.83,9,0.290549,0.0000,0.096300,0
56,440.42,9,0.298605,0.0000,0.097700,0
57,440.08,9,0.271534,0.0000,0.094100,0
58,439.83,9,0.278006,0.0000,0.096400,0
59,439.50,9,0.282543,0.0000,0.091100,0
60,439.42,9,0.257425,0.0000,0.096100,0
61,438.83,9,0.212951,0.0000,0.090200,0
62,438.75,9,0.191771,0.0000,0.096300,0
63,438.50,9,0.195555,0.0000,0.100500,0
64,438.17,9,0.192124,0.0000,0.095500,0
65,437.67,9,0.215498,0.0000,0.094800,0
66,437.08,9,0.281333,0.0000,0.093000,0
67,436.42,9,0.485003,0.0000,0.100500,0
68,436.17,9,0.495156,0.0000,0.090300,0
69,436.08,5,0.504322,0.2000,0.156500,0
70,435.42,5,0.501131,0.0000,0.150800,0
71,435.17,9,0.483261,0.0000,0.093800,0
72,435.08,9,0.489490,0.0000,0.093300,0
73,434.83,9,0.339267,0.0000,0.096000,0
74,434.50,9,0.323354,0.0000,0.093800,0
75,434.42,9,0.321409,0.0000,0.093300,0
76,434.08,9,0.328086,0.0000,0.093300,0
77,433.83,9,0.338456,0.0000,0.097700,0
78,433.50,9,0.348975,0.0000,0.097000,0
79,433.42,9,0.352372,0.0000,0.090300,0
80,433.17,9,0.352772,0.0000,0.093200,0
81,433.08,9,0.332253,0.0000,0.098500,0
82,432.83,9,0.341587,0.0000,0.095600,0
83,432.42,9,0.330804,0.0000,0.098000,0
84,432.33,9,0.322767,0.0000,0.098800,0
85,432.08,9,0.310679,0.0000,0.093300,0
86,431.83,9,0.327143,0.0000,0.091000,0
87,431.50,9,0.369967,0.0000,0.093000,0
88,431.50,9,0.297776,0.0000,0.097500,0
89,431.08,9,0.292541,0.0000,0.095400,0
90,430.42,9,0.291029,0.0000,0.093700,0
91,430.33,9,0.277708,0.0000,0.095200,0
92,430.08,9,0.273533,0.0000,0.093700,0
93,429.75,9,0.265053,0.0000,0.093800,0
94,429.42,9,0.259239,0.0000,0.097500,0
95,429.17,9,0.256596,0.0000,0.096700,0
96,429.08,9,0.247630,0.0000,0.096800,0
97,428.17,17,0.122864,0.0000,0.049000,0
98,428.08,17,0.124177,0.0000,0.047500,0
99,427.75,17,0.133223,0.0000,0.046300,0
100,427.50,17,0.140867,0.0000,0.047800,0
101,427.42,17,0.138958,0.0000,0.045300,0
102,427.17,17,0.051601,0.0000,0.045700,0
103,427.08,17,0.058404,0.0000,0.044600,0
104,426.42,17,0.066900,0.0000,0.042600,0
105,426.17,17,0.066913,0.0000,0.046100,0
106,426.08,17,0.075310,0.0000,0.044800,0
107,425.83,17,0.080826,0.0000,0.044500,0
108,425.75,17,0.063736,0.0000,0.045800,0
109,425.08,17,0.053665,0.0000,0.043400,0
110,425.08,17,0.043505,0.0000,0.044300,0
111,424.33,17,0.029834,0.0000,0.045700,0
112,424.08,17,0.005098,0.0000,0.044200,0
113,423.83,17,0.008063,0.0000,0.046100,0
114,423.50,17,0.011907,0.0000,0.043900,0
115,422.75,17,0.001743,0.0000,0.042300,0
116,422.42,17,0.013466,0.0000,0.042600,0
117,422.25,17,0.006942,0.0000,0.044900,0
118,422.25,17,0.022731,0.0000,0.045700,0
119,421.83,5,1.351250,0.0000,0.156800,0
120,421.42,11,0.994805,0.0000,0.226800,0
121,421.08,5,0.904065,0.2000,0.154700,0
122,420.42,5,0.725884,0.0000,0.157600,0
123,420.25,5,0.733602,0.0000,0.160400,0
124,419.50,9,0.519062,0.0000,0.090500,0
