t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,282.75,12,1.684963,0.0000,0.043000,0
1,282.42,12,1.580171,0.0000,0.041000,0
2,282.08,12,1.463052,0.0000,0.043700,0
3,281.75,12,1.358037,0.0000,0.044400,0
4,281.42,12,1.402591,0.0000,0.044300,0
5,281.08,12,1.580501,0.0000,0.043000,0
6,280.75,12,1.496675,0.0000,0.045500,0
7,280.42,12,1.896146,0.0000,0.044500,0
8,280.08,12,1.915188,0.0000,0.043300,0
9,279.75,12,2.162460,0.0000,0.038700,0
10,279.50,12,2.180418,0.0000,0.041900,0
11,279.17,12,2.100881,0.0000,0.039700,0
12,279.08,12,1.976748,0.0000,0.042500,0
13,278.75,12,1.894609,0.0000,0.043100,0
14,278.42,12,1.769499,0.0000,0.044100,0
15,278.08,12,1.647786,0.0000,0.043700,0
16,277.42,12,1.448061,0.0000,0.042200,0
17,277.17,19,1.214899,0.0000,0.020800,0
18,276.75,19,0.964579,0.0000,0.017900,0
19,276.42,19,0.763213,0.0000,0.020000,0
20,276.08,0,0.606942,0.0000,0.018700,0
21,275.75,19,0.723882,0.0000,0.020600,0
22,275.50,0,0.554617,0.0000,0.020100,0
23,275.08,3,0.310283,0.0000,0.025200,0
24,274.08,17,0.049309,0.0000,0.045300,0
25,273.08,9,0.290715,0.0000,0.094900,0
26,272.50,5,0.549725,0.0000,0.156400,0
27,272.08,5,0.718399,0.0000,0.165500,0
28,271.75,11,0.974164,0.0000,0.233000,0
29,271.42,11,1.088429,0.0000,0.225400,0
30,271.08,11,1.224320,0.0000,0.234400,0
31,270.75,11,1.281807,0.0000,0.223100,0
32,270.42,11,1.346245,0.0000,0.222400,0
33,270.08,11,1.397480,0.0000,0.227000,0
34,269.75,11,1.477500,0.0000,0.226900,0
35,269.42,11,1.601135,0.2000,0.228900,0
36,269.08,11,1.344855,0.0000,0.222800,0
37,268.75,11,1.347661,0.0000,0.222200,0
38,268.08,11,1.461128,0.0000,0.231000,0
39,267.75,11,1.638022,0.2000,0.233500,0
40,267.42,2,1.722487,0.2000,0.392600,0
41,267.31,2,1.726471,0.4000,0.405500,0
42,266.75,2,1.860633,0.0000,0.399600,0
43,266.42,2,1.903316,0.2000,0.400300,0
44,266.08,2,1.912054,0.4000,0.397700,0
45,265.75,2,1.997544,0.0000,0.404700,0
46,265.50,2,1.996045,0.0000,0.404700,0
47,265.17,2,2.011965,0.6000,0.394000,0
48,265.08,2,1.998730,0.0000,0.402700,0
49,264.75,2,2.035363,0.4000,0.394800,0
50,264.42,2,1.995436,0.0000,0.396400,0
51,264.08,2,1.935378,0.2000,0.394400,0
52,263.42,2,1.877211,0.0000,0.403000,0
53,263.08,2,1.840934,0.4000,0.395500,0
54,263.00,2,1.828362,0.0000,0.394500,0
55,259.18,2,1.871186,0.2000,0.395400,0
56,258.55,2,1.847255,0.2000,0.392600,0
57,257.34,2,1.858446,0.0000,0.400600,0
58,256.58,2,1.869376,0.4000,0.401800,0
59,255.37,2,1.859859,0.0000,0.388200,0
60,254.61,2,1.877323,0.2000,0.403200,0
61,253.85,2,1.880643,0.2000,0.394400,0
62,253.40,2,1.874875,0.0000,0.397900,0
63,253.09,2,1.868701,0.2000,0.404700,0
64,252.64,2,1.871797,0.2000,0.396000,0
65,251.88,2,1.845695,0.4000,0.398800,0
66,251.44,2,1.827917,0.0000,0.399400,0
67,250.86,2,1.855267,0.0000,0.394600,0
68,250.67,2,1.854025,0.0000,0.396300,0
69,249.72,2,1.870892,0.2000,0.401500,0
70,249.09,2,1.829940,0.0000,0.395700,0
71,248.71,2,1.728483,0.0000,0.396200,0
72,248.20,2,1.727700,0.0000,0.401300,0
73,247.50,2,1.685914,0.2000,0.399000,0
74,247.18,11,1.634420,0.2000,0.225300,0
75,246.74,11,1.596039,0.2000,0.228300,0
76,245.91,11,1.520720,0.0000,0.224900,0
77,245.09,11,1.499656,0.0000,0.230500,0
78,244.83,11,1.405904,0.0000,0.234000,0
79,244.77,11,1.352310,0.0000,0.233800,0
80,243.88,11,1.302898,0.0000,0.231000,0
81,243.56,11,1.247789,0.0000,0.226800,0
82,242.87,11,1.206078,0.0000,0.228100,0
83,242.10,11,1.135352,0.0000,0.231600,0
84,241.60,11,1.573526,0.0000,0.230600,0
85,241.09,11,1.603079,0.0000,0.220700,0
86,240.90,2,1.712295,0.2000,0.390400,0
87,240.83,2,1.776164,0.2000,0.388800,0
88,240.07,2,1.840411,0.6000,0.392800,0
89,239.88,2,1.889500,0.0000,0.396000,0
90,239.31,2,1.931220,0.2000,0.400500,0
91,238.87,2,1.952158,0.2000,0.398300,0
92,237.98,2,1.988708,0.0000,0.393500,0
93,237.34,2,2.029377,0.2000,0.397700,0
94,236.90,2,2.070872,0.2000,0.394800,0
95,236.39,2,2.103833,0.4000,0.399800,0
96,235.69,2,2.122896,0.4000,0.393500,0
97,235.12,2,2.148651,0.2000,0.396800,0
98,234.17,2,2.171732,0.4000,0.400000,0
99,233.41,2,2.185225,0.0000,0.397500,0
100,232.97,2,2.197038,0.4000,0.399300,0
101,231.76,2,2.219152,0.0000,0.398300,0
102,231.44,2,2.231712,0.0000,0.395800,0
103,231.00,2,2.239840,0.0000,0.406000,0
104,230.49,2,2.237283,0.2000,0.391600,0
105,230.49,2,2.230836,0.2000,0.396400,0
106,230.05,2,2.213400,0.2000,0.395000,0
107,229.48,2,2.194826,0.2000,0.402500,0
108,228.53,2,2.151401,0.2000,0.395000,0
109,228.27,2,2.078648,0.4000,0.390900,0
110,228.08,2,2.021806,0.2000,0.397700,0
111,227.51,2,1.905338,0.2000,0.400000,0
112,227.20,2,1.890039,0.0000,0.396200,0
113,226.56,2,1.842412,0.0000,0.399700,0
114,226.18,2,1.818679,0.0000,0.396400,0
115,226.12,2,1.807531,0.0000,0.397600,0
