t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,256.08,8,2.694388,0.0000,0.050200,0
1,255.50,8,2.755826,0.0000,0.054100,0
2,255.08,8,2.703119,0.0000,0.049600,0
3,254.83,8,2.626188,0.0000,0.053700,0
4,254.42,8,2.609416,0.0000,0.048400,0
5,254.17,8,2.554252,0.0000,0.057900,0
6,254.08,8,2.426641,0.0000,0.054800,0
7,253.83,8,2.387849,0.0000,0.052700,0
8,253.42,12,2.308347,0.0000,0.043500,0
9,253.08,12,2.212171,0.0000,0.041800,0
10,252.50,12,2.089842,0.0000,0.041600,0
11,252.42,12,1.905614,0.0000,0.040900,0
12,252.08,12,1.738437,0.0000,0.041500,0
13,251.50,12,1.575588,0.0000,0.044900,0
14,251.42,12,1.388003,0.0000,0.045400,0
15,250.83,19,1.210126,0.0000,0.019600,0
16,250.50,19,1.019824,0.0000,0.019500,0
17,249.83,19,0.773471,0.0000,0.018300,0
18,249.42,0,0.533747,0.0000,0.018000,0
19,249.42,3,0.247530,0.0000,0.028300,0
20,248.75,17,0.138313,0.0000,0.045100,0
21,248.50,9,0.364361,0.0000,0.096800,0
22,248.42,9,0.356397,0.0000,0.093000,0
23,248.08,5,0.679859,0.0000,0.158500,0
24,247.67,5,0.847103,0.0000,0.156000,0
25,247.42,5,0.848975,0.0000,0.157900,0
26,247.08,11,0.984714,0.0000,0.229600,0
27,246.83,11,1.074562,0.0000,0.227000,0
28,246.50,11,0.968203,0.2000,0.226100,0
29,246.42,11,0.998383,0.2000,0.234200,0
30,246.08,5,0.916321,0.0000,0.152000,0
31,245.83,5,0.858911,0.2000,0.146600,0
32,245.42,5,0.829834,0.0000,0.155300,0
33,245.17,5,0.736654,0.0000,0.157000,0
34,245.08,5,0.691206,0.0000,0.153500,0
35,244.42,5,0.679678,0.0000,0.151900,0
36,244.08,5,0.533577,0.0000,0.160700,0
37,243.83,9,0.404553,0.0000,0.091300,0
38,243.50,9,0.440842,0.0000,0.094700,0
39,243.42,9,0.469871,0.0000,0.095200,0
40,243.17,9,0.485281,0.0000,0.095100,0
41,243.08,9,0.491891,0.0000,0.094500,0
42,242.83,5,0.497307,0.0000,0.158400,0
43,242.42,9,0.485771,0.0000,0.093000,0
44,242.17,9,0.487244,0.0000,0.096300,0
45,242.08,9,0.482068,0.0000,0.092400,0
46,241.83,9,0.474588,0.2000,0.096000,0
47,241.42,5,0.499988,0.0000,0.156900,0
48,241.08,5,0.522845,0.0000,0.168500,0
49,240.75,5,0.551443,0.0000,0.161000,0
50,240.08,5,0.577503,0.2000,0.162500,0
51,239.83,5,0.598119,0.0000,0.157800,0
52,239.42,5,0.605984,0.0000,0.154400,0
53,239.17,5,0.598229,0.0000,0.154100,0
