t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,649.83,2,2.574494,0.0000,0.404300,0
1,649.77,2,2.192224,0.4000,0.402700,0
2,647.10,5,1.701244,0.0000,0.158100,0
3,647.10,9,0.290034,0.0000,0.092100,0
4,646.71,0,0.562044,0.0000,0.019100,0
5,646.12,3,0.237103,0.0000,0.027600,1
6,645.85,0,0.423175,0.0000,0.018800,0
7,645.19,3,0.224544,0.0000,0.025900,0
8,645.12,17,0.025289,0.0000,0.044500,0
9,644.85,17,0.176782,0.0000,0.044300,0
10,644.12,17,0.164902,0.0000,0.047400,0
11,643.19,9,0.233126,0.0000,0.089100,0
12,643.13,9,0.348629,0.0000,0.097700,0
13,642.40,9,0.407580,0.0000,0.092800,0
14,641.27,5,0.500594,0.0000,0.158300,0
15,640.81,5,0.561138,0.0000,0.153100,0
16,640.47,5,0.678459,0.0000,0.156800,0
17,639.94,11,0.989873,0.0000,0.224200,0
18,639.48,11,1.384255,0.0000,0.227400,0
19,639.08,11,1.211320,0.0000,0.238400,0
20,639.08,11,1.090094,0.0000,0.236800,0
21,638.15,11,0.954662,0.0000,0.237200,0
22,637.48,5,0.834427,0.0000,0.159700,0
23,637.28,5,0.791251,0.0000,0.159500,0
24,636.09,5,0.785237,0.0000,0.157900,0
25,636.09,5,0.759476,0.0000,0.153500,0
26,635.29,5,0.780919,0.0000,0.153000,0
27,635.09,5,0.796435,0.0000,0.158200,0
28,634.29,5,0.791857,0.0000,0.154400,0
29,633.50,5,0.711857,0.0000,0.154200,0
30,632.24,5,0.651458,0.0000,0.154100,0
31,631.17,5,0.543456,0.0000,0.159400,0
32,630.31,9,0.333184,0.0000,0.094800,0
33,629.98,11,1.381057,0.0000,0.231700,0
34,629.31,11,1.133685,0.0000,0.223800,0
35,628.65,11,1.188968,0.0000,0.230100,0
36,628.18,11,1.246504,0.0000,0.233100,0
37,627.52,11,1.305771,0.0000,0.228500,0
38,627.12,11,1.368663,0.0000,0.233700,0
39,626.26,11,1.437020,0.0000,0.226600,0
40,626.26,11,1.508357,0.2000,0.221300,0
41,624.40,11,1.586517,0.0000,0.230800,0
42,623.20,2,1.666984,0.0000,0.385800,0
43,622.41,2,1.659046,0.0000,0.394700,0
44,621.87,11,1.614915,0.0000,0.236500,0
45,621.54,11,1.365796,0.0000,0.224000,0
46,620.55,11,1.099578,0.0000,0.236400,0
47,620.48,5,0.921988,0.0000,0.154600,0
48,619.75,11,1.224654,0.0000,0.225000,0
49,619.42,11,1.451794,0.0000,0.231600,0
50,618.69,2,1.845067,0.2000,0.401100,0
51,618.36,2,2.018391,0.0000,0.388200,0
52,617.30,2,2.161266,0.2000,0.401100,0
53,616.44,2,2.284168,0.0000,0.399000,0
54,615.57,2,2.386031,0.4000,0.399300,0
55,615.31,2,2.482635,0.8000,0.401500,0
56,614.51,2,2.572027,0.4000,0.393100,0
57,614.32,2,2.669314,0.4000,0.391200,0
58,613.32,14,2.790961,0.2000,0.603400,0
59,612.39,14,2.957419,0.4000,0.603700,0
