t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,242.17,11,1.011294,0.0000,0.232800,0
1,242.08,11,1.104854,0.0000,0.221400,0
2,241.83,11,1.168559,0.0000,0.232300,0
3,241.42,11,1.161184,0.0000,0.238100,0
4,241.17,11,1.145913,0.0000,0.226500,0
5,241.08,11,1.187918,0.0000,0.229900,0
6,240.50,11,1.104501,0.0000,0.230800,0
7,240.42,11,1.251817,0.0000,0.231500,0
8,240.08,11,1.203918,0.0000,0.235100,0
9,239.83,11,1.171059,0.0000,0.220200,0
10,239.42,11,0.964616,0.0000,0.229400,0
11,239.17,5,0.792444,0.2000,0.159200,0
12,239.08,5,0.678363,0.0000,0.155600,0
13,238.50,9,0.357541,0.0000,0.091600,0
14,238.42,17,0.148879,0.0000,0.045700,0
15,238.08,3,0.252771,0.0000,0.024100,1
16,237.83,0,0.550487,0.0000,0.020700,1
17,237.42,19,0.991588,0.0000,0.017000,1
18,237.17,19,1.136600,0.0000,0.019000,0
19,237.08,12,1.270575,0.0000,0.042300,0
20,236.50,12,1.849063,0.0000,0.040500,0
21,236.42,12,1.777304,0.0000,0.043500,0
22,236.17,12,1.826575,0.0000,0.044100,0
23,236.08,12,1.827866,0.0000,0.042400,0
24,235.83,12,1.813880,0.0000,0.044900,0
25,235.50,12,1.772622,0.0000,0.041500,0
26,235.42,12,1.708468,0.0000,0.042200,0
27,235.17,12,1.688963,0.0000,0.043600,0
28,235.08,12,1.574544,0.0000,0.041000,0
29,234.83,12,1.470545,0.0000,0.044500,0
30,234.50,12,1.392062,0.0000,0.047300,0
31,234.42,19,1.181478,0.0000,0.019300,0
32,234.08,19,0.923110,0.0000,0.024100,0
33,233.50,0,0.639057,0.0000,0.021000,0
34,233.42,3,0.365750,0.0000,0.024100,1
35,233.08,17,0.063755,0.0000,0.044100,0
36,232.75,9,0.371563,0.0000,0.094400,0
37,232.17,5,0.579680,0.0000,0.161200,0
38,232.08,5,0.801425,0.2000,0.157100,0
39,231.42,5,0.918711,0.0000,0.164300,0
40,231.17,11,1.051290,0.0000,0.231500,0
41,231.08,11,1.143898,0.0000,0.226000,0
42,230.42,11,1.102896,0.0000,0.224200,0
43,230.17,11,1.126701,0.0000,0.227800,0
44,229.83,11,1.080168,0.0000,0.224000,0
45,229.50,11,1.012165,0.0000,0.220000,0
46,229.42,5,0.885518,0.0000,0.155300,0
47,229.08,5,0.832163,0.0000,0.148500,0
48,228.83,5,0.803010,0.0000,0.159200,0
49,228.50,9,0.507027,0.0000,0.096200,0
50,228.42,9,0.390999,0.0000,0.095100,0
51,228.08,9,0.400572,0.0000,0.095100,0
52,227.50,9,0.408398,0.0000,0.095200,0
53,227.42,9,0.409207,0.0000,0.093900,0
54,227.17,9,0.390848,0.0000,0.093300,0
55,227.08,9,0.444957,0.0000,0.088800,0
56,226.83,9,0.479877,0.0000,0.096100,0
57,226.42,9,0.484839,0.0000,0.091300,0
58,226.17,5,0.562878,0.0000,0.167200,0
59,226.08,5,0.567353,0.0000,0.159100,0
60,225.83,5,0.559976,0.0000,0.153500,0
61,225.42,5,0.559724,0.0000,0.160800,0
62,225.17,5,0.560586,0.0000,0.160000,0
63,225.08,5,0.559093,0.0000,0.156400,0
64,224.83,5,0.556452,0.0000,0.153200,0
65,224.42,5,0.565357,0.0000,0.153400,0
66,224.17,5,0.620183,0.0000,0.168900,0
67,224.08,5,0.629186,0.0000,0.157600,0
68,223.83,5,0.636051,0.0000,0.157100,0
69,223.58,5,0.632763,0.0000,0.162200,0
70,223.17,5,0.631793,0.0000,0.150600,0
71,223.08,5,0.637286,0.0000,0.155500,0
72,222.58,5,0.632865,0.0000,0.157200,0
73,222.42,5,0.617542,0.0000,0.162600,0
74,222.17,5,0.599883,0.0000,0.160900,0
75,222.08,5,0.593626,0.0000,0.154900,0
76,221.42,5,0.600181,0.2000,0.158900,0
77,221.15,5,0.599957,0.2000,0.158800,0
78,221.09,5,0.573461,0.0000,0.157600,0
79,220.83,5,0.564458,0.0000,0.162200,0
80,220.75,5,0.551812,0.0000,0.158900,0
81,220.50,5,0.524314,0.0000,0.151100,0
