t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,314.83,11,1.259702,0.0000,0.224900,0
1,314.42,5,0.970275,0.0000,0.159000,0
2,314.08,3,0.536957,0.0000,0.027000,0
3,313.83,17,0.039725,0.0000,0.049900,0
4,313.42,17,0.019769,0.0000,0.045800,0
5,313.17,3,0.297675,0.0000,0.028800,0
6,313.08,3,0.260825,0.0000,0.032000,0
7,312.83,3,0.244213,0.0000,0.026000,0
8,312.42,3,0.233568,0.0000,0.027800,0
9,312.17,3,0.231019,0.0000,0.029900,0
10,312.08,3,0.233097,0.0000,0.027500,0
11,311.83,3,0.233859,0.0000,0.029600,0
12,311.42,3,0.197799,0.0000,0.027400,0
13,311.17,3,0.230372,0.0000,0.026300,0
14,311.08,3,0.214637,0.0000,0.026800,0
15,310.83,3,0.244354,0.0000,0.028500,0
16,310.42,3,0.204389,0.0000,0.028800,0
17,310.17,3,0.243065,0.0000,0.024300,0
18,310.08,3,0.253541,0.0000,0.027900,0
19,309.75,3,0.252460,0.0000,0.029100,0
20,309.42,3,0.243715,0.0000,0.027600,0
21,309.17,3,0.265213,0.0000,0.031500,0
22,309.08,3,0.259057,0.0000,0.027700,0
23,308.83,3,0.257171,0.0000,0.029000,0
24,308.42,3,0.247244,0.0000,0.027400,0
25,308.17,3,0.262036,0.0000,0.030100,0
26,308.08,3,0.257186,0.0000,0.030400,0
27,307.83,3,0.255250,0.0000,0.027700,0
28,307.42,3,0.235289,0.0000,0.024500,0
29,307.08,3,0.241785,0.0000,0.026100,0
30,306.83,3,0.254610,0.0000,0.026700,0
31,306.42,3,0.229126,0.0000,0.028300,0
32,306.08,3,0.239489,0.0000,0.029200,0
33,305.75,3,0.261514,0.0000,0.028500,0
34,305.42,3,0.252583,0.0000,0.028100,0
35,305.17,3,0.255039,0.0000,0.026200,0
36,305.08,3,0.255348,0.0000,0.029300,0
37,304.83,3,0.268708,0.0000,0.028600,0
38,304.42,3,0.261928,0.0000,0.030500,0
39,304.08,3,0.257674,0.0000,0.028700,0
40,303.75,3,0.257740,0.0000,0.025900,0
41,303.42,3,0.246293,0.0000,0.029300,0
42,303.17,3,0.250496,0.0000,0.027800,0
43,302.83,3,0.249026,0.0000,0.027000,0
44,302.42,3,0.228147,0.0000,0.026900,0
45,302.08,3,0.233581,0.0000,0.027600,0
46,301.50,3,0.198153,0.0000,0.027900,0
47,301.42,3,0.188442,0.0000,0.027100,0
48,301.08,3,0.199467,0.0000,0.028400,0
49,300.83,3,0.208832,0.0000,0.028000,0
50,300.42,3,0.172668,0.0000,0.028500,0
51,300.17,3,0.220872,0.0000,0.029000,0
52,299.83,3,0.226848,0.0000,0.028100,0
53,299.42,3,0.210181,0.0000,0.028900,0
54,299.08,3,0.208016,0.0000,0.028400,0
55,298.83,3,0.232041,0.0000,0.028400,0
56,298.42,3,0.215717,0.0000,0.029500,0
