t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,559.88,11,1.018193,0.0000,0.228200,0
1,559.75,11,1.014861,0.0000,0.226700,0
2,558.91,11,1.023277,0.2000,0.225100,0
3,557.81,11,1.021871,0.0000,0.226300,0
4,556.12,11,1.027333,0.0000,0.230300,0
5,555.93,11,1.021709,0.0000,0.232600,0
6,555.09,11,1.021434,0.0000,0.231800,0
7,554.96,11,1.020663,0.0000,0.230000,0
8,554.12,11,1.021541,0.0000,0.227100,0
9,553.14,11,1.024265,0.0000,0.233200,0
10,553.08,11,1.014373,0.0000,0.225400,0
11,552.11,11,1.005772,0.0000,0.229300,0
12,552.04,11,0.994196,0.0000,0.224100,0
13,551.14,11,0.983131,0.0000,0.227800,0
14,550.94,11,1.219101,0.2000,0.223600,0
15,549.97,11,1.204257,0.2000,0.233300,0
16,549.00,11,1.209350,0.0000,0.236800,0
17,548.09,11,1.072602,0.0000,0.227500,0
18,547.96,5,0.748874,0.0000,0.162900,0
19,547.45,5,0.666181,0.0000,0.157900,0
20,547.06,5,0.648831,0.0000,0.152200,0
21,546.22,5,0.655647,0.0000,0.156500,0
22,546.09,5,0.664916,0.0000,0.155800,0
23,545.18,5,0.683781,0.0000,0.155700,0
24,545.11,5,0.707240,0.0000,0.154900,0
25,544.08,5,0.696469,0.0000,0.155500,0
26,544.01,5,0.679230,0.0000,0.160800,0
27,543.11,5,0.638258,0.0000,0.149900,0
28,542.52,5,0.693359,0.0000,0.152900,0
29,542.27,5,0.782992,0.0000,0.153300,0
30,541.17,5,0.921379,0.0000,0.158600,0
31,540.13,11,1.052046,0.0000,0.237700,0
32,540.06,11,1.128378,0.0000,0.232600,0
33,539.16,11,1.187478,0.0000,0.221600,0
34,538.51,11,1.211068,0.0000,0.227700,0
35,538.12,11,1.239316,0.2000,0.227100,0
36,537.22,11,1.226670,0.0000,0.226000,0
37,537.15,11,1.213030,0.0000,0.229400,0
38,536.18,11,1.218535,0.0000,0.232600,0
39,535.27,11,1.260917,0.0000,0.228100,0
40,534.56,11,1.293249,0.0000,0.221200,0
41,534.24,11,1.326174,0.0000,0.227100,0
42,532.23,11,1.355723,0.0000,0.224000,0
43,531.26,11,1.339267,0.0000,0.232600,0
44,530.55,11,1.316016,0.0000,0.227100,0
45,530.22,11,1.277936,0.0000,0.238500,0
46,529.51,11,1.244895,0.0000,0.223300,0
47,529.25,11,1.211898,0.0000,0.232300,0
48,528.41,11,1.174474,0.0000,0.233300,0
49,527.31,11,1.138415,0.0000,0.222400,0
50,526.34,11,1.094060,0.0000,0.233300,0
51,525.56,11,1.036749,0.0000,0.231000,0
52,525.31,11,0.973259,0.0000,0.232300,0
53,524.53,5,0.923415,0.0000,0.158400,0
54,524.33,5,0.878802,0.0000,0.156500,0
55,523.49,5,0.844846,0.0000,0.154800,0
56,522.39,5,0.822625,0.0000,0.158600,0
57,521.36,5,0.807666,0.0000,0.158900,0
58,520.39,5,0.790849,0.0000,0.162000,0
59,519.93,5,0.783285,0.0000,0.153600,0
60,519.54,5,0.783793,0.0000,0.148800,0
61,518.51,5,0.787131,0.2000,0.159400,0
62,517.54,5,0.795164,0.0000,0.158500,0
63,516.96,5,0.796646,0.0000,0.163400,0
64,516.57,5,0.778553,0.0000,0.165100,0
65,515.60,5,0.741210,0.0000,0.157100,0
66,514.82,5,0.687812,0.0000,0.158000,0
67,514.63,5,0.607548,0.0000,0.160900,0
68,513.59,5,0.573471,0.0000,0.158200,0
69,513.53,5,0.569412,0.0000,0.159700,0
70,512.62,5,0.614004,0.0000,0.152800,0
71,511.65,5,0.688214,0.0000,0.153000,0
72,510.87,5,0.716268,0.0000,0.161100,0
73,510.68,5,0.721682,0.0000,0.158100,0
74,509.84,5,0.720914,0.2000,0.160700,0
75,509.64,5,0.706503,0.0000,0.156900,0
76,508.61,5,0.697521,0.0000,0.160300,0
77,507.83,5,0.707364,0.0000,0.159100,0
78,506.60,5,0.720595,0.0000,0.155900,0
79,505.63,5,0.717624,0.0000,0.157200,0
80,504.66,5,0.715412,0.0000,0.152200,0
81,503.88,5,0.708199,0.0000,0.154800,0
82,503.69,5,0.690709,0.0000,0.156600,0
83,503.69,5,0.702923,0.0000,0.157500,0
84,501.68,5,0.678595,0.0000,0.157300,0
85,500.19,5,0.655810,0.0000,0.151900,0
86,499.09,5,0.650393,0.0000,0.159300,0
87,498.84,5,0.640787,0.0000,0.156800,0
88,498.06,5,0.632948,0.0000,0.155400,0
89,497.15,5,0.619796,0.0000,0.154000,0
90,497.09,5,0.609522,0.0000,0.155000,0
91,496.44,5,0.637758,0.0000,0.160900,0
92,496.44,5,0.684245,0.0000,0.155200,0
93,496.12,5,0.651936,0.0000,0.161900,0
94,495.86,5,0.633936,0.0000,0.162300,0
95,495.08,5,0.621246,0.0000,0.156000,0
96,494.18,5,0.618233,0.0000,0.157300,0
97,494.11,5,0.614772,0.0000,0.152100,0
98,494.05,5,0.630536,0.0000,0.157900,0
99,493.98,5,0.644175,0.0000,0.152400,0
100,493.85,5,0.650101,0.0000,0.160000,0
101,493.72,5,0.648722,0.0000,0.152200,0
102,493.08,5,0.635613,0.0000,0.150100,0
103,492.17,5,0.620737,0.0000,0.155200,0
104,492.11,5,0.579286,0.0000,0.152900,0
105,491.33,5,0.537181,0.0000,0.159000,0
106,490.17,5,0.506585,0.0000,0.154600,0
107,490.10,5,0.538162,0.0000,0.159100,0
108,489.13,5,0.581383,0.0000,0.152900,0
109,488.09,5,0.581198,0.0000,0.160500,0
110,488.03,5,0.556102,0.0000,0.154200,0
111,487.06,5,0.555863,0.0000,0.149700,0
112,486.99,5,0.560404,0.0000,0.156700,0
113,486.15,5,0.574657,0.0000,0.156800,0
114,485.18,5,0.585115,0.0000,0.162000,0
115,485.12,5,0.574042,0.0000,0.157200,0
116,484.08,5,0.576001,0.2000,0.161800,0
117,484.08,5,0.557207,0.0000,0.155400,0
118,483.11,5,0.554671,0.0000,0.154700,0
119,482.98,5,0.556414,0.0000,0.164300,0
120,482.21,5,0.605832,0.0000,0.152400,0
121,482.14,5,0.646323,0.0000,0.159500,0
122,481.17,5,0.739562,0.0000,0.154600,0
123,481.11,5,0.766522,0.0000,0.155600,0
124,480.20,5,0.805011,0.0000,0.161200,0
125,480.14,5,0.822343,0.0000,0.155900,0
126,479.17,5,0.845500,0.0000,0.160000,0
127,479.04,5,0.837148,0.0000,0.160300,0
128,478.13,5,0.837930,0.0000,0.159500,0
129,477.55,5,0.843074,0.0000,0.162800,0
130,477.16,5,0.839900,0.0000,0.157500,0
131,476.19,5,0.822894,0.0000,0.158500,0
132,475.16,5,0.824637,0.0000,0.164000,0
133,474.19,5,0.824118,0.0000,0.156400,0
134,473.54,5,0.830012,0.0000,0.155200,0
135,473.15,5,0.830903,0.0000,0.164200,0
136,472.50,5,0.833975,0.0000,0.152700,0
137,472.25,5,0.820614,0.0000,0.160500,0
138,471.21,5,0.811925,0.0000,0.152100,0
139,470.18,5,0.798340,0.0000,0.158100,0
140,470.18,5,0.779511,0.0000,0.151500,0
141,469.21,5,0.761064,0.0000,0.160500,0
142,468.50,5,0.737087,0.0000,0.160700,0
143,468.24,5,0.719463,0.0000,0.154700,0
144,467.27,5,0.702150,0.0000,0.157600,0
145,466.36,5,0.688062,0.0000,0.157300,0
146,465.52,5,0.663046,0.0000,0.159300,0
147,465.26,5,0.631263,0.0000,0.154100,0
148,464.42,5,0.601984,0.0000,0.151700,0
149,463.32,5,0.578151,0.0000,0.158000,0
150,462.35,5,0.595049,0.0000,0.154400,0
151,461.83,5,0.623937,0.0000,0.153100,0
152,460.54,5,0.650908,0.0000,0.155900,0
153,460.35,5,0.659095,0.0000,0.160900,0
154,459.38,5,0.687237,0.0000,0.158800,0
155,458.41,5,0.741028,0.0000,0.153500,0
156,457.50,5,0.784223,0.0000,0.155600,0
157,456.40,5,0.794015,0.0000,0.156800,0
158,455.43,5,0.783794,0.0000,0.161700,0
159,454.92,5,0.822612,0.0000,0.156100,0
160,454.46,11,0.985053,0.0000,0.219700,0
161,453.49,11,1.020611,0.0000,0.225400,0
162,452.85,11,1.113325,0.0000,0.224900,0
163,452.46,11,1.202991,0.0000,0.226900,0
164,451.81,11,1.271507,0.0000,0.230400,0
165,451.49,11,1.362024,0.2000,0.228100,0
166,450.78,11,1.402421,0.0000,0.225900,0
167,450.52,11,1.425493,0.0000,0.232400,0
168,449.68,11,1.450411,0.0000,0.227200,0
169,449.55,11,1.460160,0.0000,0.228900,0
170,448.58,11,1.467258,0.0000,0.220600,0
171,447.55,11,1.450373,0.0000,0.233800,0
172,446.06,11,1.417446,0.0000,0.222500,0
173,445.87,11,1.388469,0.0000,0.225000,0
174,445.61,11,1.357924,0.2000,0.224500,0
175,444.83,11,1.340130,0.0000,0.237200,0
176,444.64,11,1.306725,0.0000,0.228100,0
177,443.60,11,1.265841,0.2000,0.229000,0
178,442.63,11,1.233957,0.0000,0.226400,0
179,441.86,11,1.202476,0.0000,0.231600,0
180,441.53,11,1.167211,0.0000,0.228200,0
181,440.69,11,1.124929,0.0000,0.230600,0
182,439.73,11,1.068839,0.0000,0.228900,0
183,438.88,11,1.000467,0.0000,0.232400,0
184,438.04,5,0.928138,0.0000,0.159200,0
185,437.72,5,0.871805,0.0000,0.157500,0
186,437.08,5,0.821102,0.0000,0.154900,0
187,436.11,5,0.746786,0.0000,0.163500,0
188,435.85,5,0.669705,0.0000,0.155700,0
189,435.14,5,0.626945,0.0000,0.154700,0
190,434.75,5,0.611314,0.0000,0.155600,0
191,434.10,5,0.587230,0.0000,0.161800,0
192,433.20,5,0.582049,0.0000,0.158500,0
193,433.13,5,0.583603,0.0000,0.163400,0
194,432.16,5,0.617167,0.0000,0.163500,0
195,432.10,5,0.660811,0.0000,0.161300,0
196,431.84,5,0.827281,0.0000,0.158500,0
197,431.06,5,0.916610,0.0000,0.160300,0
198,430.81,11,1.004987,0.0000,0.236600,0
199,430.10,11,1.090659,0.0000,0.231300,0
200,429.19,11,1.146163,0.0000,0.231200,0
201,429.13,11,1.190220,0.0000,0.224000,0
202,428.22,11,1.246933,0.0000,0.232400,0
203,428.09,11,1.303181,0.0000,0.230100,0
204,427.96,11,1.336724,0.2000,0.228500,0
205,427.12,11,1.378735,0.0000,0.231700,0
206,426.54,11,1.405128,0.0000,0.231800,0
207,426.09,11,1.439022,0.2000,0.225400,0
208,426.02,11,1.462203,0.0000,0.224700,0
209,424.93,11,1.500441,0.0000,0.227500,0
210,424.15,11,1.527495,0.2000,0.229400,0
211,423.96,11,1.541950,0.2000,0.233600,0
212,423.12,11,1.547801,0.0000,0.223600,0
213,422.47,11,1.545591,0.2000,0.230900,0
214,422.15,11,1.564003,0.0000,0.232200,0
215,421.95,11,1.575891,0.2000,0.222400,0
216,421.24,11,1.586761,0.0000,0.230300,0
217,420.21,11,1.595609,0.2000,0.221300,0
218,420.08,11,1.596252,0.2000,0.225400,0
219,419.18,11,1.596061,0.2000,0.226000,0
220,419.05,11,1.589574,0.0000,0.229600,0
221,418.14,11,1.578414,0.4000,0.219500,0
222,418.01,11,1.556401,0.0000,0.234900,0
223,417.17,11,1.549977,0.0000,0.226500,0
224,416.53,11,1.530472,0.2000,0.225800,0
225,416.46,11,1.506683,0.0000,0.218900,0
226,415.43,11,1.508793,0.0000,0.232100,0
227,414.46,11,1.493433,0.0000,0.237800,0
228,413.43,11,1.467497,0.2000,0.230000,0
229,412.20,11,1.426312,0.0000,0.231300,0
230,412.13,11,1.364413,0.0000,0.231400,0
231,411.17,11,1.295624,0.0000,0.230700,0
232,411.17,11,1.218695,0.0000,0.235100,0
233,410.52,11,1.146225,0.2000,0.227100,0
234,409.68,11,1.180913,0.0000,0.229500,0
235,409.16,11,1.235448,0.0000,0.223700,0
236,408.52,11,1.181894,0.0000,0.222400,0
237,408.20,11,1.173958,0.0000,0.217000,0
238,407.49,11,1.121932,0.0000,0.224000,0
239,407.23,11,1.107948,0.0000,0.222600,0
240,406.58,11,1.043934,0.0000,0.235900,0
241,405.48,11,0.984454,0.0000,0.229200,0
242,405.23,5,0.929075,0.0000,0.168500,0
243,404.26,5,0.868219,0.0000,0.160600,0
244,403.29,5,0.845786,0.0000,0.158800,0
245,402.45,5,0.804207,0.0000,0.156200,0
246,402.45,5,0.829945,0.0000,0.157800,0
