t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,1159.42,8,2.519472,0.0000,0.053700,0
1,1159.08,12,2.350727,0.0000,0.043600,0
2,1158.42,12,2.085773,0.0000,0.039800,0
3,1158.23,12,1.775457,0.0000,0.044300,0
4,1157.84,12,1.493699,0.0000,0.038600,0
5,1157.08,12,1.940897,0.0000,0.043000,0
6,1156.48,12,1.585301,0.0000,0.042900,0
7,1156.08,12,1.697308,0.0000,0.044700,0
8,1155.50,12,1.448605,0.2000,0.043800,0
9,1154.75,12,1.696633,0.0000,0.044600,0
10,1154.08,12,1.732178,0.0000,0.042300,0
11,1153.42,12,1.752545,0.0000,0.041300,0
12,1153.08,12,1.521534,0.0000,0.042500,0
13,1152.45,19,1.211397,0.0000,0.016500,0
14,1152.12,19,0.862756,0.0000,0.019100,0
15,1151.41,19,0.871413,0.0000,0.018100,0
16,1151.08,19,0.720087,0.0000,0.017000,0
17,1150.49,19,0.788984,0.0000,0.017200,0
18,1150.08,12,1.514313,0.0000,0.042400,0
19,1149.42,12,1.514888,0.0000,0.045900,0
20,1149.08,12,1.349590,0.0000,0.042300,0
21,1148.42,12,1.633527,0.0000,0.042700,0
22,1148.08,12,1.393905,0.0000,0.048300,0
23,1147.75,12,1.349604,0.0000,0.044700,0
24,1147.08,19,1.246755,0.0000,0.015400,0
25,1146.42,19,1.066792,0.0000,0.021400,0
26,1146.08,19,0.764035,0.0000,0.022300,0
27,1145.50,19,0.738517,0.0000,0.019200,0
28,1145.42,0,0.590072,0.0000,0.021300,0
29,1144.75,19,0.665694,0.0000,0.019100,0
30,1144.08,19,0.692846,0.0000,0.017700,0
31,1143.58,19,0.754782,0.0000,0.016200,0
32,1143.14,0,0.564878,0.0000,0.020700,0
33,1142.75,0,0.467744,0.0000,0.019100,0
34,1142.25,0,0.411695,0.0000,0.020700,0
35,1139.08,19,1.532735,0.0000,0.016800,0
36,1138.75,19,0.921303,0.0000,0.021300,0
37,1138.25,0,0.597695,0.0000,0.019400,0
38,1137.08,19,0.683856,0.0000,0.020600,0
39,1136.83,0,0.537158,0.0000,0.021100,0
40,1136.08,3,0.218216,0.0000,0.029800,0
41,1135.42,9,0.287942,0.0000,0.093000,0
42,1135.08,5,0.608327,0.0000,0.159500,0
43,1134.75,5,0.766226,0.0000,0.156400,0
44,1133.08,5,0.907093,0.0000,0.157100,0
45,1132.33,11,1.053437,0.0000,0.226300,0
46,1130.42,11,1.160038,0.0000,0.235500,0
47,1130.33,5,0.925641,0.0000,0.165500,0
48,1128.42,5,0.933062,0.0000,0.165900,0
49,1128.08,11,0.998295,0.0000,0.233900,0
50,1126.08,11,1.385050,0.0000,0.230600,0
51,1125.42,2,1.702652,0.2000,0.391600,0
52,1125.08,2,2.018984,0.2000,0.401600,0
53,1124.75,2,2.281192,0.6000,0.397600,0
54,1124.08,2,2.450272,0.4000,0.398800,0
55,1123.42,2,2.592035,0.4000,0.403000,0
56,1123.08,2,2.709019,0.6000,0.404100,0
57,1122.75,14,2.814303,0.6000,0.605200,0
58,1122.08,2,2.707995,0.6000,0.395600,0
59,1122.00,2,2.666171,0.6000,0.398100,0
60,1121.08,2,2.593498,0.6000,0.411200,0
61,1120.75,2,2.504066,0.2000,0.401100,0
62,1119.75,2,2.150531,0.2000,0.394200,0
63,1119.08,2,1.749128,0.2000,0.401600,0
64,1118.42,5,1.181938,0.0000,0.164700,0
65,1118.08,5,0.565652,0.0000,0.158400,0
66,1117.75,9,0.489838,0.0000,0.096200,0
67,1117.17,9,0.480625,0.0000,0.095000,0
68,1116.42,9,0.487550,0.2000,0.104800,0
69,1116.17,9,0.395333,0.0000,0.091100,0
70,1115.42,9,0.385430,0.0000,0.093000,0
71,1115.08,9,0.328564,0.2000,0.098100,0
72,1114.42,9,0.329226,0.0000,0.087700,0
73,1114.08,9,0.189847,0.0000,0.093500,0
74,1113.42,17,0.025352,0.0000,0.048400,0
75,1113.08,3,0.172020,0.0000,0.029000,0
76,1112.42,3,0.148507,0.0000,0.027300,0
77,1112.08,3,0.184763,0.0000,0.025100,0
78,1111.75,3,0.167525,0.0000,0.027100,0
79,1111.08,3,0.131207,0.0000,0.030400,0
80,1110.75,3,0.098705,0.0000,0.027400,0
81,1110.17,3,0.161632,0.0000,0.028600,0
82,1109.42,3,0.104523,0.0000,0.029200,0
83,1109.25,3,0.061150,0.0000,0.029100,0
84,1108.75,17,0.049291,0.0000,0.046700,0
85,1108.08,3,0.116427,0.0000,0.028600,0
86,1107.42,17,0.042971,0.0000,0.045500,0
87,1107.17,17,0.002168,0.0000,0.047600,0
88,1106.42,17,0.016062,0.0000,0.046500,0
89,1106.08,17,0.033282,0.0000,0.047600,0
90,1105.42,17,0.068947,0.0000,0.043500,0
91,1105.08,17,0.090995,0.0000,0.042000,0
