t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,324.08,19,0.911702,0.0000,0.020900,0
1,323.75,19,1.003563,0.0000,0.018900,0
2,323.58,19,1.029417,0.0000,0.018800,0
3,323.42,19,1.012721,0.0000,0.018800,0
4,323.08,19,0.924207,0.0000,0.021200,0
5,323.00,19,0.938681,0.0000,0.019100,0
6,322.75,19,0.836710,0.0000,0.020300,0
7,322.42,19,0.808661,0.0000,0.018700,0
8,322.17,0,0.667445,0.0000,0.018800,0
9,322.08,0,0.540943,0.0000,0.019100,0
10,321.83,0,0.440823,0.0000,0.021700,0
11,321.75,3,0.292788,0.0000,0.029000,0
12,321.08,3,0.116518,0.0000,0.028500,0
13,320.83,9,0.370217,0.0000,0.093400,0
14,320.75,5,0.525495,0.0000,0.159300,0
15,320.08,5,0.824864,0.0000,0.160100,0
16,319.83,5,0.915845,0.2000,0.157800,0
17,319.42,11,1.045351,0.0000,0.233300,0
18,318.42,11,1.124135,0.0000,0.228700,0
19,318.08,11,1.172298,0.0000,0.231700,0
20,317.75,11,1.176090,0.0000,0.230200,0
21,317.42,11,1.130713,0.0000,0.230400,0
22,317.17,11,1.060125,0.0000,0.228000,0
23,317.08,11,1.033728,0.0000,0.228100,0
24,316.50,11,0.961652,0.0000,0.231200,0
25,316.42,5,0.865378,0.0000,0.164100,0
26,316.08,5,0.763111,0.0000,0.160300,0
27,315.75,9,0.522093,0.0000,0.101900,0
28,315.50,5,0.548785,0.0000,0.153400,0
29,315.08,5,0.790753,0.0000,0.153900,0
30,314.83,5,0.856505,0.0000,0.165800,0
31,314.50,5,0.781655,0.0000,0.158900,0
32,314.17,5,0.682509,0.0000,0.150100,0
33,314.08,11,1.123183,0.0000,0.229900,0
34,313.50,5,0.884774,0.0000,0.155800,0
35,313.42,5,0.909506,0.0000,0.168200,0
36,313.08,5,0.807685,0.0000,0.158200,0
37,312.83,5,0.747786,0.0000,0.164100,0
38,312.50,5,0.615410,0.0000,0.156500,0
39,312.17,9,0.478495,0.0000,0.097900,0
40,312.08,9,0.428894,0.0000,0.093200,0
41,311.58,17,0.204572,0.0000,0.045000,0
42,311.58,17,0.145021,0.0000,0.043500,0
43,310.83,3,0.437539,0.0000,0.027500,0
44,310.50,0,0.512200,0.0000,0.020400,0
45,310.17,0,0.667128,0.0000,0.019100,0
46,309.89,0,0.652616,0.0000,0.018900,0
47,309.50,19,0.983043,0.0000,0.020100,0
48,309.31,19,0.924073,0.0000,0.019300,0
49,309.18,19,0.858514,0.0000,0.017100,0
50,308.75,19,1.208989,0.0000,0.019200,0
51,308.41,19,1.101110,0.0000,0.017600,0
52,308.17,12,1.303645,0.0000,0.043000,0
53,308.08,19,1.222958,0.0000,0.017700,0
54,307.50,12,1.399732,0.0000,0.041300,0
55,307.42,12,1.357516,0.2000,0.043800,0
56,307.08,12,1.465132,0.0000,0.042200,0
57,306.83,12,1.694309,0.0000,0.044800,0
58,306.42,12,1.667999,0.0000,0.043000,0
59,306.21,12,1.523583,0.0000,0.045500,0
60,305.83,12,1.556535,0.0000,0.044500,0
61,305.75,12,1.399723,0.0000,0.042200,0
62,305.49,19,1.186303,0.0000,0.020100,0
63,305.17,12,1.409566,0.0000,0.041900,0
64,305.08,19,1.232415,0.0000,0.021200,0
65,304.50,12,1.263341,0.0000,0.043900,0
66,304.42,19,1.153703,0.0000,0.018700,0
67,304.08,19,1.111556,0.0000,0.021100,0
68,303.83,19,0.988067,0.0000,0.019400,0
69,303.42,19,0.931375,0.0000,0.018200,0
70,303.17,19,0.844167,0.0000,0.018200,0
71,303.08,0,0.645504,0.0000,0.019700,0
72,302.50,19,0.732171,0.0000,0.020600,0
73,302.42,0,0.540191,0.0000,0.021800,0
74,302.08,0,0.513848,0.0000,0.018200,0
75,301.83,3,0.333551,0.0000,0.026900,0
76,301.42,0,0.520060,0.0000,0.018900,0
77,301.08,0,0.455269,0.0000,0.022000,0
78,300.58,0,0.595749,0.0000,0.019400,0
