t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,863.33,11,1.136593,0.0000,0.223100,0
1,863.17,11,1.241891,0.0000,0.238400,0
2,863.08,11,1.293961,0.0000,0.225500,0
3,862.83,11,1.349362,0.0000,0.229500,0
4,862.42,11,1.217939,0.2000,0.231800,0
5,862.17,11,1.173189,0.0000,0.232000,0
6,862.08,11,1.268062,0.0000,0.224400,0
7,861.50,11,1.088828,0.0000,0.223300,0
8,861.42,11,1.086479,0.0000,0.231000,0
9,861.08,11,0.999892,0.0000,0.232500,0
10,860.83,5,0.880200,0.0000,0.159900,0
11,860.42,5,0.630082,0.0000,0.156000,0
12,860.17,9,0.420774,0.0000,0.089300,0
13,860.08,9,0.286847,0.0000,0.098300,0
14,859.50,3,0.210428,0.0000,0.028000,0
15,859.42,3,0.340196,0.0000,0.028900,0
16,859.08,19,0.730275,0.0000,0.019300,0
17,858.83,19,1.047661,0.0000,0.017900,0
18,858.42,12,1.486592,0.0000,0.042100,0
19,858.17,12,1.632527,0.0000,0.041500,0
20,858.08,12,1.727939,0.0000,0.042100,0
21,857.50,12,2.290098,0.0000,0.043400,0
22,857.42,12,2.185483,0.0000,0.045000,0
23,857.17,12,2.201721,0.0000,0.044900,0
24,857.08,12,2.151375,0.0000,0.046100,0
25,856.83,12,2.123957,0.0000,0.042400,0
26,856.50,12,2.173385,0.0000,0.041400,0
27,856.42,12,2.073618,0.0000,0.040800,0
28,856.17,12,1.996807,0.0000,0.041800,0
29,856.08,12,1.857090,0.0000,0.042200,0
30,855.42,12,1.641137,0.0000,0.044200,0
31,855.08,12,1.389638,0.2000,0.044000,0
32,854.83,19,1.149347,0.0000,0.017900,0
33,854.50,19,0.901949,0.0000,0.018600,0
34,854.42,0,0.621253,0.0000,0.019900,0
35,854.08,3,0.346566,0.0000,0.026800,1
36,853.83,17,0.055553,0.0000,0.043800,0
37,853.75,9,0.361973,0.0000,0.092600,0
38,853.17,5,0.555453,0.2000,0.158700,0
39,853.08,5,0.758710,0.0000,0.163700,0
40,852.50,5,0.873011,0.0000,0.160300,0
41,852.42,11,1.018807,0.0000,0.224300,0
42,852.08,11,1.099229,0.0000,0.235100,0
43,851.83,11,1.055590,0.0000,0.229000,0
44,851.50,11,1.100797,0.0000,0.223300,0
45,851.42,11,1.045345,0.0000,0.228200,0
46,851.17,11,0.968781,0.0000,0.233400,0
47,850.83,5,0.840763,0.0000,0.157800,0
48,850.50,5,0.775504,0.0000,0.153400,0
49,850.42,5,0.749219,0.0000,0.168400,0
50,850.08,5,0.538352,0.0000,0.156100,0
51,849.42,5,0.506977,0.0000,0.154300,0
52,849.17,5,0.502297,0.0000,0.158600,0
53,849.08,9,0.494484,0.0000,0.094700,0
54,848.42,5,0.498695,0.0000,0.154100,0
55,848.08,5,0.505055,0.0000,0.155800,0
56,847.83,9,0.407255,0.0000,0.090000,0
57,847.75,5,0.501072,0.0000,0.156200,0
58,847.42,9,0.492263,0.0000,0.096500,0
59,847.17,9,0.490645,0.0000,0.094200,0
60,847.08,5,0.503797,0.0000,0.153100,0
61,846.50,5,0.514897,0.0000,0.154000,0
62,846.42,5,0.528400,0.0000,0.160700,0
63,846.08,5,0.528554,0.0000,0.162100,0
64,845.58,5,0.532679,0.0000,0.155700,0
65,845.50,5,0.541170,0.0000,0.155700,0
66,845.17,5,0.554154,0.0000,0.153000,0
67,845.08,5,0.566418,0.0000,0.156200,0
68,844.83,5,0.571850,0.0000,0.160500,0
69,844.58,5,0.586782,0.0000,0.153400,0
70,844.17,5,0.572186,0.0000,0.154500,0
71,844.08,5,0.596830,0.0000,0.156800,0
72,843.58,5,0.598076,0.0000,0.150900,0
73,843.42,5,0.592948,0.0000,0.160500,0
74,843.17,5,0.580366,0.0000,0.161100,0
