t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,33.75,2,1.932476,0.4000,0.403100,0
1,33.42,2,2.313584,0.4000,0.399300,0
2,33.42,2,2.405400,0.4000,0.406100,0
3,33.08,2,2.349145,0.0000,0.396900,0
4,32.75,2,2.273460,0.2000,0.395700,0
5,32.42,2,2.199906,0.4000,0.395200,0
6,32.08,2,2.088581,0.0000,0.389600,0
7,32.08,2,2.140629,0.0000,0.395400,0
8,31.75,2,2.053459,0.0000,0.387600,0
9,31.42,2,1.993103,0.2000,0.397500,0
10,31.42,2,1.923054,0.2000,0.399400,0
11,31.08,2,1.859647,0.0000,0.399100,0
12,31.08,2,1.777427,0.2000,0.399100,0
13,30.75,2,1.674558,0.2000,0.394300,0
14,30.42,11,1.515543,0.0000,0.227300,0
15,30.17,11,1.340421,0.2000,0.230800,0
16,30.17,11,1.050233,0.0000,0.235500,0
17,29.75,11,1.145283,0.0000,0.225600,0
18,29.42,11,0.985317,0.0000,0.229400,0
19,29.42,11,1.034388,0.0000,0.224700,0
20,29.08,11,0.944275,0.0000,0.225700,0
21,29.08,5,0.875895,0.0000,0.155100,0
22,28.75,5,0.908349,0.0000,0.161000,0
23,28.42,11,1.061516,0.0000,0.236400,0
24,28.42,11,1.163386,0.0000,0.227300,0
25,28.08,11,1.117157,0.0000,0.223500,0
26,27.58,11,1.177760,0.0000,0.217500,0
27,27.50,11,1.269728,0.0000,0.235100,0
28,27.42,11,1.359857,0.0000,0.227900,0
29,27.08,11,1.442603,0.0000,0.229800,0
30,27.08,11,1.504076,0.0000,0.225800,0
31,26.75,2,1.679428,0.0000,0.402500,0
32,26.42,2,1.871932,0.0000,0.395400,0
33,26.08,2,1.901003,0.0000,0.396300,0
34,25.75,2,2.012586,0.2000,0.391900,0
35,25.42,2,2.191756,0.4000,0.397600,0
36,25.42,2,2.105376,0.4000,0.391200,0
37,25.08,2,2.251419,0.4000,0.398800,0
38,25.08,2,2.221856,0.2000,0.393800,0
39,24.75,2,2.273636,0.8000,0.392200,0
40,24.42,2,2.401859,0.6000,0.384900,0
41,24.42,2,2.480284,0.8000,0.403500,0
42,24.17,2,2.559866,0.4000,0.404500,0
43,24.08,2,2.616433,0.6000,0.399600,0
44,23.75,2,2.667995,0.8000,0.398100,0
45,23.42,2,2.719833,0.4000,0.392500,0
46,23.33,14,2.778334,0.2000,0.607700,0
47,23.08,14,2.859517,0.4000,0.600800,0
48,23.08,14,2.838247,0.8000,0.612700,0
49,22.75,14,2.876361,0.6000,0.601400,0
50,22.42,14,2.860939,0.4000,0.602300,0
51,22.42,14,2.821857,0.8000,0.606800,0
52,22.08,14,2.813293,0.8000,0.604800,0
53,22.08,14,2.759020,0.6000,0.608200,0
54,21.75,2,2.578841,0.2000,0.395400,0
55,21.42,2,2.613202,0.8000,0.400700,0
56,21.42,2,2.621499,0.6000,0.407700,0
57,21.08,2,2.649309,0.4000,0.400900,0
58,21.08,2,2.625965,0.4000,0.411000,0
59,20.75,2,2.667172,0.8000,0.398700,0
60,20.42,2,2.721701,0.4000,0.412600,0
61,20.42,2,2.718328,0.4000,0.389600,0
62,20.08,14,2.822429,0.8000,0.593500,0
63,20.08,14,2.898325,0.2000,0.609600,0
64,19.75,14,2.962422,1.0000,0.610800,0
65,19.42,14,2.968092,0.8000,0.610100,0
66,19.33,14,2.996225,0.4000,0.603200,0
67,19.08,14,3.189055,0.4000,0.602300,0
68,19.08,14,3.080851,0.2000,0.599500,0
69,18.67,14,3.296900,0.6000,0.603100,0
70,18.42,14,3.288001,0.8000,0.604100,0
71,18.42,14,3.317193,0.6000,0.603200,0
72,18.08,14,3.446015,0.4000,0.600900,0
73,18.08,14,3.591741,1.0000,0.603600,0
74,17.75,14,3.764415,0.6000,0.609000,0
75,17.42,14,3.764056,0.2000,0.598500,0
76,17.05,14,3.878982,0.4000,0.608400,0
77,17.00,14,3.941344,0.4000,0.602100,0
78,16.75,14,4.109232,0.2000,0.599300,0
79,16.42,6,4.252901,0.6000,0.776800,0
80,16.42,6,4.264156,0.6000,0.777900,0
81,16.08,6,4.328381,0.8000,0.765500,0
82,15.75,6,4.428125,0.6000,0.771400,0
83,15.42,6,4.636231,0.6000,0.769200,0
84,15.42,6,4.826914,0.6000,0.769100,0
85,15.08,6,4.729033,1.0000,0.767800,0
86,14.75,6,4.886967,0.8000,0.766100,0
87,14.42,6,5.170093,0.8000,0.769800,0
88,14.42,6,5.007950,0.6000,0.771400,0
89,14.08,6,5.115504,0.8000,0.770500,0
90,14.08,6,5.224258,0.8000,0.772400,0
91,13.75,6,5.127832,0.8000,0.774700,0
92,13.42,6,5.106269,1.0000,0.784300,0
93,13.42,6,5.282367,1.0000,0.774700,0
94,13.08,6,5.619225,0.8000,0.770800,0
95,13.08,6,5.805536,1.0000,0.782600,0
96,12.75,6,5.812761,0.8000,0.769500,0
97,12.42,6,5.784794,1.0000,0.771300,0
98,12.42,6,5.779832,1.0000,0.778400,0
99,12.08,6,5.742809,0.8000,0.765500,0
100,12.08,6,5.791682,0.8000,0.777200,0
101,11.75,6,5.719373,0.8000,0.768300,0
102,11.42,6,5.658812,1.0000,0.774100,0
103,11.42,6,5.642029,0.8000,0.774200,0
104,11.08,6,5.654431,1.0000,0.772000,0
105,11.08,6,5.639966,0.8000,0.779000,0
106,10.75,6,5.611807,0.8000,0.775700,0
107,10.42,6,5.466568,0.8000,0.768900,0
108,10.17,6,5.301062,0.8000,0.775400,0
109,10.08,6,5.025340,0.6000,0.776800,0
110,10.08,6,4.729920,0.6000,0.777500,0
111,9.75,6,4.647131,0.6000,0.775800,0
112,9.42,6,4.619701,0.8000,0.770900,0
113,9.33,6,4.535628,0.4000,0.778200,0
114,9.17,6,4.393523,0.8000,0.773900,0
115,9.17,6,4.450790,0.6000,0.774300,0
116,9.10,6,4.377921,0.8000,0.773800,0
117,8.42,6,4.400308,0.6000,0.768800,0
118,8.42,6,4.387072,1.0000,0.774700,0
119,8.17,6,4.376109,0.8000,0.780700,0
120,8.17,6,4.366366,0.4000,0.769400,0
121,7.42,6,4.968132,0.8000,0.782400,0
122,7.42,6,4.655542,0.8000,0.772800,0
123,7.17,6,5.286542,0.8000,0.773300,0
124,7.17,6,5.671183,0.8000,0.775800,0
125,6.80,15,8.786455,1.0000,0.862500,0
126,6.43,15,7.521061,1.0000,0.856000,0
127,6.25,15,7.624080,0.8000,0.855600,0
128,6.12,15,7.970397,1.0000,0.854900,0
129,6.12,15,7.863435,1.0000,0.860100,0
130,6.05,15,8.048405,1.0000,0.861500,0
131,6.00,15,8.131492,1.0000,0.861200,0
132,5.81,15,8.095574,1.0000,0.860100,0
133,5.60,15,8.095646,1.0000,0.856700,0
134,5.37,15,8.082808,1.0000,0.864800,0
135,5.25,15,8.107265,1.0000,0.854200,0
136,4.80,15,8.007960,1.0000,0.852700,0
137,4.42,15,8.145859,1.0000,0.862500,0
138,4.26,1,8.476029,0.6000,0.903200,0
139,4.26,1,8.317287,1.0000,0.896600,0
140,3.81,1,8.733067,1.0000,0.902700,0
141,3.45,1,8.791649,0.6000,0.897200,0
142,3.45,1,9.117823,1.0000,0.901900,0
143,3.17,1,9.559816,1.0000,0.896500,0
144,3.14,1,9.584196,1.0000,0.897000,0
145,2.83,1,9.840027,1.0000,0.891900,0
146,2.75,1,10.093137,1.0000,0.894100,0
147,2.52,1,10.118498,1.0000,0.900500,0
148,2.40,1,10.220155,0.8000,0.900800,0
149,2.33,1,10.211232,0.8000,0.903500,0
150,2.25,1,10.383741,1.0000,0.901100,0
151,2.20,1,10.341822,1.0000,0.894300,0
152,2.17,1,10.310673,1.0000,0.896600,0
153,2.08,1,10.225157,1.0000,0.901300,0
154,2.00,1,10.199623,0.8000,0.898400,0
155,1.78,1,10.108905,0.8000,0.899200,0
156,1.53,1,10.588977,0.8000,0.901200,0
157,1.53,1,10.153614,1.0000,0.897000,0
158,1.28,1,10.322494,1.0000,0.898400,0
159,0.72,1,10.418612,1.0000,0.901300,0
160,0.45,1,10.001875,1.0000,0.901200,0
161,0.27,1,9.754468,0.8000,0.896800,0
