t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,874.17,19,0.921248,0.0000,0.019700,0
1,874.17,19,0.916735,0.0000,0.019300,0
2,873.83,19,0.983870,0.0000,0.019700,0
3,873.75,19,0.985523,0.0000,0.018400,0
4,873.58,19,0.911417,0.0000,0.017900,0
5,873.42,19,0.903590,0.0000,0.019100,0
6,873.08,19,0.811855,0.0000,0.019500,0
7,872.83,19,0.818550,0.0000,0.017800,0
8,872.75,19,0.694308,0.0000,0.019400,0
9,872.50,19,0.733437,0.0000,0.018100,0
10,872.42,0,0.653301,0.0000,0.018700,0
11,872.08,0,0.506888,0.0000,0.021200,0
12,871.75,0,0.352477,0.0000,0.020700,0
13,871.50,3,0.104618,0.0000,0.027700,0
14,871.08,17,0.180756,0.0000,0.049400,0
15,870.83,5,0.557997,0.0000,0.160900,0
16,870.75,5,0.761233,0.2000,0.153600,0
17,870.50,5,0.934218,0.0000,0.161500,0
18,870.08,11,1.003556,0.0000,0.224000,0
19,869.42,11,1.095829,0.0000,0.227000,0
20,869.17,11,1.172631,0.0000,0.230200,0
21,868.83,11,1.167273,0.0000,0.227300,0
22,868.42,11,1.150243,0.0000,0.224200,0
23,868.17,11,1.124600,0.0000,0.224600,0
24,868.08,11,1.039578,0.0000,0.233200,0
25,867.83,11,0.974446,0.0000,0.221300,0
26,867.42,5,0.872443,0.2000,0.155900,0
27,867.17,5,0.780426,0.2000,0.155500,0
28,867.08,9,0.502785,0.0000,0.091900,0
29,866.83,9,0.266032,0.0000,0.093500,0
30,866.50,9,0.257984,0.0000,0.094000,0
31,866.42,9,0.272602,0.2000,0.097200,0
32,866.25,9,0.237925,0.0000,0.095700,0
33,866.08,9,0.361951,0.0000,0.091900,0
34,865.83,9,0.372748,0.0000,0.092600,0
35,865.75,5,0.572039,0.0000,0.158200,0
36,865.50,5,0.815125,0.0000,0.155400,0
37,865.08,11,1.061261,0.0000,0.229600,0
38,864.83,11,1.107073,0.0000,0.219600,0
39,864.50,11,1.033403,0.0000,0.224400,0
40,864.17,11,0.952710,0.0000,0.234200,0
41,864.08,11,0.999729,0.0000,0.232900,0
42,863.50,5,0.847047,0.0000,0.156300,0
43,863.42,5,0.881261,0.2000,0.156900,0
44,863.08,5,0.768826,0.0000,0.153500,0
45,862.83,5,0.700297,0.0000,0.157100,0
46,862.50,5,0.563278,0.0000,0.154500,0
47,862.17,9,0.418224,0.0000,0.090400,0
48,862.08,9,0.376804,0.2000,0.100700,0
49,861.58,17,0.140113,0.0000,0.043800,0
50,861.50,17,0.017105,0.0000,0.046400,0
51,860.83,0,0.499001,0.0000,0.023000,0
52,860.50,0,0.579116,0.0000,0.018900,0
53,860.17,19,0.715011,0.0000,0.019500,0
54,859.89,19,0.964248,0.0000,0.021200,0
55,859.50,19,1.119218,0.0000,0.019900,0
56,859.31,19,1.107603,0.0000,0.018900,0
57,859.18,19,1.019479,0.0000,0.019400,0
58,858.75,12,1.363593,0.0000,0.044600,0
59,858.41,19,1.244299,0.0000,0.020200,0
60,858.17,12,1.442932,0.0000,0.045600,0
61,858.08,12,1.370272,0.0000,0.041100,0
62,857.95,12,1.311685,0.0000,0.044000,0
63,857.50,12,1.610624,0.0000,0.045100,0
64,857.42,12,1.622653,0.0000,0.043700,0
65,857.05,12,1.526948,0.0000,0.048200,0
66,856.83,12,1.607995,0.0000,0.047500,0
67,856.42,12,1.613125,0.0000,0.043300,0
68,856.20,12,1.413156,0.0000,0.040700,0
69,855.94,19,1.246935,0.0000,0.018700,0
