t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,961.28,2,2.381334,0.4000,0.404300,0
1,961.17,2,2.480346,0.6000,0.403500,0
2,961.08,2,2.406769,0.4000,0.403700,0
3,960.75,2,2.424990,0.6000,0.395800,0
4,960.42,2,2.469228,0.6000,0.399900,0
5,960.08,2,2.144391,0.0000,0.391200,0
6,959.92,2,2.067465,0.4000,0.395000,0
7,959.75,2,2.092958,0.0000,0.401600,0
8,959.42,2,2.037545,0.4000,0.404000,0
9,958.75,2,2.171127,0.4000,0.399200,0
10,958.25,2,2.277066,0.2000,0.394500,0
11,958.00,2,2.234027,0.2000,0.390100,0
12,957.50,2,2.355576,0.4000,0.401100,0
13,957.08,2,2.361055,0.0000,0.401900,0
14,956.75,2,2.395250,0.6000,0.398000,0
15,956.42,2,2.335738,0.4000,0.398500,0
16,956.08,2,2.320717,0.2000,0.408100,0
17,955.75,2,2.376489,0.4000,0.393600,0
18,953.08,14,2.936960,0.2000,0.600900,0
19,952.75,14,2.857839,0.4000,0.591500,0
20,952.50,14,2.918763,0.6000,0.615700,0
21,952.25,14,2.769556,0.6000,0.603000,0
22,951.83,2,2.620275,0.8000,0.392300,0
23,951.42,2,2.385644,0.6000,0.398100,0
24,951.08,2,2.238742,0.0000,0.398900,0
25,950.75,2,2.038537,0.4000,0.396600,0
26,950.08,2,2.058361,0.4000,0.389500,0
27,949.42,11,1.723483,0.2000,0.227200,0
28,949.08,11,1.519402,0.0000,0.233000,0
29,948.75,11,1.537572,0.0000,0.227000,0
30,948.42,11,1.489316,0.0000,0.223400,0
31,948.08,11,1.483464,0.0000,0.228200,0
32,947.58,11,1.355830,0.0000,0.233500,0
33,947.17,11,1.282678,0.0000,0.223600,0
34,947.08,11,1.194148,0.0000,0.221900,0
35,946.75,11,1.029336,0.2000,0.237000,0
36,946.42,5,0.937546,0.0000,0.159000,0
37,946.33,11,0.942559,0.0000,0.228900,0
38,944.75,5,0.917965,0.0000,0.154000,0
39,944.42,11,0.959997,0.0000,0.225900,0
40,944.33,11,1.150392,0.0000,0.228500,0
41,944.33,11,1.160509,0.0000,0.227100,0
42,943.08,11,1.459551,0.0000,0.225500,0
43,942.75,11,1.528679,0.2000,0.230700,0
44,942.42,2,1.795620,0.0000,0.394000,0
45,942.08,2,2.089812,0.0000,0.396400,0
46,941.75,2,2.247277,0.2000,0.397400,0
47,941.08,2,2.072955,0.4000,0.399500,0
48,940.83,2,2.060023,0.4000,0.402900,0
49,940.08,2,1.901702,0.0000,0.399300,0
50,939.75,2,1.953807,0.2000,0.399400,0
51,939.42,2,1.984381,0.0000,0.396300,0
52,939.08,2,2.009164,0.2000,0.400700,0
53,938.75,2,2.098539,0.0000,0.395700,0
54,938.08,2,1.928992,0.4000,0.408900,0
55,937.50,11,1.428007,0.0000,0.236600,0
56,937.17,5,0.820556,0.0000,0.152100,0
57,936.75,17,0.339378,0.0000,0.046500,0
58,936.42,9,0.246036,0.0000,0.092700,0
59,936.08,9,0.222273,0.0000,0.095300,0
60,936.00,9,0.210991,0.0000,0.094800,0
61,935.08,9,0.190043,0.0000,0.091900,0
62,934.75,17,0.155059,0.0000,0.043200,0
63,934.08,9,0.186635,0.0000,0.085800,0
64,933.75,17,0.163774,0.0000,0.044200,0
65,933.17,17,0.165910,0.0000,0.043600,0
66,933.08,17,0.157320,0.0000,0.046500,0
67,932.75,17,0.159123,0.0000,0.046600,0
68,932.42,17,0.150738,0.0000,0.044600,0
69,932.08,17,0.144282,0.0000,0.043100,0
70,931.75,17,0.096978,0.0000,0.044400,0
71,931.17,17,0.085950,0.0000,0.044900,0
72,931.08,17,0.067008,0.0000,0.047500,0
73,930.42,17,0.058349,0.0000,0.044700,0
74,930.08,17,0.061909,0.0000,0.044700,0
75,929.75,17,0.069101,0.0000,0.042700,0
76,929.50,17,0.070275,0.0000,0.043900,0
77,929.08,17,0.075228,0.0000,0.044500,0
78,928.42,17,0.064740,0.0000,0.046900,0
79,928.08,17,0.075372,0.0000,0.044800,0
80,927.42,17,0.096216,0.0000,0.044800,0
81,927.08,17,0.137873,0.0000,0.044600,0
82,926.58,17,0.148173,0.0000,0.043700,0
83,926.42,17,0.130703,0.0000,0.044100,0
84,926.08,17,0.139224,0.0000,0.046900,0
85,925.75,17,0.129182,0.0000,0.044500,0
86,925.42,17,0.087104,0.0000,0.043200,0
87,925.08,17,0.072999,0.0000,0.044200,0
88,924.75,17,0.066119,0.0000,0.044900,0
89,924.17,17,0.066230,0.0000,0.047000,0
90,923.42,17,0.044983,0.0000,0.046500,0
91,923.17,17,0.033652,0.0000,0.046500,0
92,922.92,17,0.041466,0.0000,0.044000,0
93,922.50,17,0.042497,0.0000,0.045000,0
94,922.08,17,0.038147,0.0000,0.045400,0
95,921.75,17,0.054481,0.0000,0.048100,0
96,921.42,17,0.035716,0.0000,0.047600,0
97,921.08,17,0.018024,0.0000,0.045200,0
98,920.42,17,0.009281,0.0000,0.046200,0
99,920.08,17,0.008173,0.0000,0.043700,0
100,919.42,17,0.012426,0.0000,0.045500,0
101,919.17,17,0.032741,0.0000,0.044200,0
102,919.08,17,0.043848,0.0000,0.044400,0
103,918.42,17,0.064320,0.0000,0.046100,0
104,918.25,17,0.100986,0.0000,0.043500,0
105,917.75,17,0.125488,0.0000,0.044900,0
106,917.42,17,0.142331,0.0000,0.048100,0
107,917.08,17,0.164889,0.0000,0.044300,0
108,916.75,9,0.212947,0.0000,0.095900,0
109,916.17,9,0.225148,0.0000,0.093100,0
110,916.08,9,0.176333,0.0000,0.094200,0
111,915.92,17,0.109053,0.0000,0.044300,0
112,915.75,17,0.125774,0.0000,0.043700,0
113,915.08,17,0.058722,0.0000,0.048100,0
114,914.75,17,0.046166,0.0000,0.046400,0
115,914.08,17,0.026575,0.0000,0.043800,0
116,913.42,17,0.005741,0.0000,0.042100,0
117,913.08,17,0.007859,0.0000,0.048400,0
118,912.75,17,0.008213,0.0000,0.046200,0
119,912.42,17,0.007663,0.0000,0.048100,0
120,912.08,17,0.015621,0.0000,0.046200,0
121,911.42,17,0.005191,0.0000,0.045500,0
122,911.08,17,0.011024,0.0000,0.043500,0
123,910.75,17,0.012210,0.0000,0.047100,0
124,910.42,17,0.012680,0.0000,0.045300,0
125,910.08,17,0.013350,0.0000,0.048300,0
126,909.42,17,0.009541,0.0000,0.043100,0
127,909.17,17,0.000524,0.0000,0.047200,0
128,908.50,17,0.034672,0.0000,0.044800,0
129,908.08,17,0.038047,0.0000,0.040800,0
130,907.75,17,0.029492,0.0000,0.043900,0
131,907.08,17,0.022944,0.0000,0.045800,0
132,906.75,17,0.011313,0.0000,0.045900,0
133,906.08,17,0.011428,0.0000,0.046200,0
134,905.75,17,0.033237,0.0000,0.045400,0
135,905.17,17,0.033191,0.0000,0.045300,0
136,905.17,17,0.035878,0.0000,0.044400,0
137,904.75,17,0.045384,0.0000,0.046700,0
138,904.08,17,0.037245,0.0000,0.047500,0
139,903.42,17,0.040170,0.0000,0.044800,0
140,903.08,17,0.039393,0.0000,0.040900,0
141,902.75,17,0.039963,0.0000,0.046400,0
142,902.08,17,0.029115,0.0000,0.043500,0
143,901.75,17,0.022887,0.0000,0.046000,0
144,901.42,17,0.023228,0.0000,0.044600,0
145,901.08,17,0.015253,0.0000,0.043500,0
146,900.75,17,0.014289,0.0000,0.044500,0
147,900.08,17,0.016802,0.0000,0.049400,0
148,899.75,17,0.017415,0.0000,0.048500,0
149,899.42,17,0.034410,0.0000,0.045100,0
150,899.08,17,0.073068,0.0000,0.044900,0
151,898.42,17,0.080835,0.0000,0.043900,0
152,898.17,17,0.093448,0.0000,0.041700,0
153,898.08,17,0.098356,0.0000,0.046600,0
154,897.75,17,0.100023,0.0000,0.044900,0
155,897.08,17,0.146219,0.0000,0.043700,0
156,896.75,17,0.150947,0.0000,0.049300,0
157,896.42,9,0.191763,0.0000,0.095900,0
158,896.08,9,0.190337,0.0000,0.091300,0
159,895.75,9,0.183585,0.0000,0.096100,0
160,895.42,17,0.154187,0.0000,0.046300,0
161,895.08,17,0.168788,0.0000,0.047400,0
162,894.42,17,0.097650,0.0000,0.046300,0
163,894.08,17,0.099206,0.0000,0.047700,0
164,893.75,17,0.067093,0.0000,0.044100,0
165,893.42,17,0.051450,0.0000,0.045400,0
166,893.08,17,0.062761,0.0000,0.044000,0
167,892.42,17,0.037330,0.0000,0.046000,0
168,892.08,17,0.027999,0.0000,0.047600,0
169,891.75,17,0.043811,0.0000,0.044300,0
170,891.08,17,0.049800,0.0000,0.044600,0
171,890.50,17,0.054517,0.0000,0.044400,0
172,890.42,17,0.062298,0.0000,0.042800,0
173,890.08,17,0.052757,0.0000,0.046100,0
174,889.75,17,0.056365,0.0000,0.044400,0
175,889.42,17,0.006873,0.0000,0.046100,0
176,889.08,17,0.015087,0.0000,0.042200,0
177,888.75,17,0.014022,0.0000,0.044800,0
178,888.08,17,0.012199,0.0000,0.044500,0
179,887.42,17,0.000528,0.0000,0.045500,0
180,887.08,17,0.007887,0.0000,0.049300,0
181,886.42,17,0.015593,0.0000,0.042600,0
182,886.08,17,0.000749,0.0000,0.042300,0
183,885.42,17,0.001778,0.0000,0.045800,0
184,885.17,17,0.000200,0.0000,0.044600,0
185,884.75,17,0.003415,0.0000,0.042900,0
186,884.67,17,0.017832,0.0000,0.042900,0
187,884.17,17,0.018702,0.0000,0.039000,0
188,884.08,17,0.022266,0.0000,0.042700,0
189,883.75,17,0.027562,0.0000,0.044300,0
190,883.58,17,0.017698,0.0000,0.050300,0
191,883.17,17,0.015230,0.0000,0.046600,0
192,883.17,17,0.012891,0.0000,0.045700,0
193,881.92,17,0.008895,0.0000,0.041400,0
194,880.17,17,0.008658,0.0000,0.047000,0
195,879.83,17,0.011094,0.0000,0.046600,0
196,879.08,17,0.008151,0.0000,0.045900,0
