t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,163.46,2,2.682097,0.2000,0.394700,0
1,163.46,2,2.361774,0.2000,0.398600,0
2,162.51,2,2.706888,0.4000,0.395200,0
3,162.38,14,3.306217,0.8000,0.597100,0
4,161.55,14,3.367856,0.2000,0.607400,0
5,161.48,14,3.784228,1.0000,0.600200,0
6,160.78,14,3.907414,0.4000,0.594900,0
7,160.46,14,3.998984,1.0000,0.610300,0
8,160.40,14,4.009206,0.2000,0.598800,0
9,159.82,14,3.979950,0.4000,0.597700,0
10,159.57,14,3.774564,0.8000,0.599000,0
11,159.44,2,3.275957,0.6000,0.395400,0
12,159.44,2,2.191665,0.4000,0.399300,0
13,159.18,2,2.111718,0.4000,0.398700,0
14,158.80,2,2.015988,0.4000,0.403500,0
15,158.55,2,1.884201,0.0000,0.404700,0
16,158.42,2,1.746924,0.0000,0.387500,0
17,157.78,11,1.556336,0.4000,0.229400,0
18,157.72,11,1.262073,0.0000,0.224100,0
19,156.82,11,1.046752,0.0000,0.229800,0
20,155.80,2,1.925626,0.2000,0.399400,0
21,155.61,2,1.770976,0.0000,0.395800,0
22,154.84,2,1.825143,0.2000,0.400200,0
23,154.59,2,1.906548,0.2000,0.402500,0
24,153.95,2,1.978769,0.0000,0.390300,0
25,153.63,2,2.094825,0.2000,0.398400,0
26,152.80,2,2.122080,0.2000,0.397500,0
27,152.67,2,2.178982,0.4000,0.396700,0
28,151.97,2,2.206852,0.4000,0.405900,0
29,151.65,2,2.224771,0.4000,0.395300,0
30,151.01,2,2.253792,0.0000,0.391000,0
31,150.70,2,2.305188,0.6000,0.397800,0
32,150.70,2,2.349631,0.2000,0.399300,0
33,149.93,2,2.358450,0.6000,0.395600,0
34,149.80,2,2.377533,0.4000,0.399300,0
35,149.67,2,2.392914,0.4000,0.398700,0
36,148.91,2,2.405301,0.2000,0.398300,0
37,148.85,2,2.388458,0.4000,0.399900,0
38,148.21,2,2.380287,0.6000,0.396200,0
39,147.89,2,2.367960,0.6000,0.390800,0
40,147.82,2,2.335501,0.4000,0.392500,0
41,146.80,2,2.295446,0.0000,0.391000,0
42,146.74,2,2.232978,0.0000,0.398500,0
43,145.85,2,2.207675,0.6000,0.401500,0
44,145.78,2,2.128441,0.4000,0.397000,0
45,145.08,2,2.051473,0.2000,0.395500,0
46,144.83,2,1.952569,0.4000,0.401800,0
47,144.13,2,1.813315,0.2000,0.399800,0
48,143.55,2,1.682772,0.2000,0.393500,0
