t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,427.11,11,1.065593,0.0000,0.232000,0
1,426.91,11,1.168733,0.0000,0.231800,0
2,426.12,11,0.989621,0.0000,0.223100,0
3,425.19,11,1.104973,0.0000,0.228800,0
4,425.12,5,0.873430,0.0000,0.157800,0
5,424.13,11,0.983938,0.2000,0.230000,0
6,423.93,5,0.826355,0.0000,0.162200,0
7,423.33,11,1.049922,0.0000,0.225900,0
8,423.00,11,1.736729,0.4000,0.225300,0
9,422.00,2,2.144519,0.4000,0.400300,0
10,421.47,2,1.921650,0.2000,0.395000,0
11,420.47,2,2.304267,0.0000,0.398800,0
12,420.08,2,2.559858,0.2000,0.403300,0
13,420.01,2,2.727160,1.0000,0.396500,0
14,419.08,14,2.817462,0.4000,0.604100,0
15,418.95,14,2.875723,0.8000,0.598300,0
16,418.15,14,2.768503,0.6000,0.596100,0
17,417.35,2,2.451420,0.4000,0.401500,0
18,416.49,2,2.519892,0.4000,0.392900,0
19,416.09,2,2.327942,0.4000,0.393400,0
20,415.36,2,2.168291,0.0000,0.399200,0
21,414.90,2,1.884253,0.2000,0.394300,0
22,414.37,2,2.031119,0.4000,0.385700,0
23,413.37,2,2.130455,0.4000,0.393300,0
24,412.57,2,2.238872,0.2000,0.392700,0
25,411.98,9,2.021926,0.0000,0.097600,0
26,411.58,9,0.435149,0.0000,0.090000,0
27,411.18,9,0.336545,0.0000,0.094700,0
28,410.18,9,0.338308,0.0000,0.099800,0
29,409.59,9,0.328983,0.0000,0.095400,0
30,408.59,9,0.328147,0.0000,0.094000,0
31,408.26,9,0.327702,0.0000,0.093100,0
32,407.53,9,0.324944,0.0000,0.096700,0
33,407.33,9,0.326414,0.0000,0.094100,0
34,405.27,9,0.321971,0.0000,0.092500,0
35,404.28,9,0.339876,0.0000,0.089300,0
36,403.55,9,0.352637,0.0000,0.091100,0
37,403.21,9,0.363505,0.2000,0.090600,0
38,402.35,9,0.344639,0.0000,0.098200,0
39,401.55,9,0.341347,0.0000,0.095400,0
40,400.36,9,0.317388,0.0000,0.091700,0
41,399.36,9,0.332887,0.0000,0.091300,0
42,398.97,9,0.324956,0.0000,0.091300,0
43,398.57,9,0.322747,0.0000,0.097600,0
44,398.30,9,0.316602,0.0000,0.096900,0
45,397.44,9,0.312648,0.0000,0.090200,0
46,396.31,9,0.306344,0.0000,0.096000,0
47,395.51,9,0.297851,0.0000,0.094100,0
48,395.31,9,0.296170,0.0000,0.092000,0
49,394.32,9,0.287927,0.0000,0.094700,0
50,393.72,9,0.311385,0.0000,0.091900,0
51,392.66,9,0.207157,0.0000,0.096100,0
52,392.39,17,0.085040,0.0000,0.047700,0
53,391.53,3,0.077735,0.0000,0.024900,0
54,390.53,17,0.007963,0.0000,0.043600,0
55,389.94,17,0.013298,0.0000,0.045200,0
56,389.41,3,0.202542,0.0000,0.029900,0
57,388.54,3,0.140190,0.0000,0.030500,0
58,387.55,3,0.114053,0.0000,0.026300,0
59,386.55,3,0.116053,0.0000,0.031900,0
60,386.48,3,0.123794,0.0000,0.030300,0
61,385.49,3,0.121032,0.0000,0.027400,0
62,384.49,3,0.119184,0.0000,0.026800,0
63,383.83,3,0.121901,0.0000,0.030000,0
64,383.50,3,0.133145,0.0000,0.027800,0
65,382.57,3,0.130153,0.0000,0.029500,0
66,382.50,3,0.135388,0.0000,0.026700,0
67,381.04,3,0.127540,0.0000,0.025300,0
68,380.84,3,0.129106,0.0000,0.027500,0
69,379.58,3,0.118179,0.0000,0.026500,0
70,379.05,3,0.121545,0.0000,0.026500,0
71,378.58,3,0.117938,0.0000,0.027400,0
72,377.92,3,0.114823,0.0000,0.027600,0
73,377.59,3,0.124173,0.0000,0.030200,0
74,376.59,3,0.128077,0.0000,0.026400,0
75,374.14,3,0.121967,0.0000,0.031000,0
76,373.74,3,0.125255,0.0000,0.027200,0
