t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,543.48,8,3.060665,0.0000,0.049500,0
1,543.08,8,3.021704,0.0000,0.052200,0
2,542.42,8,2.980385,0.0000,0.055900,0
3,542.08,8,2.818013,0.0000,0.056400,0
4,541.76,8,2.608839,0.0000,0.055200,0
5,541.08,8,2.442678,0.0000,0.052700,0
6,540.42,12,2.332198,0.0000,0.043800,0
7,540.08,12,2.044526,0.0000,0.041800,0
8,539.50,12,1.718718,0.0000,0.047000,0
9,539.08,12,1.352276,0.0000,0.045600,0
10,538.08,19,0.977792,0.0000,0.021500,0
11,537.42,19,0.962099,0.0000,0.017600,0
12,537.08,0,0.637101,0.0000,0.020800,0
13,536.92,3,0.270903,0.0000,0.026900,1
14,536.08,9,0.309674,0.0000,0.090800,0
15,535.47,9,0.525022,0.0000,0.093200,0
16,535.08,5,0.820644,0.0000,0.153900,0
17,534.42,5,0.864894,0.0000,0.157300,0
18,534.08,11,1.033879,0.0000,0.224100,0
19,533.42,5,0.922448,0.0000,0.155500,0
20,533.08,11,1.140523,0.0000,0.231100,0
21,532.42,11,1.181689,0.0000,0.224200,0
22,532.08,11,1.159016,0.0000,0.230300,0
23,531.75,11,1.032399,0.2000,0.222400,0
24,531.08,11,1.026403,0.0000,0.235600,0
25,530.42,11,1.001403,0.0000,0.225600,0
26,530.08,5,0.933432,0.0000,0.152700,0
27,529.42,5,0.756775,0.0000,0.148300,0
28,529.08,5,0.746892,0.0000,0.156000,0
29,529.00,5,0.801530,0.0000,0.169800,0
30,528.08,5,0.858508,0.0000,0.150500,0
31,527.67,5,0.923226,0.0000,0.156600,0
32,527.09,5,0.928820,0.0000,0.157400,0
33,526.75,11,0.960432,0.0000,0.230100,0
34,526.08,5,0.686170,0.0000,0.155700,0
35,523.08,5,0.636500,0.0000,0.158600,0
36,522.75,9,0.455483,0.0000,0.093600,0
37,522.08,9,0.463984,0.0000,0.092200,0
38,521.08,17,0.202837,0.0000,0.041300,0
39,520.75,9,0.283131,0.0000,0.096300,0
40,520.08,9,0.298035,0.0000,0.100300,0
41,519.42,17,0.104296,0.0000,0.043600,0
