t,days_to_reentry,M2_cell,H_t,p_t,P_forward,artifact_flag
0,61.49,11,1.252224,0.2000,0.216800,0
1,61.23,11,1.311528,0.0000,0.221000,0
2,61.23,11,1.322632,0.0000,0.227600,0
3,60.60,11,1.235991,0.0000,0.226900,0
4,60.21,11,0.999650,0.0000,0.222300,0
5,60.21,5,0.735597,0.0000,0.153300,0
6,59.57,5,0.613070,0.0000,0.155200,0
7,59.57,9,0.304528,0.0000,0.090200,0
8,58.36,11,2.332263,0.0000,0.230700,0
9,58.36,2,1.868996,0.0000,0.394900,0
10,57.75,2,2.326053,0.0000,0.400200,0
11,57.42,2,2.660003,0.4000,0.396200,0
12,57.08,14,3.027492,1.0000,0.603000,0
13,57.08,14,3.277486,0.6000,0.598700,0
14,56.42,14,3.740047,0.8000,0.602900,0
15,56.42,14,3.996064,0.2000,0.594100,0
16,56.08,6,4.295836,1.0000,0.778700,0
17,56.00,6,4.551107,1.0000,0.775000,0
18,55.42,6,4.785283,0.8000,0.782300,0
19,55.33,6,4.997488,0.8000,0.772600,0
20,55.08,6,5.197350,1.0000,0.769400,0
21,55.08,6,5.363019,0.8000,0.772300,0
22,54.42,6,5.520443,1.0000,0.773700,0
23,54.08,6,5.533989,0.6000,0.769300,0
24,53.75,6,5.548091,0.8000,0.769600,0
25,53.42,6,5.452092,0.8000,0.776200,0
26,53.33,6,5.304164,0.8000,0.776000,0
27,53.08,6,5.104673,0.8000,0.766200,0
28,52.75,6,4.959927,0.8000,0.766700,0
29,52.50,6,4.692372,0.6000,0.768200,0
30,52.43,6,4.306989,0.6000,0.776300,0
31,52.37,14,3.741709,0.8000,0.608300,0
32,52.37,14,3.915429,0.6000,0.604900,0
33,51.73,14,3.369425,0.6000,0.597700,0
34,51.09,2,2.746459,0.8000,0.402000,0
35,51.09,2,2.309817,0.2000,0.393700,0
36,50.39,2,1.841070,0.0000,0.403300,0
37,49.76,11,1.559879,0.2000,0.227600,0
38,49.50,11,1.234329,0.0000,0.226700,0
39,49.44,11,1.007569,0.0000,0.227500,0
40,49.37,5,0.895682,0.0000,0.154500,0
41,49.12,5,0.816624,0.0000,0.160900,0
42,48.80,5,0.692556,0.0000,0.160900,0
43,48.55,9,0.479273,0.0000,0.094700,0
44,48.48,9,0.346947,0.0000,0.091800,0
45,48.42,9,0.207079,0.0000,0.094700,0
46,48.16,9,0.195982,0.0000,0.087500,0
47,48.16,9,0.195181,0.0000,0.092700,0
48,47.78,17,0.153182,0.0000,0.046300,0
49,47.53,17,0.158201,0.0000,0.045700,0
50,47.40,9,0.174945,0.0000,0.095900,0
51,47.40,17,0.168801,0.0000,0.044300,0
52,46.83,9,0.337441,0.0000,0.092400,0
53,46.51,5,0.691827,0.0000,0.156400,0
54,46.19,11,1.009366,0.0000,0.229400,0
55,45.49,11,1.614077,0.2000,0.238200,0
56,45.49,11,1.323117,0.0000,0.227600,0
57,44.42,2,1.731454,0.2000,0.396000,0
58,44.25,2,1.748523,0.6000,0.395600,0
59,44.08,2,1.826957,0.4000,0.400100,0
60,43.67,2,1.878450,0.2000,0.401300,0
61,43.42,2,1.961037,0.2000,0.401600,0
62,43.08,2,2.043831,0.4000,0.405100,0
63,42.67,2,2.117067,0.2000,0.398600,0
64,42.08,2,2.167312,0.2000,0.401500,0
65,41.75,2,2.118957,0.4000,0.401100,0
66,41.25,2,2.245827,0.0000,0.393100,0
67,40.67,2,2.338819,0.4000,0.402100,0
68,40.42,2,2.416665,0.4000,0.399700,0
69,40.08,2,2.546660,0.6000,0.397600,0
70,39.42,2,2.675044,0.8000,0.410100,0
71,39.33,14,2.740819,0.4000,0.600900,0
72,39.08,14,2.867069,0.4000,0.594200,0
73,38.42,14,2.975909,0.6000,0.597000,0
